cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,alicloud_mapped_compliance_functions,alicloud_mapped_compliance_ids
alicloud,"alicloud.tablestore.table.encryption.enabled,.alicloud.actiontrail.kms.encryption.enabled,.alicloud.pai.notebook.instance.encryption.enabled,.alicloud.cms.log.group.kms.encryption.enabled,.alicloud.oss.bucket.kms.encryption,.alicloud.ack.cluster.kms.cmk.encryption.in.secrets.enabled,.alicloud.rds.snapshots.encrypted,.alicloud.oss.bucket.default.encryption,.alicloud.nas.encryption.at.rest.enabled,.alicloud.ecs.ebs.default.encryption,.alicloud.elasticsearch.service.domains.encryption.at.rest.enabled,.alicloud.mns.topics.kms.encryption.at.rest.enabled,.alicloud.tablestore.accelerator.cluster.encryption.enabled,.alicloud.tablestore.tables.kms.cmk.encryption.enabled,.alicloud.ecs.ebs.volume.encryption,.alicloud.rds.instance.storage.encrypted,.alicloud.analyticdb.cluster.audit.logging,.alicloud.elasticsearch.service.domains.audit.logging.enabled,.alicloud.slb.logging.enabled,.alicloud.alb.logging.enabled,.alicloud.api.gateway.restapi.logging.enabled,.alicloud.actiontrail.multi.region.enabled,.alicloud.wafv2.web.acl.logging.enabled,.alicloud.actiontrail.cloudwatch.logging.enabled","alicloud.tablestore.table.encryption.enabled,.alicloud.actiontrail.kms.encryption.enabled,.alicloud.pai.notebook.instance.encryption.enabled,.alicloud.cms.log.group.kms.encryption.enabled,.alicloud.oss.bucket.kms.encryption,.alicloud.ack.cluster.kms.cmk.encryption.in.secrets.enabled,.alicloud.rds.snapshots.encrypted,.alicloud.oss.bucket.default.encryption,.alicloud.nas.encryption.at.rest.enabled,.alicloud.ecs.ebs.default.encryption,.alicloud.elasticsearch.service.domains.encryption.at.rest.enabled,.alicloud.mns.topics.kms.encryption.at.rest.enabled,.alicloud.tablestore.accelerator.cluster.encryption.enabled,.alicloud.tablestore.tables.kms.cmk.encryption.enabled,.alicloud.ecs.ebs.volume.encryption,.alicloud.rds.instance.storage.encrypted,.alicloud.analyticdb.cluster.audit.logging,.alicloud.elasticsearch.service.domains.audit.logging.enabled,.alicloud.slb.logging.enabled,.alicloud.alb.logging.enabled,.alicloud.api.gateway.restapi.logging.enabled,.alicloud.actiontrail.multi.region.enabled,.alicloud.wafv2.web.acl.logging.enabled,.alicloud.actiontrail.cloudwatch.logging.enabled",tablestore,security,aliyun-python-sdk-tablestore,"alicloud.tablestore.table.encryption.enabled,.alicloud.actiontrail.kms.encryption.enabled,.alicloud.pai.notebook.instance.encryption.enabled,.alicloud.cms.log.group.kms.encryption.enabled,.alicloud.oss.bucket.kms.encryption,.alicloud.ack.cluster.kms.cmk.encryption.in.secrets.enabled,.alicloud.rds.snapshots.encrypted,.alicloud.oss.bucket.default.encryption,.alicloud.nas.encryption.at.rest.enabled,.alicloud.ecs.ebs.default.encryption,.alicloud.elasticsearch.service.domains.encryption.at.rest.enabled,.alicloud.mns.topics.kms.encryption.at.rest.enabled,.alicloud.tablestore.accelerator.cluster.encryption.enabled,.alicloud.tablestore.tables.kms.cmk.encryption.enabled,.alicloud.ecs.ebs.volume.encryption,.alicloud.rds.instance.storage.encrypted,.alicloud.analyticdb.cluster.audit.logging,.alicloud.elasticsearch.service.domains.audit.logging.enabled,.alicloud.slb.logging.enabled,.alicloud.alb.logging.enabled,.alicloud.api.gateway.restapi.logging.enabled,.alicloud.actiontrail.multi.region.enabled,.alicloud.wafv2.web.acl.logging.enabled,.alicloud.actiontrail.cloudwatch.logging.enabled",pci_dss_v4_multi_cloud_3.4.2_0040
alicloud,"alicloud.slb.logging.enabled,.alicloud.oss.bucket.server.access.logging.enabled,.alicloud.alb.logging.enabled,.alicloud.actiontrail.s3.dataevents.read.enabled,.alicloud.cms.log.group.retention.policy.specific.days.enabled,.alicloud.api.gateway.restapi.logging.enabled,.alicloud.actiontrail.multi.region.enabled,.alicloud.wafv2.web.acl.logging.enabled,.alicloud.actiontrail.cloudwatch.logging.enabled,.alicloud.vpc.flow.logs.enabled,.alicloud.analyticdb.cluster.audit.logging","alicloud.slb.logging.enabled,.alicloud.oss.bucket.server.access.logging.enabled,.alicloud.alb.logging.enabled,.alicloud.actiontrail.s3.dataevents.read.enabled,.alicloud.cms.log.group.retention.policy.specific.days.enabled,.alicloud.api.gateway.restapi.logging.enabled,.alicloud.actiontrail.multi.region.enabled,.alicloud.wafv2.web.acl.logging.enabled,.alicloud.actiontrail.cloudwatch.logging.enabled,.alicloud.vpc.flow.logs.enabled,.alicloud.analyticdb.cluster.audit.logging",slb,security,aliyun-python-sdk-slb,"alicloud.slb.logging.enabled,.alicloud.oss.bucket.server.access.logging.enabled,.alicloud.alb.logging.enabled,.alicloud.actiontrail.s3.dataevents.read.enabled,.alicloud.cms.log.group.retention.policy.specific.days.enabled,.alicloud.api.gateway.restapi.logging.enabled,.alicloud.actiontrail.multi.region.enabled,.alicloud.wafv2.web.acl.logging.enabled,.alicloud.actiontrail.cloudwatch.logging.enabled,.alicloud.vpc.flow.logs.enabled,.alicloud.analyticdb.cluster.audit.logging",pci_dss_v4_multi_cloud_10.1.1_0141;pci_dss_v4_multi_cloud_10.1.2_0142
alicloud,"alicloud.cms.log.group.retention.policy.specific.days.enabled,.alicloud.oss.bucket.lifecycle.enabled","alicloud.cms.log.group.retention.policy.specific.days.enabled,.alicloud.oss.bucket.lifecycle.enabled",cms,security,aliyun-python-sdk-cms,"alicloud.cms.log.group.retention.policy.specific.days.enabled,.alicloud.oss.bucket.lifecycle.enabled",pci_dss_v4_multi_cloud_10.7.2_0160;pci_dss_v4_multi_cloud_10.7.3_0161
alicloud,"alicloud.ecs.ebs.public.snapshot,.alicloud.rds.instance.no.public.access,.alicloud.ack.endpoints.not.publicly.accessible,.alicloud.vpc.endpoint.for.ec2.enabled,.alicloud.oss.account.level.public.access.blocks,.alicloud.awslambda.function.not.publicly.accessible,.alicloud.emr.cluster.master.nodes.no.public.ip,.alicloud.ecs.instance.public.ip,.alicloud.rds.snapshots.public.access,.alicloud.elasticsearch.service.domains.not.publicly.accessible,.alicloud.analyticdb.cluster.public.access,.alicloud.awslambda.function.inside.vpc,.alicloud.dts.instance.no.public.access,.alicloud.pai.notebook.instance.without.direct.internet.access.configured,.alicloud.oss.bucket.policy.public.write.access,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.alicloud.oss.bucket.public.write.acl,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.ecs.networkacl.allow.ingress.tcp.port.22,.alicloud.ecs.networkacl.allow.ingress.tcp.port.3389,.alicloud.ecs.securitygroup.default.restrict.traffic","alicloud.ecs.ebs.public.snapshot,.alicloud.rds.instance.no.public.access,.alicloud.ack.endpoints.not.publicly.accessible,.alicloud.vpc.endpoint.for.ec2.enabled,.alicloud.oss.account.level.public.access.blocks,.alicloud.awslambda.function.not.publicly.accessible,.alicloud.emr.cluster.master.nodes.no.public.ip,.alicloud.ecs.instance.public.ip,.alicloud.rds.snapshots.public.access,.alicloud.elasticsearch.service.domains.not.publicly.accessible,.alicloud.analyticdb.cluster.public.access,.alicloud.awslambda.function.inside.vpc,.alicloud.dts.instance.no.public.access,.alicloud.pai.notebook.instance.without.direct.internet.access.configured,.alicloud.oss.bucket.policy.public.write.access,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.alicloud.oss.bucket.public.write.acl,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.ecs.networkacl.allow.ingress.tcp.port.22,.alicloud.ecs.networkacl.allow.ingress.tcp.port.3389,.alicloud.ecs.securitygroup.default.restrict.traffic",ecs,security,aliyun-python-sdk-ecs,"alicloud.ecs.ebs.public.snapshot,.alicloud.rds.instance.no.public.access,.alicloud.ack.endpoints.not.publicly.accessible,.alicloud.vpc.endpoint.for.ec2.enabled,.alicloud.oss.account.level.public.access.blocks,.alicloud.awslambda.function.not.publicly.accessible,.alicloud.emr.cluster.master.nodes.no.public.ip,.alicloud.ecs.instance.public.ip,.alicloud.rds.snapshots.public.access,.alicloud.elasticsearch.service.domains.not.publicly.accessible,.alicloud.analyticdb.cluster.public.access,.alicloud.awslambda.function.inside.vpc,.alicloud.dts.instance.no.public.access,.alicloud.pai.notebook.instance.without.direct.internet.access.configured,.alicloud.oss.bucket.policy.public.write.access,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.alicloud.oss.bucket.public.write.acl,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.ecs.networkacl.allow.ingress.tcp.port.22,.alicloud.ecs.networkacl.allow.ingress.tcp.port.3389,.alicloud.ecs.securitygroup.default.restrict.traffic",pci_dss_v4_multi_cloud_1.3.3_0011
alicloud,"alicloud.rds.instance.no.public.access,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.ecs.networkacl.allow.ingress.tcp.port.22,.alicloud.awslambda.function.not.publicly.accessible,.alicloud.ecs.networkacl.allow.ingress.tcp.port.3389,.alicloud.analyticdb.cluster.public.access,.alicloud.elasticsearch.service.domains.not.publicly.accessible,.alicloud.oss.bucket.policy.public.write.access,.alicloud.awslambda.function.inside.vpc,.alicloud.oss.bucket.public.write.acl,.alicloud.dts.instance.no.public.access,.alicloud.pai.notebook.instance.without.direct.internet.access.configured","alicloud.rds.instance.no.public.access,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.ecs.networkacl.allow.ingress.tcp.port.22,.alicloud.awslambda.function.not.publicly.accessible,.alicloud.ecs.networkacl.allow.ingress.tcp.port.3389,.alicloud.analyticdb.cluster.public.access,.alicloud.elasticsearch.service.domains.not.publicly.accessible,.alicloud.oss.bucket.policy.public.write.access,.alicloud.awslambda.function.inside.vpc,.alicloud.oss.bucket.public.write.acl,.alicloud.dts.instance.no.public.access,.alicloud.pai.notebook.instance.without.direct.internet.access.configured",rds,security,aliyun-python-sdk-rds,"alicloud.rds.instance.no.public.access,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.ecs.networkacl.allow.ingress.tcp.port.22,.alicloud.awslambda.function.not.publicly.accessible,.alicloud.ecs.networkacl.allow.ingress.tcp.port.3389,.alicloud.analyticdb.cluster.public.access,.alicloud.elasticsearch.service.domains.not.publicly.accessible,.alicloud.oss.bucket.policy.public.write.access,.alicloud.awslambda.function.inside.vpc,.alicloud.oss.bucket.public.write.acl,.alicloud.dts.instance.no.public.access,.alicloud.pai.notebook.instance.without.direct.internet.access.configured",pci_dss_v4_multi_cloud_1.3.2_0010
alicloud,alicloud.No.checks.defined,alicloud.No.checks.defined,No,security,aliyun-python-sdk-No,alicloud.No.checks.defined,nist_800_171_r2_multi_cloud_3_13_4_3.13.4_Prevent_unauthorized_and_unintended_0010
alicloud,"alicloud.oss.bucket.lifecycle.enabled,.alicloud.ecs.ebs.volume.protected.by.backup.plan,.alicloud.rds.instance.backup.enabled,.alicloud.rds.instance.protected.by.backup.plan,.alicloud.tablestore.table.protected.by.backup.plan,.alicloud.analyticdb.cluster.automated.snapshot,.alicloud.apsaradb.redis.redis.cluster.backup.enabled,.alicloud.tablestore.tables.pitr.enabled,.alicloud.oss.bucket.object.versioning,.alicloud.oss.bucket.cross.region.replication","alicloud.oss.bucket.lifecycle.enabled,.alicloud.ecs.ebs.volume.protected.by.backup.plan,.alicloud.rds.instance.backup.enabled,.alicloud.rds.instance.protected.by.backup.plan,.alicloud.tablestore.table.protected.by.backup.plan,.alicloud.analyticdb.cluster.automated.snapshot,.alicloud.apsaradb.redis.redis.cluster.backup.enabled,.alicloud.tablestore.tables.pitr.enabled,.alicloud.oss.bucket.object.versioning,.alicloud.oss.bucket.cross.region.replication",oss,security,aliyun-python-sdk-oss,"alicloud.oss.bucket.lifecycle.enabled,.alicloud.ecs.ebs.volume.protected.by.backup.plan,.alicloud.rds.instance.backup.enabled,.alicloud.rds.instance.protected.by.backup.plan,.alicloud.tablestore.table.protected.by.backup.plan,.alicloud.analyticdb.cluster.automated.snapshot,.alicloud.apsaradb.redis.redis.cluster.backup.enabled,.alicloud.tablestore.tables.pitr.enabled,.alicloud.oss.bucket.object.versioning,.alicloud.oss.bucket.cross.region.replication",pci_dss_v4_multi_cloud_3.1.1_0032;pci_dss_v4_multi_cloud_3.1.2_0033
alicloud,"alicloud.ecs.ebs.public.snapshot,.alicloud.rds.instance.no.public.access,.alicloud.ecs.securitygroup.default.restrict.traffic,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.ecs.networkacl.allow.ingress.tcp.port.22,.alicloud.awslambda.function.not.publicly.accessible,.alicloud.rds.snapshots.public.access,.alicloud.elasticsearch.service.domains.not.publicly.accessible,.alicloud.analyticdb.cluster.public.access,.alicloud.oss.bucket.policy.public.write.access,.alicloud.awslambda.function.inside.vpc,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.alicloud.oss.bucket.public.write.acl,.alicloud.dts.instance.no.public.access,.alicloud.pai.notebook.instance.without.direct.internet.access.configured,.alicloud.ecs.networkacl.allow.ingress.tcp.port.3389","alicloud.ecs.ebs.public.snapshot,.alicloud.rds.instance.no.public.access,.alicloud.ecs.securitygroup.default.restrict.traffic,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.ecs.networkacl.allow.ingress.tcp.port.22,.alicloud.awslambda.function.not.publicly.accessible,.alicloud.rds.snapshots.public.access,.alicloud.elasticsearch.service.domains.not.publicly.accessible,.alicloud.analyticdb.cluster.public.access,.alicloud.oss.bucket.policy.public.write.access,.alicloud.awslambda.function.inside.vpc,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.alicloud.oss.bucket.public.write.acl,.alicloud.dts.instance.no.public.access,.alicloud.pai.notebook.instance.without.direct.internet.access.configured,.alicloud.ecs.networkacl.allow.ingress.tcp.port.3389",ecs,security,aliyun-python-sdk-ecs,"alicloud.ecs.ebs.public.snapshot,.alicloud.rds.instance.no.public.access,.alicloud.ecs.securitygroup.default.restrict.traffic,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.ecs.networkacl.allow.ingress.tcp.port.22,.alicloud.awslambda.function.not.publicly.accessible,.alicloud.rds.snapshots.public.access,.alicloud.elasticsearch.service.domains.not.publicly.accessible,.alicloud.analyticdb.cluster.public.access,.alicloud.oss.bucket.policy.public.write.access,.alicloud.awslambda.function.inside.vpc,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.alicloud.oss.bucket.public.write.acl,.alicloud.dts.instance.no.public.access,.alicloud.pai.notebook.instance.without.direct.internet.access.configured,.alicloud.ecs.networkacl.allow.ingress.tcp.port.3389",pci_dss_v4_multi_cloud_1.2.1_0003;pci_dss_v4_multi_cloud_1.2.5_0005;pci_dss_v4_multi_cloud_1.2.6_0006;pci_dss_v4_multi_cloud_1.2.7_0007;pci_dss_v4_multi_cloud_1.2.8_0008
alicloud,"alicloud.cms.log.metric.filter.policy.changes,.alicloud.ram.password.policy.reuse.24,.alicloud.ram.user.accesskey.unused,.alicloud.ram.user.console.access.unused","alicloud.cms.log.metric.filter.policy.changes,.alicloud.ram.password.policy.reuse.24,.alicloud.ram.user.accesskey.unused,.alicloud.ram.user.console.access.unused",cms,security,aliyun-python-sdk-cms,"alicloud.cms.log.metric.filter.policy.changes,.alicloud.ram.password.policy.reuse.24,.alicloud.ram.user.accesskey.unused,.alicloud.ram.user.console.access.unused",pci_dss_v4_multi_cloud_8.1.1_0099
alicloud,"alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.api.gateway.restapi.waf.acl.attached,.alicloud.alb.waf.acl.attached","alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.api.gateway.restapi.waf.acl.attached,.alicloud.alb.waf.acl.attached",ecs,security,aliyun-python-sdk-ecs,"alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.api.gateway.restapi.waf.acl.attached,.alicloud.alb.waf.acl.attached",pci_dss_v4_multi_cloud_1.1.1_0001;pci_dss_v4_multi_cloud_1.1.2_0002
alicloud,"alicloud.cas.certificates.expiration.check,.alicloud.oss.bucket.enforces.ssl,.alicloud.alb.ssl.listeners,.alicloud.elasticsearch.service.domains.node.to.node.encryption.enabled,.alicloud.slb.ssl.listeners,.alicloud.elasticsearch.service.domains.https.communications.enforced,.alicloud.cdn.distributions.using.deprecated.ssl.protocols,.alicloud.cdn.distributions.origin.traffic.encrypted,.alicloud.vpc.flow.logs.enabled","alicloud.cas.certificates.expiration.check,.alicloud.oss.bucket.enforces.ssl,.alicloud.alb.ssl.listeners,.alicloud.elasticsearch.service.domains.node.to.node.encryption.enabled,.alicloud.slb.ssl.listeners,.alicloud.elasticsearch.service.domains.https.communications.enforced,.alicloud.cdn.distributions.using.deprecated.ssl.protocols,.alicloud.cdn.distributions.origin.traffic.encrypted,.alicloud.vpc.flow.logs.enabled",cas,security,aliyun-python-sdk-cas,"alicloud.cas.certificates.expiration.check,.alicloud.oss.bucket.enforces.ssl,.alicloud.alb.ssl.listeners,.alicloud.elasticsearch.service.domains.node.to.node.encryption.enabled,.alicloud.slb.ssl.listeners,.alicloud.elasticsearch.service.domains.https.communications.enforced,.alicloud.cdn.distributions.using.deprecated.ssl.protocols,.alicloud.cdn.distributions.origin.traffic.encrypted,.alicloud.vpc.flow.logs.enabled",pci_dss_v4_multi_cloud_4.1.1_0058;pci_dss_v4_multi_cloud_4.1.2_0059;pci_dss_v4_multi_cloud_4.1.4_0060
alicloud,"alicloud.oss.bucket.cross.region.replication,.alicloud.ecs.ebs.public.snapshot,.alicloud.rds.instance.no.public.access,.alicloud.ack.endpoints.not.publicly.accessible,.alicloud.vpc.endpoint.for.ec2.enabled,.alicloud.oss.account.level.public.access.blocks,.alicloud.awslambda.function.not.publicly.accessible,.alicloud.emr.cluster.master.nodes.no.public.ip,.alicloud.ecs.instance.public.ip,.alicloud.rds.snapshots.public.access,.alicloud.elasticsearch.service.domains.not.publicly.accessible,.alicloud.analyticdb.cluster.public.access,.alicloud.awslambda.function.inside.vpc,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.alicloud.dts.instance.no.public.access,.alicloud.pai.notebook.instance.without.direct.internet.access.configured,.alicloud.oos.managed.compliant.patching,.alicloud.rds.cluster.default.admin,.alicloud.rds.instance.default.admin","alicloud.oss.bucket.cross.region.replication,.alicloud.ecs.ebs.public.snapshot,.alicloud.rds.instance.no.public.access,.alicloud.ack.endpoints.not.publicly.accessible,.alicloud.vpc.endpoint.for.ec2.enabled,.alicloud.oss.account.level.public.access.blocks,.alicloud.awslambda.function.not.publicly.accessible,.alicloud.emr.cluster.master.nodes.no.public.ip,.alicloud.ecs.instance.public.ip,.alicloud.rds.snapshots.public.access,.alicloud.elasticsearch.service.domains.not.publicly.accessible,.alicloud.analyticdb.cluster.public.access,.alicloud.awslambda.function.inside.vpc,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.alicloud.dts.instance.no.public.access,.alicloud.pai.notebook.instance.without.direct.internet.access.configured,.alicloud.oos.managed.compliant.patching,.alicloud.rds.cluster.default.admin,.alicloud.rds.instance.default.admin",oss,security,aliyun-python-sdk-oss,"alicloud.oss.bucket.cross.region.replication,.alicloud.ecs.ebs.public.snapshot,.alicloud.rds.instance.no.public.access,.alicloud.ack.endpoints.not.publicly.accessible,.alicloud.vpc.endpoint.for.ec2.enabled,.alicloud.oss.account.level.public.access.blocks,.alicloud.awslambda.function.not.publicly.accessible,.alicloud.emr.cluster.master.nodes.no.public.ip,.alicloud.ecs.instance.public.ip,.alicloud.rds.snapshots.public.access,.alicloud.elasticsearch.service.domains.not.publicly.accessible,.alicloud.analyticdb.cluster.public.access,.alicloud.awslambda.function.inside.vpc,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.alicloud.dts.instance.no.public.access,.alicloud.pai.notebook.instance.without.direct.internet.access.configured,.alicloud.oos.managed.compliant.patching,.alicloud.rds.cluster.default.admin,.alicloud.rds.instance.default.admin",pci_dss_v4_multi_cloud_2.2.1_0020;pci_dss_v4_multi_cloud_2.2.3_0022;pci_dss_v4_multi_cloud_2.2.6_0025;pci_dss_v4_multi_cloud_2.2.7_0026
alicloud,"alicloud.ecs.networkacl.allow.ingress.tcp.port.22,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.ecs.networkacl.allow.ingress.tcp.port.3389,.alicloud.pai.notebook.instance.without.direct.internet.access.configured","alicloud.ecs.networkacl.allow.ingress.tcp.port.22,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.ecs.networkacl.allow.ingress.tcp.port.3389,.alicloud.pai.notebook.instance.without.direct.internet.access.configured",ecs,security,aliyun-python-sdk-ecs,"alicloud.ecs.networkacl.allow.ingress.tcp.port.22,.alicloud.ecs.securitygroup.allow.ingress.from.internet.to.all.ports,.alicloud.ecs.networkacl.allow.ingress.tcp.port.3389,.alicloud.pai.notebook.instance.without.direct.internet.access.configured",pci_dss_v4_multi_cloud_1.2.3_0004
