cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,oci_mapped_compliance_functions,oci_mapped_compliance_ids
oci,oci.eks.cis_3_2_2_needs_development,oci.eks.cis_3_2_2_needs_development,eks,security,oci,oci.eks.cis_3_2_2_needs_development,cis_oracle_oracle_3.2.2_0062
oci,oracle_storage_infrastructure_encryption_is_enabled,oracle_storage_infrastructure_encryption_is_enabled,unknown,security,oci,oracle_storage_infrastructure_encryption_is_enabled,iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.5_0092
oci,oracle_iam_organization_essential_contacts_configured,oracle_iam_organization_essential_contacts_configured,unknown,security,oci,oracle_iam_organization_essential_contacts_configured,iso27001_2022_multi_cloud_A.5.5_0037;iso27001_2022_multi_cloud_A.5.6_0038
oci,oracle_aisearch_service_not_publicly_accessible,oracle_aisearch_service_not_publicly_accessible,unknown,security,oci,oracle_aisearch_service_not_publicly_accessible,iso27001_2022_multi_cloud_A.8.1_0064
oci,oracle.compute.instance.ip_forwarding_is_enabled,oracle.compute.instance.ip_forwarding_is_enabled,compute,security,oci.core,oracle.compute.instance.ip_forwarding_is_enabled,soc2_multi_cloud_cc_6_6_0012
oci,oracle_audit_threat_detection_privilege_escalation,oracle_audit_threat_detection_privilege_escalation,unknown,security,oci,oracle_audit_threat_detection_privilege_escalation,iso27001_2022_multi_cloud_A.5.7_0039
oci,oracle_redshift_cluster_public_access,oracle_redshift_cluster_public_access,unknown,security,oci,oracle_redshift_cluster_public_access,iso27001_2022_multi_cloud_A.12.6_0003;iso27001_2022_multi_cloud_A.13.1_0004;iso27001_2022_multi_cloud_A.8.1_0064
oci,oracle.identity.password.policy.lowercase,oracle.identity.password.policy.lowercase,identity,security,oci.identity,oracle.identity.password.policy.lowercase,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;hipaa_multi_cloud_164_308_a_5_ii_d_0014;nist_800_171_r2_multi_cloud_3_5_7_3.5.7_Enforce_a_minimum_password_complexity_0047
oci,oracle_storage_ensure_soft_delete_is_enabled,oracle_storage_ensure_soft_delete_is_enabled,unknown,security,oci,oracle_storage_ensure_soft_delete_is_enabled,iso27001_2022_multi_cloud_A.8.10_0065
oci,oracle.compute.instance.public_ip,oracle.compute.instance.public_ip,compute,security,oci.core,oracle.compute.instance.public_ip,canada_pbmm_moderate_multi_cloud_CCCS_AC-17_0013;canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132;fedramp_moderate_multi_cloud_AC-17_0034;fedramp_moderate_multi_cloud_SC-7_0332;nist_800_53_rev5_multi_cloud_AC-17_10_0141;nist_800_53_rev5_multi_cloud_AC-17_10_0142;nist_800_53_rev5_multi_cloud_AC-17_1_0140;nist_800_53_rev5_multi_cloud_AC-17_9_0150;nist_800_53_rev5_multi_cloud_AC-2_6_0013;nist_800_53_rev5_multi_cloud_AC-3_11_0032;nist_800_53_rev5_multi_cloud_AC-3_12_0033;nist_800_53_rev5_multi_cloud_AC-3_14_0035;nist_800_53_rev5_multi_cloud_AC-3_15_0036;nist_800_53_rev5_multi_cloud_AC-3_15_0037;nist_800_53_rev5_multi_cloud_AC-3_5_0051;nist_800_53_rev5_multi_cloud_AC-3_5_0052;nist_800_53_rev5_multi_cloud_AC-3_6_0053;nist_800_53_rev5_multi_cloud_AC-3_7_0054;nist_800_53_rev5_multi_cloud_AC-3_9_0056;nist_800_53_rev5_multi_cloud_AC-4_21_0070;nist_800_53_rev5_multi_cloud_AC-6_1_0091;nist_800_53_rev5_multi_cloud_AC-6_4_0095;nist_800_53_rev5_multi_cloud_AC-6_5_0096;nist_800_53_rev5_multi_cloud_AC-6_6_0097;nist_800_53_rev5_multi_cloud_AC-6_7_0098;nist_800_53_rev5_multi_cloud_AC-6_8_0099;nist_800_53_rev5_multi_cloud_MP-2_1_0704;nist_800_53_rev5_multi_cloud_MP-2_1_0705;nist_800_53_rev5_multi_cloud_MP-2_2_0706;nist_800_53_rev5_multi_cloud_MP-2_2_0707;nist_800_53_rev5_multi_cloud_SC-7_11_1196;nist_800_53_rev5_multi_cloud_SC-7_12_1197;nist_800_53_rev5_multi_cloud_SC-7_16_1201;nist_800_53_rev5_multi_cloud_SC-7_20_1207;nist_800_53_rev5_multi_cloud_SC-7_21_1208;nist_800_53_rev5_multi_cloud_SC-7_25_1212;nist_800_53_rev5_multi_cloud_SC-7_26_1213;nist_800_53_rev5_multi_cloud_SC-7_27_1214;nist_800_53_rev5_multi_cloud_SC-7_28_1215;nist_800_53_rev5_multi_cloud_SC-7_2_1206;nist_800_53_rev5_multi_cloud_SC-7_3_1217;nist_800_53_rev5_multi_cloud_SC-7_7_1221;soc2_multi_cloud_cc_6_6_0012
oci,oracle_fsx_file_system_copy_tags_to_volumes_enabled,oracle_fsx_file_system_copy_tags_to_volumes_enabled,unknown,security,oci,oracle_fsx_file_system_copy_tags_to_volumes_enabled,iso27001_2022_multi_cloud_A.5.13_0009
oci,oracle_dynamodb_accelerator_cluster_in_transit_encryption_enabled,oracle_dynamodb_accelerator_cluster_in_transit_encryption_enabled,unknown,security,oci,oracle_dynamodb_accelerator_cluster_in_transit_encryption_enabled,iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.24_0080
oci,oracle_entra_non_privileged_user_has_mfa entra_privileged_user_has_mfa,oracle_entra_non_privileged_user_has_mfa entra_privileged_user_has_mfa,unknown,security,oci,oracle_entra_non_privileged_user_has_mfa entra_privileged_user_has_mfa,iso27001_2022_multi_cloud_A.8.5_0092
oci,oracle_kafka_connector_in_transit_encryption_enabled,oracle_kafka_connector_in_transit_encryption_enabled,unknown,security,oci,oracle_kafka_connector_in_transit_encryption_enabled,iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.24_0080
oci,oracle.object.storage.bucket_policy_public_write_access,oracle.object.storage.bucket_policy_public_write_access,object,security,oci,oracle.object.storage.bucket_policy_public_write_access,canada_pbmm_moderate_multi_cloud_CCCS_AC-17_0013;canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132;fedramp_moderate_multi_cloud_AC-17_0034;fedramp_moderate_multi_cloud_SC-7_0332;nist_800_53_rev5_multi_cloud_AC-17_10_0141;nist_800_53_rev5_multi_cloud_AC-17_10_0142;nist_800_53_rev5_multi_cloud_AC-17_1_0140;nist_800_53_rev5_multi_cloud_AC-17_9_0150;nist_800_53_rev5_multi_cloud_SC-7_11_1196;nist_800_53_rev5_multi_cloud_SC-7_20_1207;nist_800_53_rev5_multi_cloud_SC-7_21_1208;nist_800_53_rev5_multi_cloud_SC-7_25_1212;nist_800_53_rev5_multi_cloud_SC-7_26_1213;nist_800_53_rev5_multi_cloud_SC-7_27_1214;nist_800_53_rev5_multi_cloud_SC-7_28_1215;nist_800_53_rev5_multi_cloud_SC-7_2_1206;nist_800_53_rev5_multi_cloud_SC-7_3_1217;nist_800_53_rev5_multi_cloud_SC-7_7_1221
oci,oracle.compute.volume.public_snapshot,oracle.compute.volume.public_snapshot,compute,security,oci.core,oracle.compute.volume.public_snapshot,canada_pbmm_moderate_multi_cloud_CCCS_AC-17_0013;canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132;fedramp_moderate_multi_cloud_AC-17_0034;fedramp_moderate_multi_cloud_SC-7_0332;nist_800_53_rev5_multi_cloud_AC-17_10_0141;nist_800_53_rev5_multi_cloud_AC-17_10_0142;nist_800_53_rev5_multi_cloud_AC-17_1_0140;nist_800_53_rev5_multi_cloud_AC-17_9_0150;nist_800_53_rev5_multi_cloud_AC-2_6_0013;nist_800_53_rev5_multi_cloud_AC-3_11_0032;nist_800_53_rev5_multi_cloud_AC-3_12_0033;nist_800_53_rev5_multi_cloud_AC-3_14_0035;nist_800_53_rev5_multi_cloud_AC-3_15_0036;nist_800_53_rev5_multi_cloud_AC-3_15_0037;nist_800_53_rev5_multi_cloud_AC-3_5_0051;nist_800_53_rev5_multi_cloud_AC-3_5_0052;nist_800_53_rev5_multi_cloud_AC-3_6_0053;nist_800_53_rev5_multi_cloud_AC-3_7_0054;nist_800_53_rev5_multi_cloud_AC-3_9_0056;nist_800_53_rev5_multi_cloud_AC-4_21_0070;nist_800_53_rev5_multi_cloud_AC-6_1_0091;nist_800_53_rev5_multi_cloud_AC-6_4_0095;nist_800_53_rev5_multi_cloud_AC-6_5_0096;nist_800_53_rev5_multi_cloud_AC-6_6_0097;nist_800_53_rev5_multi_cloud_AC-6_7_0098;nist_800_53_rev5_multi_cloud_AC-6_8_0099;nist_800_53_rev5_multi_cloud_MP-2_1_0704;nist_800_53_rev5_multi_cloud_MP-2_1_0705;nist_800_53_rev5_multi_cloud_MP-2_2_0706;nist_800_53_rev5_multi_cloud_MP-2_2_0707;nist_800_53_rev5_multi_cloud_SC-7_11_1196;nist_800_53_rev5_multi_cloud_SC-7_12_1197;nist_800_53_rev5_multi_cloud_SC-7_16_1201;nist_800_53_rev5_multi_cloud_SC-7_20_1207;nist_800_53_rev5_multi_cloud_SC-7_21_1208;nist_800_53_rev5_multi_cloud_SC-7_25_1212;nist_800_53_rev5_multi_cloud_SC-7_26_1213;nist_800_53_rev5_multi_cloud_SC-7_27_1214;nist_800_53_rev5_multi_cloud_SC-7_28_1215;nist_800_53_rev5_multi_cloud_SC-7_2_1206;nist_800_53_rev5_multi_cloud_SC-7_3_1217;nist_800_53_rev5_multi_cloud_SC-7_7_1221;soc2_multi_cloud_cc_6_6_0012
oci,oracle.identity.group.has_users,oracle.identity.group.has_users,identity,security,oci.identity,oracle.identity.group.has_users,cisa_ce_v1_multi_cloud_Your_Surroundings-2_0014
oci,oracle.monitoring.group.retention_policy_specific_days_enabled,oracle.monitoring.group.retention_policy_specific_days_enabled,monitoring,security,oci,oracle.monitoring.group.retention_policy_specific_days_enabled,canada_pbmm_moderate_multi_cloud_CCCS_CA-7_0039;fedramp_moderate_multi_cloud_CA-7_0093;nist_800_53_rev5_multi_cloud_AU-10_1_0268;nist_800_53_rev5_multi_cloud_AU-10_2_0269;nist_800_53_rev5_multi_cloud_AU-10_3_0270;nist_800_53_rev5_multi_cloud_AU-10_4_0271;nist_800_53_rev5_multi_cloud_AU-10_5_0272;nist_800_53_rev5_multi_cloud_AU-11_1_0273;nist_800_53_rev5_multi_cloud_AU-12_1_0274;nist_800_53_rev5_multi_cloud_AU-12_2_0275;nist_800_53_rev5_multi_cloud_AU-12_3_0276;nist_800_53_rev5_multi_cloud_SC-28_2_1281;nist_800_53_rev5_multi_cloud_SI-4_17_1373;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_c_1_2_0023
oci,oracle_compute_instance_port_postgresql_exposed_to_internet,oracle_compute_instance_port_postgresql_exposed_to_internet,unknown,security,oci,oracle_compute_instance_port_postgresql_exposed_to_internet,iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle.monitoring.log.metric.filter.disable.or.scheduled.deletion.of.kms.cmk,oracle.monitoring.log.metric.filter.disable.or.scheduled.deletion.of.kms.cmk,monitoring,security,oci,oracle.monitoring.log.metric.filter.disable.or.scheduled.deletion.of.kms.cmk,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001
oci,oracle_compute_client_vpn_endpoint_connection_logging_enabled,oracle_compute_client_vpn_endpoint_connection_logging_enabled,unknown,security,oci,oracle_compute_client_vpn_endpoint_connection_logging_enabled,iso27001_2022_multi_cloud_A.8.15_0070
oci,oracle_cloudstorage_bucket_public_access,oracle_cloudstorage_bucket_public_access,unknown,security,oci,oracle_cloudstorage_bucket_public_access,iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.1_0064
oci,oracle.mysql.flexible_server_minimum_tls_version_12,oracle.mysql.flexible_server_minimum_tls_version_12,mysql,security,oci,oracle.mysql.flexible_server_minimum_tls_version_12,soc2_multi_cloud_cc_6_2_0010;soc2_multi_cloud_cc_6_6_0012
oci,oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_cassandra_7199_9160_8888,oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_cassandra_7199_9160_8888,unknown,security,oci,oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_cassandra_7199_9160_8888,iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle_apikeys_api_restrictions_configured,oracle_apikeys_api_restrictions_configured,unknown,security,oci,oracle_apikeys_api_restrictions_configured,iso27001_2022_multi_cloud_A.8.12_0067
oci,oracle_compute_backup_enabled,oracle_compute_backup_enabled,unknown,security,oci,oracle_compute_backup_enabled,rbi_bank_multi_cloud_6.1_0021;rbi_nbfc_multi_cloud_3.4_0020;rbi_nbfc_multi_cloud_7.3_0035
oci,oci.eks.cis_5_4_4_needs_development,oci.eks.cis_5_4_4_needs_development,eks,security,oci,oci.eks.cis_5_4_4_needs_development,cis_oracle_oracle_5.4.4_0080
oci,oracle.database.dynamodb_table_encryption_enabled,oracle.database.dynamodb_table_encryption_enabled,database,security,oci.database,oracle.database.dynamodb_table_encryption_enabled,canada_pbmm_moderate_multi_cloud_CCCS_SC-28_0144;fedramp_moderate_multi_cloud_SC-28_0357
oci,oracle_monitor_alert_delete_sqlserver_fr,oracle_monitor_alert_delete_sqlserver_fr,unknown,security,oci,oracle_monitor_alert_delete_sqlserver_fr,iso27001_2022_multi_cloud_A.5.7_0039;iso27001_2022_multi_cloud_A.8.16_0071
oci,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oracle_opensearch_service_domains_node_to_node_encryption_enabled,unknown,security,oci,oracle_opensearch_service_domains_node_to_node_encryption_enabled,iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.24_0080;nist_800_53_rev5_multi_cloud_CA-9-b_0350;nist_800_53_rev5_multi_cloud_PM-17-b_0876;nist_800_53_rev5_multi_cloud_SC-13-a_1248
oci,oracle_cloudsql_instance_postgres_log_disconnections_flag,oracle_cloudsql_instance_postgres_log_disconnections_flag,unknown,security,oci,oracle_cloudsql_instance_postgres_log_disconnections_flag,iso27001_2022_multi_cloud_A.8.16_0071
oci,oracle_iam_account_access_approval_enabled,oracle_iam_account_access_approval_enabled,unknown,security,oci,oracle_iam_account_access_approval_enabled,iso27001_2022_multi_cloud_A.5.15_0011;iso27001_2022_multi_cloud_A.8.2_0075;iso27001_2022_multi_cloud_A.8.3_0085
oci,oracle_monitor_alert_delete_public_ip_address_rule,oracle_monitor_alert_delete_public_ip_address_rule,unknown,security,oci,oracle_monitor_alert_delete_public_ip_address_rule,iso27001_2022_multi_cloud_A.5.7_0039;iso27001_2022_multi_cloud_A.8.16_0071;iso27001_2022_multi_cloud_A.8.1_0064
oci,oracle.containerregistry.uses_private_link,oracle.containerregistry.uses_private_link,containerregistry,security,oci,oracle.containerregistry.uses_private_link,soc2_multi_cloud_cc_3_3_0005
oci,oracle.backup.plan_min_retention,oracle.backup.plan_min_retention,backup,security,oci,oracle.backup.plan_min_retention,cisa_ce_v1_multi_cloud_Booting_Up-1_0009;cisa_ce_v1_multi_cloud_Your_Data-4_0020
oci,oracle_nosql_encryption_enabled,oracle_nosql_encryption_enabled,unknown,security,oci,oracle_nosql_encryption_enabled,rbi_bank_multi_cloud_3.3_0016;rbi_bank_multi_cloud_8.1_0024;rbi_nbfc_multi_cloud_2.9_0013
oci,oracle.kafka.cluster.in_transit_encryption_enabled,oracle.kafka.cluster.in_transit_encryption_enabled,kafka,security,oci,oracle.kafka.cluster.in_transit_encryption_enabled,soc2_multi_cloud_cc_6_7_0013
oci,oracle_load_balancer_ssl_listeners,oracle_load_balancer_ssl_listeners,unknown,security,oci,oracle_load_balancer_ssl_listeners,nist_800_53_rev5_multi_cloud_CA-9-b_0350;nist_800_53_rev5_multi_cloud_PM-17-b_0876;nist_800_53_rev5_multi_cloud_SC-13-a_1248
oci,oracle.compute.securitygroup_allow_ingress_from_internet_to_tcp_port_mongodb_27017_27018,oracle.compute.securitygroup_allow_ingress_from_internet_to_tcp_port_mongodb_27017_27018,compute,security,oci.core,oracle.compute.securitygroup_allow_ingress_from_internet_to_tcp_port_mongodb_27017_27018,soc2_multi_cloud_cc_6_6_0012
oci,oracle_network_ssh_internet_access_restricted,oracle_network_ssh_internet_access_restricted,unknown,security,oci,oracle_network_ssh_internet_access_restricted,iso27001_2022_multi_cloud_A.8.14_0069;iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,"oracle.monitoring.log.metric.filter.policy.changes,.oracle.identity.password.policy.reuse.24,.oracle.identity.user.accesskey.unused,.oracle.identity.user.console.access.unused","oracle.monitoring.log.metric.filter.policy.changes,.oracle.identity.password.policy.reuse.24,.oracle.identity.user.accesskey.unused,.oracle.identity.user.console.access.unused",monitoring,security,oci,"oracle.monitoring.log.metric.filter.policy.changes,.oracle.identity.password.policy.reuse.24,.oracle.identity.user.accesskey.unused,.oracle.identity.user.console.access.unused",pci_dss_v4_multi_cloud_8.1.1_0099
oci,oracle_glue_development_endpoints_monitoring_logs_encryption_enabled,oracle_glue_development_endpoints_monitoring_logs_encryption_enabled,unknown,security,oci,oracle_glue_development_endpoints_monitoring_logs_encryption_enabled,iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.24_0080
oci,oracle.identity.rotate.access.key.90.days,oracle.identity.rotate.access.key.90.days,identity,security,oci.identity,oracle.identity.rotate.access.key.90.days,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;hipaa_multi_cloud_164_308_a_3_ii_c_0007;hipaa_multi_cloud_164_308_a_4_ii_c_0011;hipaa_multi_cloud_164_308_a_5_ii_d_0014
oci,oracle_appsync_field_level_logging_enabled,oracle_appsync_field_level_logging_enabled,unknown,security,oci,oracle_appsync_field_level_logging_enabled,iso27001_2022_multi_cloud_A.8.15_0070
oci,oracle_glue_etl_jobs_job_bookmark_encryption_enabled,oracle_glue_etl_jobs_job_bookmark_encryption_enabled,unknown,security,oci,oracle_glue_etl_jobs_job_bookmark_encryption_enabled,iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.24_0080
oci,oracle_fsx_file_system_copy_tags_to_backups_enabled,oracle_fsx_file_system_copy_tags_to_backups_enabled,unknown,security,oci,oracle_fsx_file_system_copy_tags_to_backups_enabled,iso27001_2022_multi_cloud_A.5.13_0009
oci,oracle_vcn_peering_routing_tables_with_least_privilege,oracle_vcn_peering_routing_tables_with_least_privilege,unknown,security,oci,oracle_vcn_peering_routing_tables_with_least_privilege,iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle.identity.root_hardware_mfa_enabled,oracle.identity.root_hardware_mfa_enabled,identity,security,oci.identity,oracle.identity.root_hardware_mfa_enabled,cisa_ce_v1_multi_cloud_Booting_Up-2_0010;nist_800_53_rev5_multi_cloud_AC-24_2_0188;nist_800_53_rev5_multi_cloud_AC-2_1_0004;nist_800_53_rev5_multi_cloud_AC-3_13_0034;nist_800_53_rev5_multi_cloud_AC-3_2_0038;nist_800_53_rev5_multi_cloud_AC-3_2_0039;nist_800_53_rev5_multi_cloud_AC-3_3_0040;nist_800_53_rev5_multi_cloud_AC-3_3_0041;nist_800_53_rev5_multi_cloud_AC-3_3_0042;nist_800_53_rev5_multi_cloud_AC-3_3_0043;nist_800_53_rev5_multi_cloud_AC-3_3_0044;nist_800_53_rev5_multi_cloud_AC-3_3_0045;nist_800_53_rev5_multi_cloud_AC-3_4_0046;nist_800_53_rev5_multi_cloud_AC-3_4_0047;nist_800_53_rev5_multi_cloud_AC-3_4_0048;nist_800_53_rev5_multi_cloud_AC-3_4_0049;nist_800_53_rev5_multi_cloud_AC-3_4_0050;nist_800_53_rev5_multi_cloud_AC-3_8_0055;nist_800_53_rev5_multi_cloud_AC-4_28_0077;nist_800_53_rev5_multi_cloud_AC-7_4_0104;nist_800_53_rev5_multi_cloud_SC-23_3_1272;nist_800_53_rev5_multi_cloud_SC-23_3_1273
oci,oracle_autonomous_dw_cluster_audit_logging,oracle_autonomous_dw_cluster_audit_logging,unknown,security,oci,oracle_autonomous_dw_cluster_audit_logging,fedramp_moderate_multi_cloud_AU-12_1_0082;fedramp_moderate_multi_cloud_AU-12_3_0083;fedramp_moderate_multi_cloud_AU-3_1_0060;fedramp_moderate_multi_cloud_CP-9_1_0161;fedramp_moderate_multi_cloud_CP-9_2_0162;fedramp_moderate_multi_cloud_CP-9_3_0163;fedramp_moderate_multi_cloud_CP-9_5_0164;fedramp_moderate_multi_cloud_CP-9_8_0165;nist_800_53_rev5_multi_cloud_AU-12-a_0278;nist_800_53_rev5_multi_cloud_AU-12-c_0280;nist_800_53_rev5_multi_cloud_AU-2-b_0224;nist_800_53_rev5_multi_cloud_AU-3-a_0231;nist_800_53_rev5_multi_cloud_AU-3-b_0232;nist_800_53_rev5_multi_cloud_AU-3-c_0233;nist_800_53_rev5_multi_cloud_AU-3-d_0234;nist_800_53_rev5_multi_cloud_AU-3-e_0235;nist_800_53_rev5_multi_cloud_AU-3-f_0236;nist_800_53_rev5_multi_cloud_AU-8-b_0258;nist_800_53_rev5_multi_cloud_CP-9-d_0512
oci,oracle.audit.kms.encryption.enabled,oracle.audit.kms.encryption.enabled,audit,security,oci,oracle.audit.kms.encryption.enabled,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002;gdpr_multi_cloud_Article_32_Security_of_processing_0003;hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_1_ii_d_0003;hipaa_multi_cloud_164_308_a_4_ii_a_0009;hipaa_multi_cloud_164_312_a_2_iv_0025;hipaa_multi_cloud_164_312_c_1_0027;hipaa_multi_cloud_164_312_c_2_0028;hipaa_multi_cloud_164_312_e_2_ii_0032;nist_800_171_r2_multi_cloud_3_13_11_3.13.11_Employ_FIPS-validated_cryptograph_0005;nist_800_171_r2_multi_cloud_3_13_16_3.13.16_Protect_the_confidentiality_of_CU_0007;nist_800_171_r2_multi_cloud_3_3_8_3.3.8_Protect_audit_information_and_audit_l_0036
oci,oracle.database.storage.encrypted,oracle.database.storage.encrypted,database,security,oci.database,oracle.database.storage.encrypted,cisa_ce_v1_multi_cloud_Your_Data-2_0018
oci,oracle.guardduty.no_high_severity_findings,oracle.guardduty.no_high_severity_findings,guardduty,security,oci,oracle.guardduty.no_high_severity_findings,soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018
