cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,azure_mapped_compliance_functions,azure_mapped_compliance_ids
azure,azure.cosmosdb.account.private.endpoint.approved,azure.cosmosdb.account.private.endpoint.approved,cosmosdb,cis_control,azure-mgmt-cosmosdb,azure.cosmosdb.account.private.endpoint.approved,cis_azure_azure_3.2_0102
azure,azure.container.instance.managed.identity.least.privilege.check,azure.container.instance.managed.identity.least.privilege.check,container,cis_control,azure-mgmt-container,azure.container.instance.managed.identity.least.privilege.check,cis_azure_azure_3.3_0103
azure,azure.managed.lustre.filesystem.customer.managed.key.enabled,azure.managed.lustre.filesystem.customer.managed.key.enabled,managed,cis_control,azure-mgmt-managed,azure.managed.lustre.filesystem.customer.managed.key.enabled,cis_azure_azure_4.1_0104
azure,azure.elastic.san.public.network.access.disabled,azure.elastic.san.public.network.access.disabled,elastic,cis_control,azure-mgmt-elastic,azure.elastic.san.public.network.access.disabled,cis_azure_azure_15.1_0105
azure,azure.elastic.san.volume.group.encryption.at.rest.with.cmk,azure.elastic.san.volume.group.encryption.at.rest.with.cmk,elastic,cis_control,azure-mgmt-elastic,azure.elastic.san.volume.group.encryption.at.rest.with.cmk,cis_azure_azure_15.2_0106
azure,azure.batch.account.authentication.modes.check,azure.batch.account.authentication.modes.check,batch,cis_control,azure-mgmt-batch,azure.batch.account.authentication.modes.check,cis_azure_azure_15.3_0107
azure,azure.batch.account.private.endpoint.approved,azure.batch.account.private.endpoint.approved,batch,cis_control,azure-mgmt-batch,azure.batch.account.private.endpoint.approved,cis_azure_azure_15.4_0108
azure,azure.batch.account.public.network.access.check.disabled,azure.batch.account.public.network.access.check.disabled,batch,cis_control,azure-mgmt-batch,azure.batch.account.public.network.access.check.disabled,cis_azure_azure_15.5_0109
azure,azure.batch.private.endpoint.dns.zone.validation,azure.batch.private.endpoint.dns.zone.validation,batch,cis_control,azure-mgmt-batch,azure.batch.private.endpoint.dns.zone.validation,cis_azure_azure_15.6_0110
azure,azure.batch.account.diagnostics.settings.logs.enabled,azure.batch.account.diagnostics.settings.logs.enabled,batch,cis_control,azure-mgmt-batch,azure.batch.account.diagnostics.settings.logs.enabled,cis_azure_azure_15.7_0111
azure,azure.vm.managed.disks.compliance.check,azure.vm.managed.disks.compliance.check,vm,cis_control,azure-mgmt-vm,azure.vm.managed.disks.compliance.check,cis_azure_azure_20.1_0112
azure,azure.compute.disk.encryption.cmk.check,azure.compute.disk.encryption.cmk.check,compute,cis_control,azure-mgmt-compute,azure.compute.disk.encryption.cmk.check,cis_azure_azure_20.2_0113
azure,azure.disk.unattached.cmk.encryption.check,azure.disk.unattached.cmk.encryption.check,disk,cis_control,azure-mgmt-disk,azure.disk.unattached.cmk.encryption.check,cis_azure_azure_20.3_0114
azure,azure.vm.disk.network.access.policy.check,azure.vm.disk.network.access.policy.check,vm,cis_control,azure-mgmt-vm,azure.vm.disk.network.access.policy.check,cis_azure_azure_20.4_0115
azure,azure.vm.disk.data.access.auth.mode.check,azure.vm.disk.data.access.auth.mode.check,vm,cis_control,azure-mgmt-vm,azure.vm.disk.data.access.auth.mode.check,cis_azure_azure_20.5_0116
azure,azure.vm.extensions.approved.check,azure.vm.extensions.approved.check,vm,cis_control,azure-mgmt-vm,azure.vm.extensions.approved.check,cis_azure_azure_20.6_0117
azure,azure.vm.security.extensions.check,azure.vm.security.extensions.check,vm,cis_control,azure-mgmt-vm,azure.vm.security.extensions.check,cis_azure_azure_20.7_0118
azure,azure.entra.id.mfa.enabled.for.privileged.vm.access,azure.entra.id.mfa.enabled.for.privileged.vm.access,entra,cis_control,azure-mgmt-entra,azure.entra.id.mfa.enabled.for.privileged.vm.access,cis_azure_azure_20.9_0119
azure,azure.vm.trusted.launch.secure.boot.vtpm.check,azure.vm.trusted.launch.secure.boot.vtpm.check,vm,cis_control,azure-mgmt-vm,azure.vm.trusted.launch.secure.boot.vtpm.check,cis_azure_azure_20.10_0120
azure,azure.vm.encryption.at.host.enabled,azure.vm.encryption.at.host.enabled,vm,cis_control,azure-mgmt-vm,azure.vm.encryption.at.host.enabled;azure.vm.encryption.enabled;azure.vm.disk.encryption.enabled,cis_azure_azure_20.11_0121;hipaa_multi_cloud_164_312_a_2_iv_0025;nist_800_171_r2_multi_cloud_3_13_11_3.13.11_Employ_FIPS-validated_cryptograph_0005
azure,azure.cache.redis.microsoft.entra.authentication.enabled,azure.cache.redis.microsoft.entra.authentication.enabled,cache,cis_control,azure-mgmt-cache,azure.cache.redis.microsoft.entra.authentication.enabled,cis_azure_azure_2.1_0122
azure,azure.cache.redis.ssl.only.access,azure.cache.redis.ssl.only.access,cache,cis_control,azure-mgmt-cache,azure.cache.redis.ssl.only.access,cis_azure_azure_2.2_0123
azure,azure.redis.minimum.tls.version.check,azure.redis.minimum.tls.version.check,redis,cis_control,azure-mgmt-redis,azure.redis.minimum.tls.version.check,cis_azure_azure_2.3_0124
azure,azure.mysql.standard.database.ssl.enforcement.check,azure.mysql.standard.database.ssl.enforcement.check,mysql,cis_control,azure-mgmt-mysql,azure.mysql.standard.database.ssl.enforcement.check,cis_azure_azure_6.1_0126
azure,azure.resource.manager.resource.lock.verification,azure.resource.manager.resource.lock.verification,resource,cis_control,azure-mgmt-resource,azure.resource.manager.resource.lock.verification,cis_azure_azure_6.2_0127
azure,azure.mysql.server.audit.log.enabled,azure.mysql.server.audit.log.enabled,mysql,cis_control,azure-mgmt-mysql,azure.mysql.server.audit.log.enabled,cis_azure_azure_6.3_0128
azure,azure.mysql.server.audit.log.connection.check,azure.mysql.server.audit.log.connection.check,mysql,cis_control,azure-mgmt-mysql,azure.mysql.server.audit.log.connection.check,cis_azure_azure_6.4_0129
azure,azure.network.nsg.rdp.internet.access.check,azure.network.nsg.rdp.internet.access.check,network,cis_control,azure-mgmt-network,azure.network.nsg.rdp.internet.access.check,cis_azure_azure_7.1_0130
azure,azure.network.nsg.ssh.access.evaluation,azure.network.nsg.ssh.access.evaluation,network,cis_control,azure-mgmt-network,azure.network.nsg.ssh.access.evaluation,cis_azure_azure_7.2_0131
azure,azure.network.nsg.udp.internet.access.check,azure.network.nsg.udp.internet.access.check,network,cis_control,azure-mgmt-network,azure.network.nsg.udp.internet.access.check,cis_azure_azure_7.3_0132
azure,azure.network.nsg.inbound.http.access.check,azure.network.nsg.inbound.http.access.check,network,cis_control,azure-mgmt-network,azure.network.nsg.inbound.http.access.check,cis_azure_azure_7.4_0133
azure,azure.network.nsg.flow.log.retention.days.check,azure.network.nsg.flow.log.retention.days.check,network,cis_control,azure-mgmt-network,azure.network.nsg.flow.log.retention.days.check,cis_azure_azure_7.5_0134
azure,azure.network.watcher.region.compliance.check,azure.network.watcher.region.compliance.check,network,cis_control,azure-mgmt-network,azure.network.watcher.region.compliance.check,cis_azure_azure_7.6_0135
azure,azure.network.public.ip.list.and.review,azure.network.public.ip.list.and.review,network,cis_control,azure-mgmt-network,azure.network.public.ip.list.and.review,cis_azure_azure_7.7_0136
azure,azure.network.flow.log.retention.period.check,azure.network.flow.log.retention.period.check,network,cis_control,azure-mgmt-network,azure.network.flow.log.retention.period.check,cis_azure_azure_7.8_0137
azure,azure.netappfiles.encryption.key.source.cmk.check,azure.netappfiles.encryption.key.source.cmk.check,netappfiles,cis_control,azure-mgmt-netappfiles,azure.netappfiles.encryption.key.source.cmk.check,cis_azure_azure_10.1_0138
azure,azure.sql.server.firewall.no.open.access.check,azure.sql.server.firewall.no.open.access.check,sql,cis_control,azure-mgmt-sql,azure.sql.server.firewall.no.open.access.check,cis_azure_azure_10.2_0139
azure,azure.sql.server.tde.protector.customer.key.check,azure.sql.server.tde.protector.customer.key.check,sql,cis_control,azure-mgmt-sql,azure.sql.server.tde.protector.customer.key.check,cis_azure_azure_10.3_0140
azure,azure.sql.server.ad.admin.check,azure.sql.server.ad.admin.check,sql,cis_control,azure-mgmt-sql,azure.sql.server.ad.admin.check,cis_azure_azure_10.4_0141
azure,azure.sql.database.tde.status.check,azure.sql.database.tde.status.check,sql,cis_control,azure-mgmt-sql,azure.sql.database.tde.status.check,cis_azure_azure_10.5_0142
azure,azure.sql.server.audit.retention.check,azure.sql.server.audit.retention.check,sql,cis_control,azure-mgmt-sql,azure.sql.server.audit.retention.check,cis_azure_azure_10.6_0143
azure,azure.sql.server.check.public.network.access.disabled,azure.sql.server.check.public.network.access.disabled,sql,cis_control,azure-mgmt-sql,azure.sql.server.check.public.network.access.disabled,cis_azure_azure_10.7_0144
azure,azure.dataprotection.backup.vault.immutability.check,azure.dataprotection.backup.vault.immutability.check,dataprotection,cis_control,azure-mgmt-dataprotection,azure.dataprotection.backup.vault.immutability.check,cis_azure_azure_5.1.2_0145
azure,azure.dataprotection.backup.vault.encryption.cmk.enabled,azure.dataprotection.backup.vault.encryption.cmk.enabled,dataprotection,cis_control,azure-mgmt-dataprotection,azure.dataprotection.backup.vault.encryption.cmk.enabled,cis_azure_azure_5.1.3_0146
azure,azure.backup.recovery.services.vault.soft.delete.settings,azure.backup.recovery.services.vault.soft.delete.settings,backup,cis_control,azure-mgmt-recoveryservices,azure.backup.recovery.services.vault.soft.delete.settings,cis_azure_azure_5.2.1_0147
azure,azure.backup.vault.immutability.locked,azure.backup.vault.immutability.locked,backup,cis_control,azure-mgmt-recoveryservices,azure.backup.vault.immutability.locked,cis_azure_azure_5.2.2_0148
azure,azure.recoveryservices.vault.encryption.at.rest.cmk.enabled,azure.recoveryservices.vault.encryption.at.rest.cmk.enabled,recoveryservices,cis_control,azure-mgmt-recoveryservices,azure.recoveryservices.vault.encryption.at.rest.cmk.enabled,cis_azure_azure_5.2.3_0149
azure,azure.backup.recovery.services.vault.infrastructure.encryption.enabled.check,azure.backup.recovery.services.vault.infrastructure.encryption.enabled.check,backup,cis_control,azure-mgmt-recoveryservices,azure.backup.recovery.services.vault.infrastructure.encryption.enabled.check,cis_azure_azure_5.2.4_0150
azure,azure.backup.recovery.services.vault.public.network.access.disabled,azure.backup.recovery.services.vault.public.network.access.disabled,backup,cis_control,azure-mgmt-recoveryservices,azure.backup.recovery.services.vault.public.network.access.disabled,cis_azure_azure_5.2.5_0151
azure,azure.backup.vault.cross.region.restore.check,azure.backup.vault.cross.region.restore.check,backup,cis_control,azure-mgmt-recoveryservices,azure.backup.vault.cross.region.restore.check,cis_azure_azure_5.2.6_0152
azure,azure.recoveryservices.vault.cross.subscription.restore.disabled,azure.recoveryservices.vault.cross.subscription.restore.disabled,recoveryservices,cis_control,azure-mgmt-recoveryservices,azure.recoveryservices.vault.cross.subscription.restore.disabled,cis_azure_azure_5.2.7_0153
azure,azure.ad.conditionalaccess.token.protection.check,azure.ad.conditionalaccess.token.protection.check,ad,cis_control,azure-identity,azure.ad.conditionalaccess.token.protection.check,cis_azure_azure_5.2.8_0154
azure,azure.iam.user.access.admin.check,azure.iam.user.access.admin.check,iam,cis_control,azure-identity,azure.iam.user.access.admin.check,cis_azure_azure_5.3.3_0156
azure,azure.iam.role.assignment.privileged.review,azure.iam.role.assignment.privileged.review,iam,cis_control,azure-identity,azure.iam.role.assignment.privileged.review,cis_azure_azure_5.3.4_0157
azure,azure.ad.user.role.check.disabled,azure.ad.user.role.check.disabled,ad,cis_control,azure-identity,azure.ad.user.role.check.disabled,cis_azure_azure_5.3.5_0158
azure,azure.ad.tenant.creator.role.review,azure.ad.tenant.creator.role.review,ad,cis_control,azure-identity,azure.ad.tenant.creator.role.review,cis_azure_azure_5.3.6_0159
azure,azure.entra.id.policy.restrict.non.admin.tenant.creation,azure.entra.id.policy.restrict.non.admin.tenant.creation,entra,cis_control,azure-mgmt-entra,azure.entra.id.policy.restrict.non.admin.tenant.creation,cis_azure_azure_5.4_0161
azure,azure.ad.authentication.methods.policy.check,azure.ad.authentication.methods.policy.check,ad,cis_control,azure-identity,azure.ad.authentication.methods.policy.check,cis_azure_azure_5.5_0162
azure,azure.entra.id.authentication.lockout.threshold.check,azure.entra.id.authentication.lockout.threshold.check,entra,cis_control,azure-mgmt-entra,azure.entra.id.authentication.lockout.threshold.check,cis_azure_azure_5.6_0163
azure,azure.ad.security.lockout.duration.check,azure.ad.security.lockout.duration.check,ad,cis_control,azure-identity,azure.ad.security.lockout.duration.check,cis_azure_azure_5.7_0164
azure,azure.entrad.password.policy.custom.banned.list.enforced,azure.entrad.password.policy.custom.banned.list.enforced,entrad,cis_control,azure-mgmt-entrad,azure.entrad.password.policy.custom.banned.list.enforced,cis_azure_azure_5.8_0165
azure,azure.aad.user.authentication.reconfirmation.period.check,azure.aad.user.authentication.reconfirmation.period.check,aad,cis_control,azure-mgmt-aad,azure.aad.user.authentication.reconfirmation.period.check,cis_azure_azure_5.9_0166
azure,azure.ad.password.reset.notification.check,azure.ad.password.reset.notification.check,ad,cis_control,azure-identity,azure.ad.password.reset.notification.check,cis_azure_azure_5.11_0168
azure,azure.entra.id.user.consent.disabled.check,azure.entra.id.user.consent.disabled.check,entra,cis_control,azure-mgmt-entra,azure.entra.id.user.consent.disabled.check,cis_azure_azure_5.12_0169
azure,azure.entra.id.user.consent.settings.verified.publishers,azure.entra.id.user.consent.settings.verified.publishers,entra,cis_control,azure-mgmt-entra,azure.entra.id.user.consent.settings.verified.publishers,cis_azure_azure_5.13_0170
azure,azure.entra.id.user.app.registration.disabled,azure.entra.id.user.app.registration.disabled,entra,cis_control,azure-mgmt-entra,azure.entra.id.user.app.registration.disabled,cis_azure_azure_5.14_0171
azure,azure.ad.guest.user.access.restriction.check,azure.ad.guest.user.access.restriction.check,ad,cis_control,azure-identity,azure.ad.guest.user.access.restriction.check,cis_azure_azure_5.15_0172
azure,azure.entra.id.guest.invite.restrictions.check,azure.entra.id.guest.invite.restrictions.check,entra,cis_control,azure-mgmt-entra,azure.entra.id.guest.invite.restrictions.check,cis_azure_azure_5.16_0173
azure,azure.ad.group.creation.restriction.check,azure.ad.group.creation.restriction.check,ad,cis_control,azure-identity,azure.ad.group.creation.restriction.check,cis_azure_azure_5.19_0176
azure,azure.entrad.group.membership.management.check,azure.entrad.group.membership.management.check,entrad,cis_control,azure-mgmt-entrad,azure.entrad.group.membership.management.check,cis_azure_azure_5.20_0177
azure,azure.graph.api.365.group.creation.restriction.check,azure.graph.api.365.group.creation.restriction.check,graph,cis_control,azure-mgmt-graph,azure.graph.api.365.group.creation.restriction.check,cis_azure_azure_5.21_0178
azure,azure.entrad.device.mfa.check,azure.entrad.device.mfa.check,entrad,cis_control,azure-mgmt-entrad,azure.entrad.device.mfa.check,cis_azure_azure_5.22_0179
azure,azure.entra.id.custom.role.admin.privileges.check,azure.entra.id.custom.role.admin.privileges.check,entra,cis_control,azure-mgmt-entra,azure.entra.id.custom.role.admin.privileges.check,cis_azure_azure_5.23_0180
azure,azure.rbac.role.resource.lock.check,azure.rbac.role.resource.lock.check,rbac,cis_control,azure-mgmt-rbac,azure.rbac.role.resource.lock.check,cis_azure_azure_5.24_0181
azure,azure.entrad.global.admin.role.check,azure.entrad.global.admin.role.check,entrad,cis_control,azure-mgmt-entrad,azure.entrad.global.admin.role.check,cis_azure_azure_5.26_0183
azure,azure.subscription.owner.count.check,azure.subscription.owner.count.check,subscription,cis_control,azure-mgmt-subscription,azure.subscription.owner.count.check,cis_azure_azure_5.27_0184
azure,azure.entra.authentication.passwordless.policy.check,azure.entra.authentication.passwordless.policy.check,entra,cis_control,azure-mgmt-entra,azure.entra.authentication.passwordless.policy.check,cis_azure_azure_5.28_0185
azure,azure.monitor.diagnostic.settings.compliance.check,azure.monitor.diagnostic.settings.compliance.check,monitor,cis_control,azure-mgmt-monitor,azure.monitor.diagnostic.settings.compliance.check,cis_azure_azure_6.1.1.1_0186
azure,azure.monitor.diagnostic.setting.categories.compliance.check,azure.monitor.diagnostic.setting.categories.compliance.check,monitor,cis_control,azure-mgmt-monitor,azure.monitor.diagnostic.setting.categories.compliance.check,cis_azure_azure_6.1.1.2_0187
azure,azure.storage.account.encryption.at.rest.with.cmk,azure.storage.account.encryption.at.rest.with.cmk,storage,cis_control,azure-storage-blob,azure.storage.account.encryption.at.rest.with.cmk,cis_azure_azure_6.1.1.3_0188
