rule_id,service,resource,scope,template_id
aws.batch.compute_environment.instance_profile_least_privilege,batch,compute_environment,compute.instance_group,compute.security.instance_group.instance_profile_least_privilege
aws.ec2.launch_template.no_public_ip_assigned,ec2,launch_template,compute.instance_group,compute.security.instance_group.no_public_ip_assigned
aws.ec2.auto_scaling_group.no_public_ip_assigned,ec2,auto_scaling_group,compute.instance_group,compute.security.instance_group.no_public_ip_assigned
aws.batch.job_queue.no_public_ip_assigned,batch,job_queue,compute.instance_group,compute.security.instance_group.no_public_ip_assigned
aws.batch.compute_environment.no_public_ip_assigned,batch,compute_environment,compute.instance_group,compute.security.instance_group.no_public_ip_assigned
aws.ec2.launch_template.uses_approved_launch_template,ec2,launch_template,compute.instance_group,compute.security.instance_group.uses_approved_launch_template
aws.ec2.auto_scaling_group.uses_approved_launch_template,ec2,auto_scaling_group,compute.instance_group,compute.security.instance_group.uses_approved_launch_template
aws.batch.job_queue.uses_approved_launch_template,batch,job_queue,compute.instance_group,compute.security.instance_group.uses_approved_launch_template
aws.batch.compute_environment.uses_approved_launch_template,batch,compute_environment,compute.instance_group,compute.security.instance_group.uses_approved_launch_template
aws.ec2.launch_template.instance_profile_least_privilege,ec2,launch_template,compute.launch_template,compute.security.launch_template.instance_profile_least_privilege
aws.ec2.launch_template.user_data_no_secrets,ec2,launch_template,compute.launch_template,compute.security.launch_template.user_data_no_secrets
aws.ec2.launch_template.security_groups_restrictive,ec2,launch_template,compute.launch_template,compute.security.launch_template.security_groups_restrictive
aws.ec2.launch_template.root_volume_encrypted_by_default,ec2,launch_template,compute.launch_template,compute.security.launch_template.root_volume_encrypted_by_default
aws.ec2.launch_template.imds_hardened,ec2,launch_template,compute.launch_template,compute.security.launch_template.imds_hardened
aws.ec2.launch_template.no_public_ip_default,ec2,launch_template,compute.launch_template,compute.security.launch_template.no_public_ip_default
aws.ec2.ami.encrypted_cmek,ec2,ami,compute.image,compute.security.image.encrypted_cmek
aws.ec2.ami.not_publicly_shared,ec2,ami,compute.image,compute.security.image.not_publicly_shared
aws.ec2.ami.vuln_scanned_no_critical,ec2,ami,compute.image,compute.security.image.vuln_scanned_no_critical
aws.ec2.ami.image_signed_and_verified,ec2,ami,compute.image,compute.security.image.image_signed_and_verified
aws.ec2.ami.approved_image_allowlist_enforced,ec2,ami,compute.image,compute.security.image.approved_image_allowlist_enforced
aws.ebs.volume.snapshots_not_public,ebs,volume,compute.disk,compute.security.disk.snapshots_not_public
aws.ebs.snapshot.snapshots_not_public,ebs,snapshot,compute.disk,compute.security.disk.snapshots_not_public
aws.ebs.volume.snapshots_encrypted,ebs,volume,compute.disk,compute.security.disk.snapshots_encrypted
aws.ebs.snapshot.snapshots_encrypted,ebs,snapshot,compute.disk,compute.security.disk.snapshots_encrypted
aws.ebs.volume.cmk_cmek_configured,ebs,volume,compute.disk,compute.security.disk.cmk_cmek_configured
aws.ebs.snapshot.cmk_cmek_configured,ebs,snapshot,compute.disk,compute.security.disk.cmk_cmek_configured
aws.ebs.volume.encryption_at_rest_enabled,ebs,volume,compute.disk,compute.security.disk.encryption_at_rest_enabled
aws.ebs.snapshot.encryption_at_rest_enabled,ebs,snapshot,compute.disk,compute.security.disk.encryption_at_rest_enabled
aws.ec2.instance.user_data_no_secrets,ec2,instance,compute.vm,compute.security.vm.user_data_no_secrets
aws.ec2.instance.serial_console_access_restricted,ec2,instance,compute.vm,compute.security.vm.serial_console_access_restricted
aws.ec2.instance.vtpm_enabled,ec2,instance,compute.vm,compute.security.vm.vtpm_enabled
aws.ec2.instance.secure_boot_enabled,ec2,instance,compute.vm,compute.security.vm.secure_boot_enabled
aws.ec2.instance.data_volumes_encrypted_cmek,ec2,instance,compute.vm,compute.security.vm.data_volumes_encrypted_cmek
aws.ec2.instance.root_volume_encrypted_cmek,ec2,instance,compute.vm,compute.security.vm.root_volume_encrypted_cmek
aws.ec2.instance.security_group_inbound_restricted,ec2,instance,compute.vm,compute.security.vm.security_group_inbound_restricted
aws.ec2.instance.no_public_ip_assigned,ec2,instance,compute.vm,compute.security.vm.no_public_ip_assigned
aws.ec2.instance.imds_hardened,ec2,instance,compute.vm,compute.security.vm.imds_hardened
aws.ec2.instance.ssh_key_based_auth_required,ec2,instance,compute.vm,compute.security.vm.ssh_key_based_auth_required
aws.ec2.instance.ssh_password_auth_disabled,ec2,instance,compute.vm,compute.security.vm.ssh_password_auth_disabled
aws.s3.bucket.backup_storage_immutability_enabled,s3,bucket,backup.vault,backup.security.encryption.backup_storage_immutability_enabled
aws.glacier.vault.backup_storage_immutability_enabled,glacier,vault,backup.vault,backup.security.encryption.backup_storage_immutability_enabled
aws.backup.backup_vault.backup_storage_immutability_enabled,backup,backup_vault,backup.vault,backup.security.encryption.backup_storage_immutability_enabled
aws.s3.bucket.key_policy_least_privilege,s3,bucket,backup.vault,backup.security.encryption.key_policy_least_privilege
aws.glacier.vault.key_policy_least_privilege,glacier,vault,backup.vault,backup.security.encryption.key_policy_least_privilege
aws.backup.backup_vault.key_policy_least_privilege,backup,backup_vault,backup.vault,backup.security.encryption.key_policy_least_privilege
aws.s3.bucket.key_rotation_enabled,s3,bucket,backup.vault,backup.security.encryption.key_rotation_enabled
aws.glacier.vault.key_rotation_enabled,glacier,vault,backup.vault,backup.security.encryption.key_rotation_enabled
aws.backup.backup_vault.key_rotation_enabled,backup,backup_vault,backup.vault,backup.security.encryption.key_rotation_enabled
aws.s3.bucket.cmk_cmek_key_configured,s3,bucket,backup.vault,backup.security.encryption.cmk_cmek_key_configured
aws.glacier.vault.cmk_cmek_key_configured,glacier,vault,backup.vault,backup.security.encryption.cmk_cmek_key_configured
aws.backup.backup_vault.cmk_cmek_key_configured,backup,backup_vault,backup.vault,backup.security.encryption.cmk_cmek_key_configured
aws.s3.bucket.encryption_in_transit_tls_min_1_2,s3,bucket,backup.vault,backup.security.encryption.encryption_in_transit_tls_min_1_2
aws.glacier.vault.encryption_in_transit_tls_min_1_2,glacier,vault,backup.vault,backup.security.encryption.encryption_in_transit_tls_min_1_2
aws.backup.backup_vault.encryption_in_transit_tls_min_1_2,backup,backup_vault,backup.vault,backup.security.encryption.encryption_in_transit_tls_min_1_2
aws.s3.bucket.encryption_at_rest_enabled,s3,bucket,backup.vault,backup.security.encryption.encryption_at_rest_enabled
aws.glacier.vault.encryption_at_rest_enabled,glacier,vault,backup.vault,backup.security.encryption.encryption_at_rest_enabled
aws.backup.backup_vault.encryption_at_rest_enabled,backup,backup_vault,backup.vault,backup.security.encryption.encryption_at_rest_enabled
aws.backup.backup_plan.backup_keys_access_least_privilege,backup,backup_plan,backup.plan,backup.security.access.backup_keys_access_least_privilege
aws.backup.backup_plan.backup_admins_mfa_required,backup,backup_plan,backup.plan,backup.security.access.backup_admins_mfa_required
aws.backup.backup_plan.no_public_access_to_backup_vault,backup,backup_plan,backup.plan,backup.security.access.no_public_access_to_backup_vault
aws.backup.backup_plan.backup_vault_rbac_least_privilege,backup,backup_plan,backup.plan,backup.security.access.backup_vault_rbac_least_privilege
aws.backup.backup_job.metrics_export_enabled,backup,backup_job,backup.job,backup.security.monitoring.metrics_export_enabled
aws.backup.backup_job.alert_destinations_configured,backup,backup_job,backup.job,backup.security.monitoring.alert_destinations_configured
aws.backup.backup_job.alert_rules_for_sla_breach_configured,backup,backup_job,backup.job,backup.security.monitoring.alert_rules_for_sla_breach_configured
aws.backup.backup_job.alert_rules_for_job_failures_configured,backup,backup_job,backup.job,backup.security.monitoring.alert_rules_for_job_failures_configured
aws.backup.backup_plan.resource_discovery_synced,backup,backup_plan,backup.plan,resilience_recovery.backup.inventory.resource_discovery_synced
aws.backup.backup_plan.failed_jobs_alerting_enabled,backup,backup_plan,backup.plan,resilience_recovery.backup.health.failed_jobs_alerting_enabled
aws.backup.backup_plan.last_backup_recency_within_days,backup,backup_plan,backup.plan,resilience_recovery.backup.health.last_backup_recency_within_days
aws.backup.backup_plan.job_success_rate_minimum,backup,backup_plan,backup.plan,resilience_recovery.backup.health.job_success_rate_minimum
aws.backup.backup_plan.unprotected_assets_alerting_enabled,backup,backup_plan,backup.plan,resilience_recovery.backup.coverage.unprotected_assets_alerting_enabled
aws.backup.backup_plan.policy_assignment_complete,backup,backup_plan,backup.plan,resilience_recovery.backup.coverage.policy_assignment_complete
aws.api_gateway.request_validator.api_required_security_headers_enforced,api_gateway,request_validator,api.validation,api_security.validation.api_required_security_headers_enforced
aws.api_gateway.request_validator.api_request_body_size_limit_configured,api_gateway,request_validator,api.validation,api_security.validation.api_request_body_size_limit_configured
aws.api_gateway.request_validator.api_content_type_whitelist_enforced,api_gateway,request_validator,api.validation,api_security.validation.api_content_type_whitelist_enforced
aws.api_gateway.request_validator.api_parameters_validation_enabled,api_gateway,request_validator,api.validation,api_security.validation.api_parameters_validation_enabled
aws.api_gateway.request_validator.api_response_schema_validation_enabled,api_gateway,request_validator,api.validation,api_security.validation.api_response_schema_validation_enabled
aws.api_gateway.request_validator.api_request_schema_validation_enabled,api_gateway,request_validator,api.validation,api_security.validation.api_request_schema_validation_enabled
aws.api_gatewayv2.stage.api_stage_throttle_overrides_not_unbounded,api_gatewayv2,stage,api.rate_limiting,api_security.rate_limiting.api_stage_throttle_overrides_not_unbounded
aws.api_gateway.usage_plan.api_stage_throttle_overrides_not_unbounded,api_gateway,usage_plan,api.rate_limiting,api_security.rate_limiting.api_stage_throttle_overrides_not_unbounded
aws.api_gateway.throttle.api_stage_throttle_overrides_not_unbounded,api_gateway,throttle,api.rate_limiting,api_security.rate_limiting.api_stage_throttle_overrides_not_unbounded
aws.api_gatewayv2.stage.api_quota_limit_configured,api_gatewayv2,stage,api.rate_limiting,api_security.rate_limiting.api_quota_limit_configured
aws.api_gateway.usage_plan.api_quota_limit_configured,api_gateway,usage_plan,api.rate_limiting,api_security.rate_limiting.api_quota_limit_configured
aws.api_gateway.throttle.api_quota_limit_configured,api_gateway,throttle,api.rate_limiting,api_security.rate_limiting.api_quota_limit_configured
aws.api_gatewayv2.stage.api_usage_plan_required_for_api_keys,api_gatewayv2,stage,api.rate_limiting,api_security.rate_limiting.api_usage_plan_required_for_api_keys
aws.api_gateway.usage_plan.api_usage_plan_required_for_api_keys,api_gateway,usage_plan,api.rate_limiting,api_security.rate_limiting.api_usage_plan_required_for_api_keys
aws.api_gateway.throttle.api_usage_plan_required_for_api_keys,api_gateway,throttle,api.rate_limiting,api_security.rate_limiting.api_usage_plan_required_for_api_keys
