csp,rule_id,rule_type,intent,frameworks,compliance_ids,framework_applicable,framework_detail,control_text_excerpt,catalog_candidates,auto_category
ibm,ibm.vpc.vpn.connection_tunnels_up_configured,config,Network Security,ISO27001_2022,iso27001_2022_A.8.14;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vpc.vpn.ike_policy_configured,config,(refined),CIS,CIS/10.3,MISMATCH,"CIS control CIS/10.3 found in ['aws', 'azure'] but not ibm",,"ibm.vpc.vpn_gateway.ike_policy_strong_algorithm (shared:ike,policy); ibm.vpc.vpn_gateway.ipsec_policy_pfs_enabled (shared:policy)",FRAMEWORK_MISMATCH
ibm,ibm.vpc.vsi.maintenance_behavior_configured,config,(refined),CANADA_PBMM,CANADA_PBMM/MA-4(2),APPLIES,CANADA_PBMM is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vpc.vsi.patch_management_configured,config,(refined),CANADA_PBMM,CANADA_PBMM/SI-2(3),APPLIES,CANADA_PBMM is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.backup.enabled,config,Backup for Smaller NBFCs,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Booting_Up_1;rbi_bank_6.1;rbi_nbfc_3.4;rbi_nbfc_7.3,APPLIES,CISA_CE is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.block_storage.public_snapshot_enabled,config,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,HIPAA;ISO27001_2022;NIST_800_171;SOC2,hipaa_164_308_a_1_ii_b;hipaa_164_308_a_3_i;hipaa_164_312_a_1;iso27001_2022_A.12.6;iso27001_2022_A.13.1;...(+9 more),APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.block_storage.snapshot_account_block_public_access_restricted,config,CC6.6 The entity implements logical access security measures to protect against ,SOC2,soc2_cc_6_6,APPLIES,SOC2 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.block_storage.snapshots_encrypted,config,"CC7.5 The entity identifies, develops, and implements activities to recover from",ISO27001_2022;SOC2,iso27001_2022_A.8.24;soc2_cc_7_5,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.block_storage.volume_protected_by_backup_plan_configured,config,Redundancy of information processing facilities,ISO27001_2022,iso27001_2022_A.8.14,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.block_storage.volume_snapshots_exists,config,"CC7.5 The entity identifies, develops, and implements activities to recover from",SOC2,soc2_cc_7_5,APPLIES,SOC2 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.detailed_monitoring_enabled,config,Capacity Management,RBI_NBFC,rbi_nbfc_3.2,APPLIES,RBI_NBFC is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.metadata_service_enabled,config,"3_12_4: 3.12.4 Develop, document, and periodically update system security plans ",ISO27001_2022;NIST_800_171;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;nist_800_171_r2_3_12_4;soc2_cc_7_2,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.internet_facing_with_instance_profile_configured,config,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.compliance_managed_configured,config,164_308_a_5_ii_b: 164.308(a)(5)(ii)(B) Protection from malicious software,CISA_CE;HIPAA;ISO27001_2022;NIST_800_171;RBI_BANK;SOC2,cisa_ce_v1_Your_Systems_1;cisa_ce_v1_Your_Systems_3;hipaa_164_308_a_5_ii_b;iso27001_2022_A.5.26;nist_800_171_r2_3_14_2;...(+7 more),APPLIES,SOC2 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.older_than_specific_days_configured,config,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,HIPAA;ISO27001_2022;NIST_800_171,hipaa_164_308_a_1_ii_b;iso27001_2022_A.8.10;nist_800_171_r2_3_4_1;nist_800_171_r2_3_4_2,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.paravirtual_type_configured,config,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_cassandra_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_cifs_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_elasticsearch_kibana_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_ftp_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_kafka_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_kerberos_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_ldap_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_memcached_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_mongodb_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_mysql_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_oracle_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_postgresql_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_rdp_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_redis_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_sqlserver_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_ssh_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.port_telnet_exposed_to_internet_configured,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.profile_attached_configured,config,"3_1_1: 3.1.1 Limit system access to authorized users, processes acting on behalf",ISO27001_2022;NIST_800_171,iso27001_2022_A.8.2;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;nist_800_171_r2_3_1_1;...(+1 more),APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.ssh_key_authentication_enabled,config,Authentication Framework - SSH Key Authentication,RBI_BANK,rbi_bank_9.1,APPLIES,RBI_BANK is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.instance.uses_single_eni_configured,config,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.profile.metadata_service_required,config,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.profile.no_secrets_enforced,config,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.networkacl.allow_ingress_any_port_restricted,config,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,HIPAA;ISO27001_2022;NIST_800_171;SOC2,hipaa_164_308_a_1_ii_b;hipaa_164_312_e_1;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;...(+12 more),APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.networkacl.allow_ingress_tcp_port_22_restricted,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.networkacl.allow_ingress_tcp_port_3389_restricted,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.networkacl.unused_disabled,config,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.securitygroup.allow_ingress_from_internet_to_any_port_restricted,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.securitygroup.allow_ingress_from_internet_to_high_risk_tcp_ports_restricted,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.securitygroup.allow_ingress_from_internet_to_tcp_port_telnet_23_restricted,config,CC6.6 The entity implements logical access security measures to protect against ,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.securitygroup.common_ports_restricted,config,Implement secure configurations for hardware and software,CISA_CE;RBI_NBFC,cisa_ce_v1_Booting_Up_4;rbi_nbfc_2.8,APPLIES,CISA_CE is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.securitygroup.from_launch_wizard_configured,config,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.securitygroup.not_used_enforced,config,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.securitygroup.with_many_ingress_egress_rules_configured,config,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.transitgateway.auto_accept_vpc_attachments_configured,config,"CC6.7 The entity restricts the transmission, movement, and removal of informatio",ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_7,APPLIES,ISO27001_2022 is cross-CSP,,,GENUINELY_NEW
ibm,ibm.vsi.vulnerability.scan_enabled,config,Memory Protection,NIST_800_53,nist_800_53_rev5_SI_16,APPLIES,NIST_800_53 is cross-CSP,,,GENUINELY_NEW
k8s,k8s.admission.control.windows_hostprocess_restriction_configured,config,Minimize the admission of Windows HostProcess Containers,CIS_K8S,cis_k8s_5.2.11,APPLIES,CIS_K8S → k8s,,k8s.admission.control.hostipc_restriction (shared:restriction),GENUINELY_NEW
k8s,k8s.audit.policy.log_backend_configured,config,Check that an audit policy with a log backend is configured for cluster incident handling.,CANADA_PBMM,CANADA_PBMM/IR-4(3),APPLIES,CANADA_PBMM is cross-CSP,,,GENUINELY_NEW
k8s,k8s.authentication.user.client_certificate_disabled,config,Check that the cluster's authentication configuration does not allow or use static client certificate files for user authentication.,CIS_K8S,CIS_K8S/3.1.1,APPLIES,CIS_K8S → k8s,[CIS-k8s 3.1.1] Client certificate authentication should not be used for users — ,,GENUINELY_NEW
k8s,k8s.cluster.api_server.allow_privileged_restricted,config,Check that the Kubernetes API server's --allow-privileged argument is set to false.; (refined),CIS;CIS_K8S,CIS/2.1.1;CIS_K8S/2.1.1,APPLIES,CIS_K8S → k8s,[CIS-k8s 2.1.1] Ensure that the --allow-privileged argument is set to false — Do not allow privileged containers.,,GENUINELY_NEW
k8s,k8s.cluster.audit_policy_configured,config,PARTIAL: k8s.cluster.audit_policy ||| verifies audit policy configuration but not the integration with a cloud logging service,CIS,CIS/2.2.1,APPLIES,CIS control CIS/2.2.1 found in CIS-k8s,[CIS-k8s 2.2.1] Ensure that the config file permissions are set to 644 or more restrictive — Ensure that the config file has permissions of 644 or more restrictive.,k8s.cluster.server.audit_logging_enabled_enforced (shared:audit),GENUINELY_NEW
k8s,k8s.cluster.pod_security_policy_configured,config,PARTIAL: k8s.cluster.pod_security_policy ||| verifies PodSecurityPolicy/PSA configuration exists but not admission control enforcement,CIS,CIS/5.2.2,APPLIES,CIS control CIS/5.2.2 found in CIS-k8s,[CIS-k8s 5.2.2] Minimize the admission of containers wishing to share the host process ID namesp — ,,GENUINELY_NEW
k8s,k8s.compute.node.rotate_kubelet_server_certificate_configured,config,Verify the kubelet server certificate rotation is enabled on Kubernetes nodes.; (refined),CIS;CIS_K8S,CIS/4.2.12;CIS_K8S/4.2.12,APPLIES,CIS_K8S → k8s,[CIS-k8s 4.2.12] Ensure that the Kubelet only makes use of Strong Cryptographic Ciphers — ,,GENUINELY_NEW
k8s,k8s.container.image.baseline_approved_enforced,config,Check that container images are from an approved baseline.; (refined),CANADA_PBMM,CANADA_PBMM/CM-2(7),APPLIES,CANADA_PBMM is cross-CSP,,,GENUINELY_NEW
k8s,k8s.container.node_auto_upgrade_enabled,config,Check that Kubernetes node pools are configured for automatic security updates.; (refined),CANADA_PBMM,CANADA_PBMM/SI-2(3),APPLIES,CANADA_PBMM is cross-CSP,,,GENUINELY_NEW
k8s,k8s.control_plane.kube_apiserver.event_qps_configured,config,Ensure the kube-apiserver --event-qps argument is set to 0 to limit event creation.; (refined),CIS;CIS_K8S,CIS/2.1.11;CIS_K8S/2.1.11,APPLIES,CIS_K8S → k8s,[CIS-k8s 2.1.11] Ensure that the --event-qps argument is set to 0 — Do not limit event creation.,,GENUINELY_NEW
k8s,k8s.control_plane.scheduler.file_ownership_enforced,config,Check that the kube-scheduler static pod manifest file is owned by root:root; (refined),CIS;CIS_K8S,CIS/1.4.6;CIS_K8S/1.4.6,APPLIES,CIS_K8S → k8s,[CIS-k8s 1.4.6] Ensure that the scheduler file ownership is set to root:root — Ensure that the scheduler file ownership is set to root:root.,,GENUINELY_NEW
k8s,k8s.core.namespace.backup_label_configured,config,Check that Kubernetes namespaces or critical workloads are labeled for inclusion in a cluster backup/disaster recovery solution.,CANADA_PBMM,CANADA_PBMM/CP-2(5),APPLIES,CANADA_PBMM is cross-CSP,,,GENUINELY_NEW
k8s,k8s.core.node.inventory_enabled,config,(refined); PARTIAL: k8s.core.node.inventory ||| verifies node (compute) inventory but not other cluster-wide system components like control plane or a,CANADA_PBMM,CANADA_PBMM/CM-8(1);CANADA_PBMM/CM-8(2);CANADA_PBMM/CM-8(3);CANADA_PBMM/CM-8(5),APPLIES,CANADA_PBMM is cross-CSP,,,GENUINELY_NEW
k8s,k8s.core.service_account.name_configured,config,Check that all Kubernetes ServiceAccounts are identified with a unique name within a namespace.; (refined),NIST_800_171,NIST_800_171/3.5.1,APPLIES,NIST_800_171 is cross-CSP,,,GENUINELY_NEW
k8s,k8s.etcd.data_directory.ownership_configured,config,Check that the etcd data directory is owned by the etcd:etcd user and group.; Check etcd data directory ownership is set to etcd:etcd; (refined),CIS;CIS_K8S,CIS/1.1.12;CIS/1.4.12;CIS_K8S/1.1.12;CIS_K8S/1.4.12,APPLIES,CIS_K8S → k8s,[CIS-k8s 1.1.12] Ensure that the etcd data directory ownership is set to etcd:etcd —  | [CIS-k8s 1.4.12] Ensure that the etcd data directory ownership is set to etcd:etcd — Ensure that the etcd data directory ownership is set to etcd:etcd.,,GENUINELY_NEW
k8s,k8s.etcd.data_directory.permissions_configured,config,Check etcd data directory file permissions are set to 700 or more restrictive; (refined),CIS;CIS_K8S,CIS/1.1.11;CIS_K8S/1.1.11,APPLIES,CIS_K8S → k8s,[CIS-k8s 1.1.11] Ensure that the etcd data directory permissions are set to 700 or more restricti — ,,GENUINELY_NEW
k8s,k8s.falco.daemonset.status_configured,config,check that a runtime security tool like Falco is deployed as a DaemonSet,CANADA_PBMM,CANADA_PBMM/SI-4(16),APPLIES,CANADA_PBMM is cross-CSP,,,GENUINELY_NEW
k8s,k8s.kube_apiserver.argument.streaming_connection_idle_timeout_configured,config,Ensure kube-apiserver --streaming-connection-idle-timeout is not set to 0; (refined),CIS;CIS_K8S,CIS/2.1.6;CIS_K8S/2.1.6,APPLIES,CIS_K8S → k8s,[CIS-k8s 2.1.6] Ensure that the --streaming-connection-idle-timeout argument is not set to 0 — Do not disable timeouts on streaming connections.,,GENUINELY_NEW
k8s,k8s.kubeconfig.file.permissions_configured,config,Check proxy kubeconfig file permissions are 600 or more restrictive; (refined),CIS;CIS_K8S,CIS/4.1.3;CIS_K8S/4.1.3,APPLIES,CIS_K8S → k8s,[CIS-k8s 4.1.3] If proxy kube proxy configuration file exists ensure permissions are set to 644  — ,,GENUINELY_NEW
k8s,k8s.kubelet.config.cadvisor_port_configured,config,Ensure the kubelet's --cadvisor-port argument is disabled (set to 0) to prevent unauthorized access to container metrics.; (refined),CIS;CIS_K8S,CIS/2.1.13;CIS_K8S/2.1.13,APPLIES,CIS_K8S → k8s,[CIS-k8s 2.1.13] Ensure that the --cadvisor-port argument is set to 0 — Disable cAdvisor.,k8s.kubelet.read.only_port_disabled (shared:port),GENUINELY_NEW
k8s,k8s.kubelet.config.cipher_suites_configured,config,Check kubelet configuration file for strong cryptographic ciphers.; (refined),CIS;CIS_K8S,CIS/4.2.13;CIS_K8S/4.2.13,APPLIES,CIS_K8S → k8s,[CIS-k8s 4.2.13] Ensure that a limit is set on pod PIDs — Ensure that the Kubelet sets limits on the number of PIDs that can be created by pods running on the node.,,GENUINELY_NEW
k8s,k8s.kubelet.config.file_ownership_enforced,config,validate kubelet config.yaml file ownership is set to root:root; (refined),CIS;CIS_K8S,CIS/4.1.10;CIS_K8S/4.1.10,APPLIES,CIS_K8S → k8s,[CIS-k8s 4.1.10] Ensure that the kubelet configuration file ownership is set to root:root — ,k8s.kubelet.configmap.file_permissions_check (shared:file),GENUINELY_NEW
