rule_id,yaml_service,yaml_resource_kind,domain,severity,scope,assertion_id,python_client,check_client,implementable
aws.vpc.securitygroup.route_tables_no_unintended_internet_paths_configured,vpc,securitygroup,configuration_and_change_management,medium,vpc.securitygroup.configuration,security.configuration.vpc_securitygroup_route_tables_no_unintended_internet_paths_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.securitygroup.security_closed_ports_restricted,vpc,securitygroup,configuration_and_change_management,medium,vpc.securitygroup.configuration,security.configuration.vpc_securitygroup_security_closed_ports_restricted,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.securitygroup.security_dns_hostnames_and_support_configured,vpc,securitygroup,configuration_and_change_management,medium,vpc.securitygroup.configuration,security.configuration.vpc_securitygroup_security_dns_hostnames_and_support_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.subnet.flow_logging_enabled,vpc,subnet,logging_monitoring_and_alerting,medium,vpc.subnet.logging,logging_monitoring.logging.vpc_subnet_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.subnet.route_tables_no_unintended_internet_paths_configured,vpc,subnet,configuration_and_change_management,medium,vpc.subnet.configuration,security.configuration.vpc_subnet_route_tables_no_unintended_internet_paths_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.subnet_different_az.subnet_different_az_configured,vpc,subnet_different_az,configuration_and_change_management,medium,vpc.subnet_different_az.configuration,security.configuration.vpc_subnet_different_az_subnet_different_az_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.subnet_no_public_ip_by_default.subnet_no_public_ip_by_default_configured,vpc,subnet_no_public_ip_by_default,network_security_and_connectivity,high,vpc.subnet_no_public_ip_by_default.network,network_security.network_access.vpc_subnet_no_public_ip_by_default_subnet_no_public_ip_by_default_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.subnet_separate_private_public.subnet_separate_private_public_configured,vpc,subnet_separate_private_public,network_security_and_connectivity,high,vpc.subnet_separate_private_public.network,network_security.network_access.vpc_subnet_separate_private_public_subnet_separate_private_public_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.vpc.flow_logging_enabled,vpc,vpc,logging_monitoring_and_alerting,medium,vpc.vpc.logging,logging_monitoring.logging.vpc_vpc_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.vpc.route_tables_no_unintended_internet_paths_configured,vpc,vpc,configuration_and_change_management,medium,vpc.vpc.configuration,security.configuration.vpc_vpc_route_tables_no_unintended_internet_paths_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.vpcendpoint.dns_hostnames_and_support_configured,vpc,vpcendpoint,configuration_and_change_management,medium,vpc.vpcendpoint.configuration,security.configuration.vpc_vpcendpoint_dns_hostnames_and_support_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.vpcendpoint.flow_logging_enabled,vpc,vpcendpoint,logging_monitoring_and_alerting,medium,vpc.vpcendpoint.logging,logging_monitoring.logging.vpc_vpcendpoint_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.vpcendpoint.route_tables_no_unintended_internet_paths_configured,vpc,vpcendpoint,configuration_and_change_management,medium,vpc.vpcendpoint.configuration,security.configuration.vpc_vpcendpoint_route_tables_no_unintended_internet_paths_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.vpn_connection_tunnels_up.vpn_connection_tunnels_up_configured,vpc,vpn_connection_tunnels_up,configuration_and_change_management,medium,vpc.vpn_connection_tunnels_up.configuration,security.configuration.vpc_vpn_connection_tunnels_up_vpn_connection_tunnels_up_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.vpnconnection.dns_hostnames_and_support_configured,vpc,vpnconnection,configuration_and_change_management,medium,vpc.vpnconnection.configuration,security.configuration.vpc_vpnconnection_dns_hostnames_and_support_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.vpnconnection.flow_logging_enabled,vpc,vpnconnection,logging_monitoring_and_alerting,medium,vpc.vpnconnection.logging,logging_monitoring.logging.vpc_vpnconnection_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.vpnconnection.route_tables_no_unintended_internet_paths_configured,vpc,vpnconnection,configuration_and_change_management,medium,vpc.vpnconnection.configuration,security.configuration.vpc_vpnconnection_route_tables_no_unintended_internet_paths_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.vpngateway.api_dns_hostnames_and_support_configured,vpc,vpngateway,configuration_and_change_management,medium,vpc.vpngateway.configuration,security.configuration.vpc_vpngateway_api_dns_hostnames_and_support_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.vpngateway.flow_logging_enabled,vpc,vpngateway,logging_monitoring_and_alerting,medium,vpc.vpngateway.logging,logging_monitoring.logging.vpc_vpngateway_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.vpngateway.route_tables_no_unintended_internet_paths_configured,vpc,vpngateway,configuration_and_change_management,medium,vpc.vpngateway.configuration,security.configuration.vpc_vpngateway_route_tables_no_unintended_internet_paths_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpcflowlogs.flowlog.alert_destinations_configured,vpcflowlogs,flowlog,configuration_and_change_management,medium,vpcflowlogs.flowlog.configuration,security.configuration.vpcflowlogs_flowlog_alert_destinations_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpcflowlogs.flowlog.alerts_for_anomalies_configured,vpcflowlogs,flowlog,configuration_and_change_management,medium,vpcflowlogs.flowlog.configuration,security.configuration.vpcflowlogs_flowlog_alerts_for_anomalies_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpcflowlogs.flowlog.log_ids_ips_enabled_if_supported,vpcflowlogs,flowlog,logging_monitoring_and_alerting,medium,vpcflowlogs.flowlog.logging,logging_monitoring.logging.vpcflowlogs_flowlog_log_ids_ips_enabled_if_supported,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpcflowlogs.flowlog.log_s_enabled,vpcflowlogs,flowlog,logging_monitoring_and_alerting,medium,vpcflowlogs.flowlog.logging,logging_monitoring.logging.vpcflowlogs_flowlog_log_s_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.waf.ipset.waf_cidrs_valid_and_minimized_configured,waf,ipset,configuration_and_change_management,medium,waf.ipset.configuration,security.configuration.waf_ipset_waf_cidrs_valid_and_minimized_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.ipset.waf_cross_account_sharing_restricted,waf,ipset,configuration_and_change_management,medium,waf.ipset.configuration,security.configuration.waf_ipset_waf_cross_account_sharing_restricted,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.ipset.waf_not_empty_configured,waf,ipset,configuration_and_change_management,medium,waf.ipset.configuration,security.configuration.waf_ipset_waf_not_empty_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.ipset.waf_sources_trusted_configured,waf,ipset,configuration_and_change_management,medium,waf.ipset.configuration,security.configuration.waf_ipset_waf_sources_trusted_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.ipset.waf_storage_encrypted,waf,ipset,data_protection_and_privacy,high,waf.ipset.encryption,data_protection.encryption_rest.waf_ipset_waf_storage_encrypted,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.ipset.waf_used_by_at_least_one_rule_configured,waf,ipset,configuration_and_change_management,medium,waf.ipset.configuration,security.configuration.waf_ipset_waf_used_by_at_least_one_rule_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.ipset.waf_used_by_detectors_configured,waf,ipset,configuration_and_change_management,medium,waf.ipset.configuration,security.configuration.waf_ipset_waf_used_by_detectors_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.regexpatternset.waf_no_overly_broad_patterns_configured,waf,regexpatternset,configuration_and_change_management,medium,waf.regexpatternset.configuration,security.configuration.waf_regexpatternset_waf_no_overly_broad_patterns_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.regexpatternset.waf_not_empty_configured,waf,regexpatternset,configuration_and_change_management,medium,waf.regexpatternset.configuration,security.configuration.waf_regexpatternset_waf_not_empty_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.regexpatternset.waf_used_by_at_least_one_rule_configured,waf,regexpatternset,configuration_and_change_management,medium,waf.regexpatternset.configuration,security.configuration.waf_regexpatternset_waf_used_by_at_least_one_rule_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.resource.global_webacl_logging_enabled,waf,resource,logging_monitoring_and_alerting,medium,waf.resource.logging,logging_monitoring.logging.waf_resource_global_webacl_logging_enabled,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.rule.waf_has_effective_action_not_count_only_configured,waf,rule,configuration_and_change_management,medium,waf.rule.configuration,security.configuration.waf_rule_waf_has_effective_action_not_count_only_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.rule.waf_priority_unique_within_web_acl_configured,waf,rule,configuration_and_change_management,medium,waf.rule.configuration,security.configuration.waf_rule_waf_priority_unique_within_web_acl_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.rule.waf_references_valid_ip_or_regex_sets_only_configured,waf,rule,configuration_and_change_management,medium,waf.rule.configuration,security.configuration.waf_rule_waf_references_valid_ip_or_regex_sets_only_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.rulegroup.waf_no_permit_all_rule_configured,waf,rulegroup,configuration_and_change_management,medium,waf.rulegroup.configuration,security.configuration.waf_rulegroup_waf_no_permit_all_rule_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.rulegroup.waf_references_only_approved_managed_sets_where_used_configured,waf,rulegroup,configuration_and_change_management,medium,waf.rulegroup.configuration,security.configuration.waf_rulegroup_waf_references_only_approved_managed_sets_where_used_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.rulegroup.waf_unique_priorities_configured,waf,rulegroup,configuration_and_change_management,medium,waf.rulegroup.configuration,security.configuration.waf_rulegroup_waf_unique_priorities_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.rulegroup.waf_visibility_config_enabled,waf,rulegroup,configuration_and_change_management,medium,waf.rulegroup.configuration,security.configuration.waf_rulegroup_waf_visibility_config_enabled,boto3.waf,boto3.config,SCAN_ABLE
aws.waf.webacl.logging_enabled,waf,webacl,network_security_and_connectivity,high,waf.webacl.network,network_perimeter.intrusion_detection.ids_enabled,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.webacl.policy_store_encrypted,waf,webacl,data_protection_and_privacy,high,waf.webacl.encryption,data_protection.encryption_rest.waf_webacl_policy_store_encrypted,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.webacl.rule_groups_enabled,waf,webacl,configuration_and_change_management,medium,waf.webacl.configuration,security.configuration.waf_webacl_rule_groups_enabled,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.webacl.waf_attached_to_cdn_configured,waf,webacl,configuration_and_change_management,medium,waf.webacl.configuration,security.configuration.waf_webacl_waf_attached_to_cdn_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.webacl.waf_block_actions_not_count_only_configured,waf,webacl,configuration_and_change_management,medium,waf.webacl.configuration,security.configuration.waf_webacl_waf_block_actions_not_count_only_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.webacl.waf_ip_rate_limit_rules_configured_if_supported,waf,webacl,configuration_and_change_management,medium,waf.webacl.configuration,security.configuration.waf_webacl_waf_ip_rate_limit_rules_configured_if_supported,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.webacl.waf_managed_rule_sets_enabled,waf,webacl,configuration_and_change_management,medium,waf.webacl.configuration,security.configuration.waf_webacl_waf_managed_rule_sets_enabled,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.webacl.waf_no_permit_all_configured,waf,webacl,configuration_and_change_management,medium,waf.webacl.configuration,security.configuration.waf_webacl_waf_no_permit_all_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.webacl.waf_no_permit_any_configured,waf,webacl,configuration_and_change_management,medium,waf.webacl.configuration,security.configuration.waf_webacl_waf_no_permit_any_configured,boto3.waf,boto3.waf,SCAN_ABLE
aws.waf.webacl.waf_policies_present,waf,webacl,configuration_and_change_management,medium,waf.webacl.configuration,security.configuration.waf_webacl_waf_policies_present,boto3.waf,boto3.waf,SCAN_ABLE
aws.wafv2.ipset.wafv2_cidrs_valid_and_minimized_configured,wafv2,ipset,configuration_and_change_management,medium,wafv2.ipset.configuration,security.configuration.wafv2_ipset_wafv2_cidrs_valid_and_minimized_configured,boto3.wafv2,boto3.wafv2,SCAN_ABLE
aws.wafv2.ipset.wafv2_cross_account_sharing_restricted,wafv2,ipset,configuration_and_change_management,medium,wafv2.ipset.configuration,security.configuration.wafv2_ipset_wafv2_cross_account_sharing_restricted,boto3.wafv2,boto3.wafv2,SCAN_ABLE
aws.wafv2.ipset.wafv2_not_empty_configured,wafv2,ipset,configuration_and_change_management,medium,wafv2.ipset.configuration,security.configuration.wafv2_ipset_wafv2_not_empty_configured,boto3.wafv2,boto3.wafv2,SCAN_ABLE
aws.wafv2.ipset.wafv2_used_by_at_least_one_rule_configured,wafv2,ipset,configuration_and_change_management,medium,wafv2.ipset.configuration,security.configuration.wafv2_ipset_wafv2_used_by_at_least_one_rule_configured,boto3.wafv2,boto3.wafv2,SCAN_ABLE
aws.wafv2.regexpatternset.wafv2_no_overly_broad_patterns_configured,wafv2,regexpatternset,configuration_and_change_management,medium,wafv2.regexpatternset.configuration,security.configuration.wafv2_regexpatternset_wafv2_no_overly_broad_patterns_configured,boto3.wafv2,boto3.wafv2,SCAN_ABLE
aws.wafv2.regexpatternset.wafv2_not_empty_configured,wafv2,regexpatternset,configuration_and_change_management,medium,wafv2.regexpatternset.configuration,security.configuration.wafv2_regexpatternset_wafv2_not_empty_configured,boto3.wafv2,boto3.wafv2,SCAN_ABLE
