rule_id,source_category,service,severity,check_type,title,description,threat_category,aws_mapped_compliance_ids,compliance_frameworks_list,source_file
aws.storage.cloudtrail.s3_delete_bucket_policy,storage,storage,high,log,Storage: S3 Delete Bucket Policy,S3 bucket policy deleted — access restrictions may have been removed.,data_exfiltration,cis_aws_v3_2.7;cis_aws_v3_3.7;cis_azure_v2_3.1;cis_azure_v2_5.2;nist_800_53_r5_SC-7;nist_800_53_r5_SC-28;nist_800_53_r5_AC-4;pci_dss_v4_3.2;pci_dss_v4_4.1;pci_dss_v4_10.2;iso_27001_2022_A.8.12;iso_27001_2022_A.8.20;iso_27001_2022_A.5.14,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,storage/aws.storage.cloudtrail.s3_delete_bucket_policy.yaml
aws.storage.cloudtrail.s3_put_bucket_cors,storage,storage,medium,log,Storage: S3 Put Bucket Cors,S3 bucket CORS policy updated — cross-origin access rules modified.,defense_evasion,cis_aws_v3_3.1;cis_aws_v3_3.2;cis_aws_v3_3.3;cis_aws_v3_3.4;cis_azure_v2_5.1;cis_azure_v2_5.2;cis_azure_v2_5.3;nist_800_53_r5_AU-2;nist_800_53_r5_AU-6;nist_800_53_r5_AU-12;nist_800_53_r5_SI-4;pci_dss_v4_10.1;pci_dss_v4_10.2;pci_dss_v4_10.3;iso_27001_2022_A.8.15;iso_27001_2022_A.8.16;iso_27001_2022_A.5.28,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,storage/aws.storage.cloudtrail.s3_put_bucket_cors.yaml
aws.storage.cloudtrail.s3_put_bucket_replication,storage,storage,high,log,Storage: S3 Put Bucket Replication,S3 bucket replication configured — objects automatically copied to destination.,data_exfiltration,cis_aws_v3_2.7;cis_aws_v3_3.7;cis_azure_v2_3.1;cis_azure_v2_5.2;nist_800_53_r5_SC-7;nist_800_53_r5_SC-28;nist_800_53_r5_AC-4;pci_dss_v4_3.2;pci_dss_v4_4.1;pci_dss_v4_10.2;iso_27001_2022_A.8.12;iso_27001_2022_A.8.20;iso_27001_2022_A.5.14,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,storage/aws.storage.cloudtrail.s3_put_bucket_replication.yaml
aws.storage.cloudtrail.s3_put_bucket_website,storage,storage,medium,log,Storage: S3 Put Bucket Website,S3 bucket configured as static website — public HTTP endpoint added to bucket.,execution,cis_aws_v3_3.1;cis_aws_v3_5.1;cis_azure_v2_5.1;cis_azure_v2_6.1;nist_800_53_r5_CM-7;nist_800_53_r5_SI-3;nist_800_53_r5_AU-12;pci_dss_v4_6.3;pci_dss_v4_10.2;iso_27001_2022_A.8.19;iso_27001_2022_A.8.8,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,storage/aws.storage.cloudtrail.s3_put_bucket_website.yaml
aws.threat.correlation.brute_force,threat,threat,high,log_correlation,Correlation: Brute Force,Brute-force pattern detected against console login — repeated authentication failures.,initial_access,cis_aws_v3_1.14;cis_aws_v3_2.1;cis_azure_v2_1.2;cis_azure_v2_2.1;nist_800_53_r5_AC-17;nist_800_53_r5_IA-2;nist_800_53_r5_SI-3;pci_dss_v4_8.3;pci_dss_v4_11.5;iso_27001_2022_A.8.5;iso_27001_2022_A.9.4,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.brute_force.yaml
aws.threat.correlation.cloudtrail.access_denied_spike,threat,threat,medium,log,Threat: Access Denied Spike,Spike in access-denied errors — possible permission enumeration or unauthorized access attempt.,discovery,,,threat/aws.threat.correlation.cloudtrail.access_denied_spike.yaml
aws.threat.correlation.cloudtrail.create_access_key,threat,threat,high,log,Threat: Create Access Key,New IAM access key created — additional cloud credentials established for programmatic access.,credential_access,cis_aws_v3_1.14;cis_aws_v3_1.19;cis_aws_v3_2.1;cis_azure_v2_1.3;cis_azure_v2_1.4;cis_azure_v2_8.1;nist_800_53_r5_IA-5;nist_800_53_r5_IA-8;nist_800_53_r5_SC-28;pci_dss_v4_8.2;pci_dss_v4_8.3;pci_dss_v4_8.6;iso_27001_2022_A.8.5;iso_27001_2022_A.9.4;iso_27001_2022_A.9.2,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.create_access_key.yaml
aws.threat.correlation.cloudtrail.create_login_profile,threat,threat,high,log,Threat: Create Login Profile,Console login profile created for IAM user — enables console sign-in for previously API-only account.,identity_manipulation,cis_aws_v3_1.1;cis_aws_v3_1.16;cis_aws_v3_1.22;cis_azure_v2_1.1;cis_azure_v2_2.1;nist_800_53_r5_AC-2;nist_800_53_r5_AC-3;nist_800_53_r5_IA-2;pci_dss_v4_7.1;pci_dss_v4_8.2;iso_27001_2022_A.5.18;iso_27001_2022_A.8.2,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.create_login_profile.yaml
aws.threat.correlation.cloudtrail.create_user,threat,threat,high,log,Threat: Create User,New IAM user created — attacker may be establishing persistent access.,identity_manipulation,cis_aws_v3_1.1;cis_aws_v3_1.16;cis_aws_v3_1.22;cis_azure_v2_1.1;cis_azure_v2_2.1;nist_800_53_r5_AC-2;nist_800_53_r5_AC-3;nist_800_53_r5_IA-2;pci_dss_v4_7.1;pci_dss_v4_8.2;iso_27001_2022_A.5.18;iso_27001_2022_A.8.2,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.create_user.yaml
aws.threat.correlation.cloudtrail.delete_bucket,threat,threat,critical,log,Threat: Delete Bucket,S3 bucket deleted — all data and configuration permanently destroyed.,data_destruction,cis_aws_v3_2.1;cis_aws_v3_2.6;cis_aws_v3_3.1;cis_azure_v2_3.1;cis_azure_v2_7.5;nist_800_53_r5_CP-9;nist_800_53_r5_CP-10;nist_800_53_r5_SI-12;pci_dss_v4_3.2;pci_dss_v4_3.3;pci_dss_v4_12.3;iso_27001_2022_A.8.13;iso_27001_2022_A.8.14;iso_27001_2022_A.5.33,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.delete_bucket.yaml
aws.threat.correlation.cloudtrail.delete_db,threat,threat,critical,log,Threat: Delete Db,Database deletion detected — all data permanently destroyed.,data_destruction,cis_aws_v3_2.1;cis_aws_v3_2.6;cis_aws_v3_3.1;cis_azure_v2_3.1;cis_azure_v2_7.5;nist_800_53_r5_CP-9;nist_800_53_r5_CP-10;nist_800_53_r5_SI-12;pci_dss_v4_3.2;pci_dss_v4_3.3;pci_dss_v4_12.3;iso_27001_2022_A.8.13;iso_27001_2022_A.8.14;iso_27001_2022_A.5.33,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.delete_db.yaml
aws.threat.correlation.cloudtrail.delete_flow_logs,threat,threat,high,log,Threat: Delete Flow Logs,VPC flow logs deleted — network traffic visibility eliminated.,defense_evasion,cis_aws_v3_3.1;cis_aws_v3_3.2;cis_aws_v3_3.3;cis_aws_v3_3.4;cis_azure_v2_5.1;cis_azure_v2_5.2;cis_azure_v2_5.3;nist_800_53_r5_AU-2;nist_800_53_r5_AU-6;nist_800_53_r5_AU-12;nist_800_53_r5_SI-4;pci_dss_v4_10.1;pci_dss_v4_10.2;pci_dss_v4_10.3;iso_27001_2022_A.8.15;iso_27001_2022_A.8.16;iso_27001_2022_A.5.28,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.delete_flow_logs.yaml
aws.threat.correlation.cloudtrail.delete_kms_key,threat,threat,critical,log,Threat: Delete KMS Key,KMS key deleted — data encrypted with this key permanently inaccessible.,data_destruction,cis_aws_v3_2.1;cis_aws_v3_2.6;cis_aws_v3_3.1;cis_azure_v2_3.1;cis_azure_v2_7.5;nist_800_53_r5_CP-9;nist_800_53_r5_CP-10;nist_800_53_r5_SI-12;pci_dss_v4_3.2;pci_dss_v4_3.3;pci_dss_v4_12.3;iso_27001_2022_A.8.13;iso_27001_2022_A.8.14;iso_27001_2022_A.5.33,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.delete_kms_key.yaml
aws.threat.correlation.cloudtrail.disable_s3_logging,threat,threat,high,log,Threat: Disable S3 Logging,S3 server access logging disabled — bucket access tracking stopped.,defense_evasion,cis_aws_v3_3.1;cis_aws_v3_3.2;cis_aws_v3_3.3;cis_aws_v3_3.4;cis_azure_v2_5.1;cis_azure_v2_5.2;cis_azure_v2_5.3;nist_800_53_r5_AU-2;nist_800_53_r5_AU-6;nist_800_53_r5_AU-12;nist_800_53_r5_SI-4;pci_dss_v4_10.1;pci_dss_v4_10.2;pci_dss_v4_10.3;iso_27001_2022_A.8.15;iso_27001_2022_A.8.16;iso_27001_2022_A.5.28,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.disable_s3_logging.yaml
aws.threat.correlation.cloudtrail.ec2_snapshot_shared,threat,threat,critical,log,Threat: EC2 Snapshot Shared,EC2 snapshot shared with external account — disk data accessible outside account.,data_exfiltration,cis_aws_v3_2.7;cis_aws_v3_3.7;cis_azure_v2_3.1;cis_azure_v2_5.2;nist_800_53_r5_SC-7;nist_800_53_r5_SC-28;nist_800_53_r5_AC-4;pci_dss_v4_3.2;pci_dss_v4_4.1;pci_dss_v4_10.2;iso_27001_2022_A.8.12;iso_27001_2022_A.8.20;iso_27001_2022_A.5.14,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.ec2_snapshot_shared.yaml
aws.threat.correlation.cloudtrail.enumerate_iam,threat,threat,medium,log,Threat: Enumerate IAM,IAM resource enumeration detected — attacker mapping account permissions.,discovery,,,threat/aws.threat.correlation.cloudtrail.enumerate_iam.yaml
aws.threat.correlation.cloudtrail.enumerate_s3,threat,threat,medium,log,Threat: Enumerate S3,S3 bucket enumeration detected — attacker listing accessible storage.,discovery,,,threat/aws.threat.correlation.cloudtrail.enumerate_s3.yaml
aws.threat.correlation.cloudtrail.lambda_create_function,threat,threat,high,log,Threat: Lambda Create Function,Lambda function created — serverless executable deployed via cloud admin API.,execution,cis_aws_v3_3.1;cis_aws_v3_5.1;cis_azure_v2_5.1;cis_azure_v2_6.1;nist_800_53_r5_CM-7;nist_800_53_r5_SI-3;nist_800_53_r5_AU-12;pci_dss_v4_6.3;pci_dss_v4_10.2;iso_27001_2022_A.8.19;iso_27001_2022_A.8.8,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.lambda_create_function.yaml
aws.threat.correlation.cloudtrail.stop_logging,threat,threat,critical,log,Threat: Stop Logging,CloudTrail logging stopped — audit log stream interrupted.,defense_evasion,cis_aws_v3_3.1;cis_aws_v3_3.2;cis_aws_v3_3.3;cis_aws_v3_3.4;cis_azure_v2_5.1;cis_azure_v2_5.2;cis_azure_v2_5.3;nist_800_53_r5_AU-2;nist_800_53_r5_AU-6;nist_800_53_r5_AU-12;nist_800_53_r5_SI-4;pci_dss_v4_10.1;pci_dss_v4_10.2;pci_dss_v4_10.3;iso_27001_2022_A.8.15;iso_27001_2022_A.8.16;iso_27001_2022_A.5.28,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.stop_logging.yaml
aws.threat.correlation.cloudtrail.terminate_instances,threat,threat,high,log,Threat: Terminate Instances,Multiple EC2 instances terminated — bulk compute destruction.,data_destruction,cis_aws_v3_2.1;cis_aws_v3_2.6;cis_aws_v3_3.1;cis_azure_v2_3.1;cis_azure_v2_7.5;nist_800_53_r5_CP-9;nist_800_53_r5_CP-10;nist_800_53_r5_SI-12;pci_dss_v4_3.2;pci_dss_v4_3.3;pci_dss_v4_12.3;iso_27001_2022_A.8.13;iso_27001_2022_A.8.14;iso_27001_2022_A.5.33,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.terminate_instances.yaml
aws.threat.correlation.cloudtrail.update_assume_role_policy,threat,threat,high,log,Threat: Update Assume Role Policy,IAM role trust policy updated — who can assume this role has changed.,privilege_escalation,cis_aws_v3_1.1;cis_aws_v3_1.16;cis_aws_v3_1.17;cis_azure_v2_1.1;cis_azure_v2_2.1;cis_azure_v2_3.1;nist_800_53_r5_AC-2;nist_800_53_r5_AC-3;nist_800_53_r5_AC-6;nist_800_53_r5_IA-2;pci_dss_v4_7.1;pci_dss_v4_7.2;pci_dss_v4_8.2;iso_27001_2022_A.5.18;iso_27001_2022_A.8.2;iso_27001_2022_A.8.3,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cloudtrail.update_assume_role_policy.yaml
aws.threat.correlation.cover_tracks,threat,threat,critical,log_correlation,Correlation: Cover Tracks,"Evidence deletion pattern — logs, trails, or monitoring disabled in sequence.",defense_evasion,cis_aws_v3_3.1;cis_aws_v3_3.2;cis_aws_v3_3.3;cis_aws_v3_3.4;cis_azure_v2_5.1;cis_azure_v2_5.2;cis_azure_v2_5.3;nist_800_53_r5_AU-2;nist_800_53_r5_AU-6;nist_800_53_r5_AU-12;nist_800_53_r5_SI-4;pci_dss_v4_10.1;pci_dss_v4_10.2;pci_dss_v4_10.3;iso_27001_2022_A.8.15;iso_27001_2022_A.8.16;iso_27001_2022_A.5.28,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.cover_tracks.yaml
aws.threat.correlation.credential_compromise,threat,threat,critical,log_correlation,Correlation: Credential Compromise,Credential compromise pattern detected — credentials accessed or exfiltrated.,credential_access,cis_aws_v3_1.14;cis_aws_v3_1.19;cis_aws_v3_2.1;cis_azure_v2_1.3;cis_azure_v2_1.4;cis_azure_v2_8.1;nist_800_53_r5_IA-5;nist_800_53_r5_IA-8;nist_800_53_r5_SC-28;pci_dss_v4_8.2;pci_dss_v4_8.3;pci_dss_v4_8.6;iso_27001_2022_A.8.5;iso_27001_2022_A.9.4;iso_27001_2022_A.9.2,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.credential_compromise.yaml
aws.threat.correlation.data_destruction,threat,threat,critical,log_correlation,Correlation: Data Destruction,"Data destruction campaign detected: multiple destructive operations (bucket delete, DB delete, instance termination, KMS key deletion) executed in sequence by the same principal within 30 minutes.",data_destruction,cis_aws_v3_2.1;cis_aws_v3_2.6;cis_aws_v3_3.1;cis_azure_v2_3.1;cis_azure_v2_7.5;nist_800_53_r5_CP-9;nist_800_53_r5_CP-10;nist_800_53_r5_SI-12;pci_dss_v4_3.2;pci_dss_v4_3.3;pci_dss_v4_12.3;iso_27001_2022_A.8.13;iso_27001_2022_A.8.14;iso_27001_2022_A.5.33,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.data_destruction.yaml
aws.threat.correlation.data_exfil,threat,threat,critical,log_correlation,Correlation: Data Exfil,Data exfiltration pattern — large volume of data leaving account.,data_exfiltration,cis_aws_v3_2.7;cis_aws_v3_3.7;cis_azure_v2_3.1;cis_azure_v2_5.2;nist_800_53_r5_SC-7;nist_800_53_r5_SC-28;nist_800_53_r5_AC-4;pci_dss_v4_3.2;pci_dss_v4_4.1;pci_dss_v4_10.2;iso_27001_2022_A.8.12;iso_27001_2022_A.8.20;iso_27001_2022_A.5.14,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.data_exfil.yaml
aws.threat.correlation.lateral_movement,threat,threat,critical,log_correlation,Correlation: Lateral Movement,Lateral movement chain detected: enumeration → cross-account role assumption → network pivot.,lateral_movement,cis_aws_v3_5.1;cis_aws_v3_5.2;cis_aws_v3_5.3;cis_azure_v2_6.1;cis_azure_v2_6.2;nist_800_53_r5_SC-7;nist_800_53_r5_AC-4;nist_800_53_r5_SI-3;pci_dss_v4_1.2;pci_dss_v4_1.3;pci_dss_v4_7.2;iso_27001_2022_A.8.20;iso_27001_2022_A.8.22;iso_27001_2022_A.5.14,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.lateral_movement.yaml
aws.threat.correlation.privilege_escalation_chain,threat,threat,critical,log_correlation,Correlation: Privilege Escalation Chain,Privilege escalation chain — sequence of permission-expanding operations detected.,privilege_escalation,cis_aws_v3_1.1;cis_aws_v3_1.16;cis_aws_v3_1.17;cis_azure_v2_1.1;cis_azure_v2_2.1;cis_azure_v2_3.1;nist_800_53_r5_AC-2;nist_800_53_r5_AC-3;nist_800_53_r5_AC-6;nist_800_53_r5_IA-2;pci_dss_v4_7.1;pci_dss_v4_7.2;pci_dss_v4_8.2;iso_27001_2022_A.5.18;iso_27001_2022_A.8.2;iso_27001_2022_A.8.3,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.privilege_escalation_chain.yaml
aws.threat.correlation.ransomware,threat,threat,critical,log_correlation,Correlation: Ransomware,Ransomware-like pattern — mass data encryption or deletion in progress.,data_destruction,cis_aws_v3_2.1;cis_aws_v3_2.6;cis_aws_v3_3.1;cis_azure_v2_3.1;cis_azure_v2_7.5;nist_800_53_r5_CP-9;nist_800_53_r5_CP-10;nist_800_53_r5_SI-12;pci_dss_v4_3.2;pci_dss_v4_3.3;pci_dss_v4_12.3;iso_27001_2022_A.8.13;iso_27001_2022_A.8.14;iso_27001_2022_A.5.33,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,threat/aws.threat.correlation.ransomware.yaml
aws.threat.correlation.recon_then_exploit,threat,threat,critical,log_correlation,Correlation: Recon Then Exploit,Recon-then-exploit pattern — enumeration immediately followed by exploitation.,discovery,,,threat/aws.threat.correlation.recon_then_exploit.yaml
aws.vpc.cloudtrail.dhcp_options_modified,vpc,vpc,medium,log,VPC: Dhcp Options Modified,VPC DHCP options set modified — DNS or domain settings changed.,defense_evasion,cis_aws_v3_3.1;cis_aws_v3_3.2;cis_aws_v3_3.3;cis_aws_v3_3.4;cis_azure_v2_5.1;cis_azure_v2_5.2;cis_azure_v2_5.3;nist_800_53_r5_AU-2;nist_800_53_r5_AU-6;nist_800_53_r5_AU-12;nist_800_53_r5_SI-4;pci_dss_v4_10.1;pci_dss_v4_10.2;pci_dss_v4_10.3;iso_27001_2022_A.8.15;iso_27001_2022_A.8.16;iso_27001_2022_A.5.28,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,vpc/aws.vpc.cloudtrail.dhcp_options_modified.yaml
aws.vpc.cloudtrail.igw_attached,vpc,vpc,high,log,VPC: Igw Attached,Internet gateway attached to VPC — direct internet exposure added.,lateral_movement,cis_aws_v3_5.1;cis_aws_v3_5.2;cis_aws_v3_5.3;cis_azure_v2_6.1;cis_azure_v2_6.2;nist_800_53_r5_SC-7;nist_800_53_r5_AC-4;nist_800_53_r5_SI-3;pci_dss_v4_1.2;pci_dss_v4_1.3;pci_dss_v4_7.2;iso_27001_2022_A.8.20;iso_27001_2022_A.8.22;iso_27001_2022_A.5.14,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,vpc/aws.vpc.cloudtrail.igw_attached.yaml
aws.vpc.cloudtrail.nat_gateway_created,vpc,vpc,medium,log,VPC: Nat Gateway Created,NAT gateway created — enables outbound internet access from private subnets.,lateral_movement,cis_aws_v3_5.1;cis_aws_v3_5.2;cis_aws_v3_5.3;cis_azure_v2_6.1;cis_azure_v2_6.2;nist_800_53_r5_SC-7;nist_800_53_r5_AC-4;nist_800_53_r5_SI-3;pci_dss_v4_1.2;pci_dss_v4_1.3;pci_dss_v4_7.2;iso_27001_2022_A.8.20;iso_27001_2022_A.8.22;iso_27001_2022_A.5.14,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,vpc/aws.vpc.cloudtrail.nat_gateway_created.yaml
aws.vpc.cloudtrail.transit_gateway_modified,vpc,vpc,medium,log,VPC: Transit Gateway Modified,Transit gateway modified — inter-VPC routing changed.,lateral_movement,cis_aws_v3_5.1;cis_aws_v3_5.2;cis_aws_v3_5.3;cis_azure_v2_6.1;cis_azure_v2_6.2;nist_800_53_r5_SC-7;nist_800_53_r5_AC-4;nist_800_53_r5_SI-3;pci_dss_v4_1.2;pci_dss_v4_1.3;pci_dss_v4_7.2;iso_27001_2022_A.8.20;iso_27001_2022_A.8.22;iso_27001_2022_A.5.14,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,vpc/aws.vpc.cloudtrail.transit_gateway_modified.yaml
aws.vpc.cloudtrail.vpc_endpoint_created,vpc,vpc,medium,log,VPC: VPC Endpoint Created,VPC endpoint created — private connectivity to AWS service established.,lateral_movement,cis_aws_v3_5.1;cis_aws_v3_5.2;cis_aws_v3_5.3;cis_azure_v2_6.1;cis_azure_v2_6.2;nist_800_53_r5_SC-7;nist_800_53_r5_AC-4;nist_800_53_r5_SI-3;pci_dss_v4_1.2;pci_dss_v4_1.3;pci_dss_v4_7.2;iso_27001_2022_A.8.20;iso_27001_2022_A.8.22;iso_27001_2022_A.5.14,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,vpc/aws.vpc.cloudtrail.vpc_endpoint_created.yaml
aws.vpc.flow_log.dns_traffic,vpc,vpc,low,log,VPC: DNS Traffic,DNS traffic observed in VPC flow logs — baseline network activity.,discovery,,,vpc/aws.vpc.flow_log.dns_traffic.yaml
aws.vpc.flow_log.high_port_traffic,vpc,vpc,low,log,VPC: High Port Traffic,High ephemeral port traffic in VPC flow logs — normal application traffic or port scan.,discovery,,,vpc/aws.vpc.flow_log.high_port_traffic.yaml
aws.vpc.flow_log.icmp_flood,vpc,vpc,medium,log,VPC: Icmp Flood,ICMP flood detected in VPC flow logs — possible denial of service.,web_attack,,,vpc/aws.vpc.flow_log.icmp_flood.yaml
aws.vpc.flow_log.internal_portscan,vpc,vpc,medium,log,VPC: Internal Portscan,Internal port scan in VPC flow logs — east-west lateral reconnaissance.,discovery,,,vpc/aws.vpc.flow_log.internal_portscan.yaml
aws.vpc.flow_log.large_data_transfer,vpc,vpc,high,log,VPC: Large Data Transfer,Large data transfer in VPC flow logs — bulk movement to external destination.,data_exfiltration,cis_aws_v3_2.7;cis_aws_v3_3.7;cis_azure_v2_3.1;cis_azure_v2_5.2;nist_800_53_r5_SC-7;nist_800_53_r5_SC-28;nist_800_53_r5_AC-4;pci_dss_v4_3.2;pci_dss_v4_4.1;pci_dss_v4_10.2;iso_27001_2022_A.8.12;iso_27001_2022_A.8.20;iso_27001_2022_A.5.14,cis_aws_v3;cis_azure_v2;nist_800_53_r5;pci_dss_v4;iso_27001_2022,vpc/aws.vpc.flow_log.large_data_transfer.yaml
aws.waf.web_acl_log.allowed_request,waf,waf,low,log,WAF: Allowed Request,WAF allowed a potentially matching request — verify rule configuration.,discovery,,,waf/aws.waf.web_acl_log.allowed_request.yaml
aws.waf.web_acl_log.anonymous_ip_block,waf,waf,medium,log,WAF: Anonymous IP Block,WAF blocked request from anonymous IP (Tor/VPN/proxy) — potential attacker anonymization.,web_attack,,,waf/aws.waf.web_acl_log.anonymous_ip_block.yaml
aws.waf.web_acl_log.bot_control_block,waf,waf,medium,log,WAF: Bot Control Block,WAF bot control blocked automated request — bot or scraper activity detected.,web_attack,,,waf/aws.waf.web_acl_log.bot_control_block.yaml
aws.waf.web_acl_log.custom_rule_block,waf,waf,medium,log,WAF: Custom Rule Block,WAF custom rule blocked request — organization-defined security policy enforced.,web_attack,,,waf/aws.waf.web_acl_log.custom_rule_block.yaml
aws.waf.web_acl_log.geo_restriction_block,waf,waf,medium,log,WAF: Geo Restriction Block,WAF geo-restriction blocked request from prohibited country.,web_attack,,,waf/aws.waf.web_acl_log.geo_restriction_block.yaml
aws.waf.web_acl_log.ip_reputation_block,waf,waf,high,log,WAF: IP Reputation Block,WAF IP reputation list blocked request — known malicious IP detected.,web_attack,,,waf/aws.waf.web_acl_log.ip_reputation_block.yaml
aws.waf.web_acl_log.known_bad_input_block,waf,waf,high,log,WAF: Known Bad Input Block,WAF known-bad-input rule blocked request — malformed or attack payload detected.,web_attack,,,waf/aws.waf.web_acl_log.known_bad_input_block.yaml
aws.waf.web_acl_log.log4j_exploit_block,waf,waf,critical,log,WAF: Log4j Exploit Block,WAF Log4Shell (Log4j) exploit attempt blocked — CVE-2021-44228 attack pattern detected.,web_attack,,,waf/aws.waf.web_acl_log.log4j_exploit_block.yaml
aws.waf.web_acl_log.request_blocked,waf,waf,medium,log,WAF: Request Blocked,WAF blocked an HTTP request — security rule matched.,web_attack,,,waf/aws.waf.web_acl_log.request_blocked.yaml
aws.waf.web_acl_log.request_counted,waf,waf,low,log,WAF: Request Counted,WAF counted (but did not block) a matching request — monitoring threshold reached.,discovery,,,waf/aws.waf.web_acl_log.request_counted.yaml
aws.waf.web_acl_log.size_constraint_block,waf,waf,medium,log,WAF: Size Constraint Block,WAF size constraint rule blocked oversized request — possible buffer overflow attempt.,web_attack,,,waf/aws.waf.web_acl_log.size_constraint_block.yaml
aws.waf.web_acl_log.sqli_detected,waf,waf,critical,log,WAF: Sqli Detected,WAF detected SQL injection pattern — database attack attempt blocked.,web_attack,,,waf/aws.waf.web_acl_log.sqli_detected.yaml
aws.waf.web_acl_log.xss_detected,waf,waf,high,log,WAF: Xss Detected,WAF detected cross-site scripting (XSS) pattern — web attack blocked.,web_attack,,,waf/aws.waf.web_acl_log.xss_detected.yaml
