rule_id,provider,service,category,severity,title,description,rule_type,check_type,complexity,frameworks,compliance_ids,threat_category,action_category,mitre_tactics,mitre_techniques,risk_score,domain,posture_category,source_file
k8s.rbac.rolebinding.external_subjects_configured,k8s,rbac,rolebinding,MEDIUM,Check RoleBindings/ClusterRoleBindings for unauthorized external subjects.,Check RoleBindings/ClusterRoleBindings for unauthorized external subjects.; Check RoleBindings/ClusterRoleBindings for subjects from unauthorized exte,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/AC-20(1);CANADA_PBMM/AC-20(2);CANADA_PBMM/SA-9(2);CANADA_PBMM/SA-9(4);CANADA_PBMM/SA-9(5),,,,,,,,k8s_rule_config/rbac/k8s.rbac.rolebinding.external_subjects_configured.yaml
k8s.rbac.service_account.secret_mounts_configured,k8s,rbac,service_account,MEDIUM,(refined),(refined),config,config,L2_API_CONFIG,CIS,CIS/4.1.6,,,,,,,,k8s_rule_config/rbac/k8s.rbac.service_account.secret_mounts_configured.yaml
k8s.rbac.token.review_expiration_configured,k8s,rbac,token,MEDIUM,Check TokenReview or bound service account token expiration is configured.,Check TokenReview or bound service account token expiration is configured.; (refined),config,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.1.11,,,,,,,,k8s_rule_config/rbac/k8s.rbac.token.review_expiration_configured.yaml
k8s.rbac.user.account_management_enabled,k8s,rbac,user,MEDIUM,Ensure account management controls are enabled for Kubernetes users and service accounts,Ensure account management controls are enabled for Kubernetes users and service accounts; (refined),config,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/AC-2(1),,,,,,,,k8s_rule_config/rbac/k8s.rbac.user.account_management_enabled.yaml
k8s.secret.type_configured,k8s,secret,type_configured,MEDIUM,Check that Kubernetes Secrets of type kubernetes.io/tls or opaque are used for storing cryptographic keys and material.,Check that Kubernetes Secrets of type kubernetes.io/tls or opaque are used for storing cryptographic keys and material.,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SC-12(1),,,,,,,,k8s_rule_config/secret/k8s.secret.type_configured.yaml
k8s.storage.persistent_volume.encryption_state_configured,k8s,storage,persistent_volume,HIGH,PARTIAL: k8s.storage.persistent_volume.encryption_state ||| verifies storage class encryption config but not underlying provider-managed encryption,PARTIAL: k8s.storage.persistent_volume.encryption_state ||| verifies storage class encryption config but not underlying provider-managed encryption,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SC-28(1),,,,,,,,k8s_rule_config/storage/k8s.storage.persistent_volume.encryption_state_configured.yaml
k8s.storage.persistentvolume.reclaim_policy_configured,k8s,storage,persistentvolume,MEDIUM,PARTIAL: k8s.storage.persistentvolume.reclaim_policy ||| verifies persistent storage policy for data retention but not completeness/accuracy/timelines,PARTIAL: k8s.storage.persistentvolume.reclaim_policy ||| verifies persistent storage policy for data retention but not completeness/accuracy/timelines,config,config,L2_API_CONFIG,SOC2,SOC2/PI1.5,,,,,,,,k8s_rule_config/storage/k8s.storage.persistentvolume.reclaim_policy_configured.yaml
k8s.workload.backup_annotation_configured,k8s,workload,backup_annotation_configured,MEDIUM,Check that critical workloads (Pods/Deployments) have annotations/labels indicating backup or disaster recovery intent.,Check that critical workloads (Pods/Deployments) have annotations/labels indicating backup or disaster recovery intent.,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-2(1),,,,,,,,k8s_rule_config/workload/k8s.workload.backup_annotation_configured.yaml
k8s.workload.container.image_baseline_enabled,k8s,workload,container,MEDIUM,Check that Pod container images are from an approved baseline repository.,Check that Pod container images are from an approved baseline repository.,config,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/CM-2(3),,,,,,,,k8s_rule_config/workload/k8s.workload.container.image_baseline_enabled.yaml
k8s.workload.container.image_digest_configured,k8s,workload,container,MEDIUM,Check that container workloads specify an immutable image digest (not tag) for integrity.,Check that container workloads specify an immutable image digest (not tag) for integrity.; Check that container workloads specify immutable image dige,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SI-7(1);CANADA_PBMM/SI-7(7),,,,,,,,k8s_rule_config/workload/k8s.workload.container.image_digest_configured.yaml
k8s.workload.replica_high_availability_enabled,k8s,workload,replica_high_availability_enabled,MEDIUM,Check Kubernetes Deployments/StatefulSets have multiple replicas and pod disruption budgets for high availability.,Check Kubernetes Deployments/StatefulSets have multiple replicas and pod disruption budgets for high availability.; (refined),config,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/CP-2(8),,,,,,,,k8s_rule_config/workload/k8s.workload.replica_high_availability_enabled.yaml
oci.artifacts.container.image_scan_on_push_configured,oracle,artifacts,container,MEDIUM,PARTIAL: oci.artifacts.container.image.scan_on_push ||| verifies OCIR scan on push is enabled but does not confirm execution after significant changes,PARTIAL: oci.artifacts.container.image.scan_on_push ||| verifies OCIR scan on push is enabled but does not confirm execution after significant changes,config,config,L2_API_CONFIG,PCI_DSS,PCI_DSS/11.3.1.3,,,,,,,,oracle_rule_config/artifacts/oci.artifacts.container.image_scan_on_push_configured.yaml
oci.blockstorage.volume.backup_policy_configured,oracle,blockstorage,volume,MEDIUM,Check OCI Block Volume has a backup policy assigned.,Check OCI Block Volume has a backup policy assigned.; (refined),config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-9(1),,,,,,,,oracle_rule_config/blockstorage/oci.blockstorage.volume.backup_policy_configured.yaml
oci.blockstorage.volume.encryption_at_rest_configured,oracle,blockstorage,volume,HIGH,Check that block volumes storing CUI are encrypted at rest.,Check that block volumes storing CUI are encrypted at rest.; (refined),config,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.8.1,,,,,,,,oracle_rule_config/blockstorage/oci.blockstorage.volume.encryption_at_rest_configured.yaml
oci.cloudguard.detector_recipe.enabled,oracle,cloudguard,detector_recipe,MEDIUM,(refined),(refined),config,config,L2_API_CONFIG,CIS,CIS/8.1.16,,,,,,,,oracle_rule_config/cloudguard/oci.cloudguard.detector_recipe.enabled.yaml
oci.cloudguard.target.enabled,oracle,cloudguard,target,MEDIUM,(refined),(refined),config,config,L2_API_CONFIG,CIS,CIS/8.1.16,,,,,,,,oracle_rule_config/cloudguard/oci.cloudguard.target.enabled.yaml
oci.compute.config_file.permissions_configured,oracle,compute,config_file,MEDIUM,(refined),(refined),config,config,L5_NEEDS_AGENT,CIS_OCI,CIS_OCI/3.1.1,,,,,,,,oracle_rule_config/compute/oci.compute.config_file.permissions_configured.yaml
oci.compute.image.signature_validation_enabled,oracle,compute,image,MEDIUM,PARTIAL: oci.compute.image.signature_validation_enabled ||| verifies image signature but not full developer CM process,PARTIAL: oci.compute.image.signature_validation_enabled ||| verifies image signature but not full developer CM process,config,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/SA-10(1),,,,,,,,oracle_rule_config/compute/oci.compute.image.signature_validation_enabled.yaml
oci.compute.instance.agent_installed_configured,oracle,compute,instance,MEDIUM,PARTIAL: oci.compute.instance.agent_installed ||| verifies management agent is present but not specific antimalware execution,PARTIAL: oci.compute.instance.agent_installed ||| verifies management agent is present but not specific antimalware execution; PARTIAL: oci.compute.in,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SI-3(1);CANADA_PBMM/SI-3(2),,,,,,,,oracle_rule_config/compute/oci.compute.instance.agent_installed_configured.yaml
oci.compute.instance.backup_policy_configured,oracle,compute,instance,MEDIUM,PARTIAL: oci.compute.instance.backup_policy ||| verifies backup/recovery configuration exists but not full contingency plan orchestration,PARTIAL: oci.compute.instance.backup_policy ||| verifies backup/recovery configuration exists but not full contingency plan orchestration,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-2(2),,,,,,,,oracle_rule_config/compute/oci.compute.instance.backup_policy_configured.yaml
oci.compute.instance.baseline_image_configured,oracle,compute,instance,MEDIUM,Check that Compute instances are launched from an approved baseline image.,Check that Compute instances are launched from an approved baseline image.; (refined),config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CM-2(1),,,,,,,,oracle_rule_config/compute/oci.compute.instance.baseline_image_configured.yaml
oci.compute.instance.disaster_recovery_enabled,oracle,compute,instance,MEDIUM,Check that Oracle Compute instances have disaster recovery configured via cross-region backups or replication.,Check that Oracle Compute instances have disaster recovery configured via cross-region backups or replication.; Check that Oracle Compute instances ha,config,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/CP-2(1);CANADA_PBMM/CP-2(3);CANADA_PBMM/CP-2(5),,,,,,,,oracle_rule_config/compute/oci.compute.instance.disaster_recovery_enabled.yaml
oci.compute.instance.fault_domain_configured,oracle,compute,instance,MEDIUM,Check Compute instances are distributed across fault domains for high availability,Check Compute instances are distributed across fault domains for high availability,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-2(6),,,,,,,,oracle_rule_config/compute/oci.compute.instance.fault_domain_configured.yaml
oci.compute.instance.image_scan_enabled,oracle,compute,instance,MEDIUM,PARTIAL: oci.compute.instance.image_scan ||| verifies config exists for platform images but not custom images or real-time file scanning,PARTIAL: oci.compute.instance.image_scan ||| verifies config exists for platform images but not custom images or real-time file scanning,config,config,L1_API_BOOLEAN,NIST_800_171,NIST_800_171/3.14.5,,,,,,,,oracle_rule_config/compute/oci.compute.instance.image_scan_enabled.yaml
oci.compute.instance.inventory_enabled,oracle,compute,instance,MEDIUM,Check that all OCI compute instances are tracked in an inventory system via defined tags or compartment structure.,Check that all OCI compute instances are tracked in an inventory system via defined tags or compartment structure.; (refined),config,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/CM-8(1);CANADA_PBMM/CM-8(2);CANADA_PBMM/CM-8(3);CANADA_PBMM/CM-8(5),,,,,,,,oracle_rule_config/compute/oci.compute.instance.inventory_enabled.yaml
oci.compute.instance.maintenance_behavior_configured,oracle,compute,instance,MEDIUM,(refined),(refined),config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/MA-4(2),,,,,,,,oracle_rule_config/compute/oci.compute.instance.maintenance_behavior_configured.yaml
oci.compute.instance.maintenance_policy_configured,oracle,compute,instance,MEDIUM,"PARTIAL: oci.compute.instance.maintenance_policy ||| verifies customer-managed maintenance window configuration exists, but nonlocal execution is mana","PARTIAL: oci.compute.instance.maintenance_policy ||| verifies customer-managed maintenance window configuration exists, but nonlocal execution is mana",config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/MA-4(3),,,,,,,,oracle_rule_config/compute/oci.compute.instance.maintenance_policy_configured.yaml
oci.compute.instance.management_agent_configured,oracle,compute,instance,MEDIUM,"PARTIAL: oci.compute.instance.management_agent ||| verifies OS Management Service agent is installed and configured for patching, but not patch execut","PARTIAL: oci.compute.instance.management_agent ||| verifies OS Management Service agent is installed and configured for patching, but not patch execut",config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SI-2(2),,,,,,,,oracle_rule_config/compute/oci.compute.instance.management_agent_configured.yaml
oci.compute.instance.namespace_configured,oracle,compute,instance,MEDIUM,(refined),(refined),config,config,L2_API_CONFIG,CIS_OCI,CIS_OCI/4.5.1,,,,,,,,oracle_rule_config/compute/oci.compute.instance.namespace_configured.yaml
oci.compute.instance.recovery_attributes_configured,oracle,compute,instance,MEDIUM,Check Compute instances have termination protection or are in an Instance Configuration for recovery.,Check Compute instances have termination protection or are in an Instance Configuration for recovery.,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-2(4),,,,,,,,oracle_rule_config/compute/oci.compute.instance.recovery_attributes_configured.yaml
oci.compute.instance.required_tags_configured,oracle,compute,instance,MEDIUM,Check that OCI compute instances have required tags for configuration management.,Check that OCI compute instances have required tags for configuration management.,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CM-6(1),,,,,,,,oracle_rule_config/compute/oci.compute.instance.required_tags_configured.yaml
oci.compute.instance.source_details_configured,oracle,compute,instance,MEDIUM,Check that compute instances are launched from an approved baseline image.,Check that compute instances are launched from an approved baseline image.; Check that compute instances are launched from approved images.; (refined),config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CM-2(2);CANADA_PBMM/CM-3(6),,,,,,,,oracle_rule_config/compute/oci.compute.instance.source_details_configured.yaml
oci.compute.instance.time_sync_configured,oracle,compute,instance,MEDIUM,Check if OCI compute instances are configured to use Oracle-provided NTP servers.,Check if OCI compute instances are configured to use Oracle-provided NTP servers.; (refined),config,config,L5_NEEDS_AGENT,PCI_DSS,PCI_DSS/10.6.1,,,,,,,,oracle_rule_config/compute/oci.compute.instance.time_sync_configured.yaml
oci.containerregistry.not.publicly_accessible_restricted,oracle,containerregistry,not,HIGH,"CC6.1 The entity implements logical access security software, infrastructure, an","CC6.1 The entity implements logical access security software, infrastructure, an",config,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.1;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_1,,,,,,,,oracle_rule_config/containerregistry/oci.containerregistry.not.publicly_accessible_restricted.yaml
oci.core.local_peering_gateway.route_table_id_configured,oracle,core,local_peering_gateway,MEDIUM,Check that local peering gateways are associated with a restrictive route table.,Check that local peering gateways are associated with a restrictive route table.; Check that local peering gateways are associated with a route table,config,config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/CA-3(3);CANADA_PBMM/CA-3(5),,,,,,,,oracle_rule_config/core/oci.core.local_peering_gateway.route_table_id_configured.yaml
oci.core.security_list.deny_all_ingress_restricted,oracle,core,security_list,MEDIUM,Check that a security list denies all inbound traffic by default.,Check that a security list denies all inbound traffic by default.; Check that a security list has a stateful ingress rule denying all traffic.,config,config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/SC-7(4);CANADA_PBMM/SC-7(5),,,,,,,,oracle_rule_config/core/oci.core.security_list.deny_all_ingress_restricted.yaml
oci.core.security_list.least_functionality_configured,oracle,core,security_list,MEDIUM,"Check that VCN security list ingress rules are not overly permissive (e.g., source CIDR 0.0.0.0/0).","Check that VCN security list ingress rules are not overly permissive (e.g., source CIDR 0.0.0.0/0).",config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CM-7(1),,,,,,,,oracle_rule_config/core/oci.core.security_list.least_functionality_configured.yaml
oci.database.connection.credentials_in_vault_configured,oracle,database,connection,MEDIUM,(refined),(refined),config,config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,,,,,,,,oracle_rule_config/database/oci.database.connection.credentials_in_vault_configured.yaml
oci.disaster_recovery.dr_protection_group.config_configured,oracle,disaster_recovery,dr_protection_group,MEDIUM,Check that OCI Disaster Recovery protection groups are configured for replication to a remote region.,Check that OCI Disaster Recovery protection groups are configured for replication to a remote region.,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-8(1),,,,,,,,oracle_rule_config/disaster_recovery/oci.disaster_recovery.dr_protection_group.config_configured.yaml
oci.dns.zone.protection_enabled,oracle,dns,zone,MEDIUM,(refined),(refined),config,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/CP-8(3),,,,,,,,oracle_rule_config/dns/oci.dns.zone.protection_enabled.yaml
oci.functions.function.dynamic_group_least_privilege_enforced,oracle,functions,function,MEDIUM,(refined),(refined),config,config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,,,,,,,,oracle_rule_config/functions/oci.functions.function.dynamic_group_least_privilege_enforced.yaml
oci.iam.policy.deny_maintenance_tools_restricted,oracle,iam,policy,MEDIUM,Check IAM policies for statements denying maintenance tool usage.,Check IAM policies for statements denying maintenance tool usage.,config,config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/MA-3(2),,,,,,,,oracle_rule_config/iam/oci.iam.policy.deny_maintenance_tools_restricted.yaml
oci.iam.policy.statements_external_principals_configured,oracle,iam,policy,MEDIUM,Check IAM policy statements for unauthorized external principals.,Check IAM policy statements for unauthorized external principals.,config,config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/SA-9(5),,,,,,,,oracle_rule_config/iam/oci.iam.policy.statements_external_principals_configured.yaml
oci.iam.policy.system_authenticated_non_default_configured,oracle,iam,policy,MEDIUM,(refined),(refined),config,config,L2_API_CONFIG,CIS_OCI,CIS_OCI/4.1.5,,,,,,,,oracle_rule_config/iam/oci.iam.policy.system_authenticated_non_default_configured.yaml
