check_name,matched_rule_ids,method,confidence,reasoning
oracle_storage_ensure_soft_delete_is_enabled,oci.object_storage.bucket.ensure_soft_delete_is_enabled,ai_verified,high,"The check name and rule ID have identical service (object_storage), resource (bucket), and security control (ensure_soft_delete_is_enabled)."
oracle_storage_infrastructure_encryption_is_enabled,oci.object_storage.bucket.infrastructure_encryption_is_enabled,ai_verified,high,This rule directly matches the check name's focus on Oracle Storage infrastructure encryption for object storage buckets.
oracle_storage_secure_transfer_required_is_enabled,oci.object_storage.bucket.secure_transfer_required_is_enabled,ai_verified,high,"This rule directly matches the service (object storage), action (secure transfer required), and target resource (bucket) specified in the check name."
oracle_storagegateway_fileshare_encryption_enabled,oci.file_storage.file_system.fileshare_encryption_enabled,deep_review_high,high,"Both the compliance check and the catalog rule specifically target encryption for file shares, indicating the same security control."
oracle_transfer_server_in_transit_encryption_enabled,oci.object_storage.bucket.server_in_transit_encryption_enabled,deep_review_medium,medium,"Both the check name and the candidate focus on enabling in-transit encryption for a server or service, though the specific Oracle service (transfer server vs. object storage bucket) differs."
oracle_vault_cmk_are_used,oci.key_management.vault.cmk_are_used,ai_verified,high,The check name and rule ID both target Oracle Cloud Infrastructure (OCI) Key Management Vault and specifically verify that customer-managed keys (CMK) are being used.
oracle_vault_cmk_not_deleted_unintentionally,oci.key_management.vault.cmk_are_used,deep_review_medium,medium,"Both the check name and the candidate focus on preventing unintentional deletion or misuse of customer-managed keys (CMKs), though the candidate emphasizes usage monitoring rather than explicit deletion protection."
oracle_vault_cmk_not_multi_region,oci.key_management.vault.cmk_not_multi_region,ai_verified,high,"The rule ID exactly matches the check name in service (key_management/vault), action (cmk_not_multi_region), and target resource (CMK in vault)."
oracle_vault_cmk_rotation_enabled,oci.key_management.vault.cmk_rotation_enabled,ai_verified,high,"This rule directly matches the check name's service (Oracle Vault/Key Management), action (CMK rotation), and target resource (vault-managed customer master keys)."
oracle_vault_key_lifecycle_policy,oci.key_management.vault.key_lifecycle_policy,ai_verified,high,"The check name directly matches the rule's service, resource, and action focus on key lifecycle policy management."
oracle_vault_key_not_publicly_accessible,oci.key_management.key.secrets_security_cmk_not_publicly_accessible_enabled,ai_verified,high,This rule directly matches the check's focus on preventing public accessibility of encryption keys in Oracle Vault.
oracle_vault_kms_key_expiration_set,oci.key_management.vault.key_expiration_set,ai_verified,high,"The check name 'oracle_vault_kms_key_expiration_set' directly matches the rule 'oci.key_management.vault.key_expiration_set' in service (key_management/vault), action (key expiration), and target reso"
oracle_vault_kms_key_rotation_enabled,oci.key_management.vault.key_rotation_enabled,ai_verified,high,"The check name directly matches the rule ID for Oracle Cloud Infrastructure Key Management vault key rotation, with identical service, resource, and security control."
oracle_vault_secret_rotation_enabled,oci.vault.secret.automatic_rotation_enabled,ai_verified,high,"This rule directly matches the service (vault), resource (secret), and action (automatic rotation enabled) specified in the check name."
oracle_vcn_default_security_group_closed,oci.virtual_network.vcn.default_security_group_closed,ai_verified,high,"This rule directly matches the check name's service (virtual_network/vcn), action (default_security_group_closed), and target resource (VCN default security group)."
oracle_vcn_different_regions,oci.virtual_network.vcn.different_regions,ai_verified,high,"The check name 'oracle_vcn_different_regions' directly matches the candidate rule 'oci.virtual_network.vcn.different_regions' in service (virtual_network/vcn), action (different_regions), and target r"
oracle_vcn_endpoint_connections_trust_boundaries,oci.virtual_network.vcn.endpoint_connections_trust_boundaries,ai_verified,high,"The rule ID exactly matches the check name in service (virtual_network/vcn), action (endpoint_connections), and security concern (trust_boundaries)."
oracle_vcn_endpoint_for_ec2_enabled,oci.virtual_network.vcn.endpoint_for_compute_enabled,ai_verified,high,"Both the check name and the rule focus on enabling VCN endpoints specifically for compute (EC2) resources, indicating the same security control."
oracle_vcn_endpoint_multi_az_enabled,oci.virtual_network.vcn.endpoint_multi_az_enabled,ai_verified,high,"The rule ID exactly matches the check name in service (virtual_network/vcn), action (endpoint_multi_az_enabled), and target resource, indicating it implements the same availability zone validation for"
oracle_vcn_endpoint_services_allowed_principals_trust_boundaries,oci.virtual_network.vcn.endpoint_services_allowed_principals_trust_boundaries,token_match_high,0.64,Jaccard=0.64
oracle_vcn_flow_logs_enabled,oci.virtual_network.vcn.flow_logs_enabled,ai_verified,high,"This rule directly matches the service (virtual_network/vcn), action (flow_logs_enabled), and target resource (VCN) specified in the check name."
oracle_vcn_network_acl_unused,oci.virtual_network.vcn.network_acl_unused,ai_verified,high,"The rule ID directly matches the check name in service, resource, and security control for detecting unused network ACLs in OCI VCNs."
oracle_vcn_peering_routing_tables_with_least_privilege,oci.virtual_network.vcn.peering_routing_tables_with_least_privilege_required,ai_verified,high,"The rule ID exactly matches the check name's service (virtual_network/vcn), action (peering_routing_tables), and security principle (least_privilege)."
oracle_vcn_subnet_different_az,oci.virtual_network.vcn.subnet_different_az,ai_verified,high,"The check name and rule ID have identical service (virtual_network/vcn), action (subnet_different_az), and target resource (subnet availability zone distribution) matches."
oracle_vcn_subnet_no_public_ip_by_default,oci.virtual_network.vcn.subnet_no_public_ip_by_default,ai_verified,high,"The rule ID directly matches the check name in service, resource, and security intent regarding preventing public IP assignment by default on Oracle VCN subnets."
oracle_vcn_subnet_separate_private_public,oci.virtual_network.vcn.subnet_separate_private_public,ai_verified,high,"The rule ID exactly matches the check name in service, resource, and security control for separating private and public subnets."
oracle_vcn_vpn_connection_tunnels_up,oci.virtual_network.vcn.vpn_connection_tunnels_up,ai_verified,high,"The rule ID exactly matches the check name in service (virtual_network/vcn), action (vpn_connection_tunnels_up), and target resource (VPN connection tunnels)."
oracle_vm_ensure_attached_disks_encrypted_with_cmk,oci.compute.volume_attachment.ensure_attached_disks_encrypted_with_cmk,ai_verified,high,Both the check name and rule target attached disks in Oracle Compute (VM) and require encryption with customer-managed keys.
oracle_vm_ensure_unattached_disks_encrypted_with_cmk,oci.compute.volume_attachment.ensure_unattached_disks_encrypted_with_cmk,ai_verified,high,"The rule name exactly matches the check name in service (OCI compute/volume_attachment), action (ensure encryption), and target resource (unattached disks with CMK)."
oracle_vm_ensure_using_managed_disks,oci.compute.volume_attachment.ensure_using_managed_disks,ai_verified,high,The check name and rule ID both target Oracle Compute volume attachments and specify the same action of ensuring managed disks are used.
oracle_vm_trusted_launch_enabled,oci.compute.instance.trusted_launch_enabled,ai_verified,high,"The rule directly matches the service (compute/instance), action (trusted launch), and target resource (VM) specified in the check name."
oracle_vpc_endpoint_for_compute_enabled,oci.virtual_network.vcn.endpoint_for_compute_enabled,ai_verified,high,Both the check name and rule focus on enabling VPC endpoints for compute services in Oracle Cloud Infrastructure.
oracle_waf_global_webacl_logging_enabled,oci.waf.web_app_firewall.global_webacl_logging_enabled,ai_verified,high,"The check name and rule ID have identical service (waf), action (logging_enabled), and target resource (global_webacl) components."
oracle_wafv2_web_acl_logging_enabled,oci.waf.web_app_firewall.webacl_logging_enabled,deep_review_high,high,The compliance check name 'oracle_wafv2_web_acl_logging_enabled' directly matches the candidate rule 'oci.waf.web_app_firewall.webacl_logging_enabled' in both service context and control objective.
oracle_wafv2_webacl_logging_enabled,oci.waf.web_app_firewall.webacl_logging_enabled,deep_review_high,high,The compliance check name directly matches the catalog rule ID for enabling logging on WAF web ACLs.
oracle_wafv2_webacl_rule_logging_enabled,oci.waf.web_app_firewall.webacl_rule_logging_enabled,ai_verified,high,Both the check name and rule target WAF web ACL rule logging specifically within Oracle Cloud Infrastructure.
