unique_compliance_id,framework,framework_version,control_id,section,title,description,automation_type,aws_checks,azure_checks,gcp_checks,oracle_checks,ibm_checks,alicloud_checks,k8s_checks,source_file
pci_dss_v4_10.3.4,PCI_DSS,v4.0.1,10.3.4,,"Examine system settings, monitored files, and results from monitoring activities to verify the us...",,automated,s3_bucket_server_access_logging_enabled;cloudtrail_s3_dataevents_read_enabled;cloudtrail_multi_region_enabled;cloudtrail_cloudwatch_logging_enabled;redshift_cluster_audit_logging,azure_storage_bucket_server_access_logging_enabled;azure_monitor_s3_dataevents_read_enabled;azure_monitor_multi_region_enabled;azure_monitor_cloudwatch_logging_enabled;azure_synapse_cluster_audit_logging,gcp_storage_bucket_server_access_logging_enabled;gcp_logging_s3_dataevents_read_enabled;gcp_logging_multi_region_enabled;gcp_logging_cloudwatch_logging_enabled;gcp_bigquery_cluster_audit_logging,oracle_object_storage_bucket_server_access_logging_enabled;oracle_audit_s3_dataevents_read_enabled;oracle_audit_multi_region_enabled;oracle_audit_cloudwatch_logging_enabled;oracle_autonomous_dw_cluster_audit_logging,ibm_cos_bucket_server_access_logging_enabled;ibm_activity_tracker_s3_dataevents_read_enabled;ibm_activity_tracker_multi_region_enabled;ibm_activity_tracker_cloudwatch_logging_enabled;ibm_db2_warehouse_cluster_audit_logging,alicloud_oss_bucket_server_access_logging_enabled;alicloud_actiontrail_s3_dataevents_read_enabled;alicloud_actiontrail_multi_region_enabled;alicloud_actiontrail_cloudwatch_logging_enabled;alicloud_analyticdb_cluster_audit_logging,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_10.4.1.1,PCI_DSS,v4.0.1,10.4.1.1,,Examine log review mechanisms and interview personnel to verify that automated mechanisms are use...,,automated,apigateway_restapi_tracing_enabled,azure_api_management_restapi_tracing_enabled,gcp_api_gateway_restapi_tracing_enabled,oracle_api_gateway_restapi_tracing_enabled,ibm_api_connect_restapi_tracing_enabled,alicloud_api_gateway_restapi_tracing_enabled,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_10.4.3,PCI_DSS,v4.0.1,10.4.3,,Requirement 10.4.3,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_10.5.1,PCI_DSS,v4.0.1,10.5.1,,Requirement 10.5.1,,automated,s3_bucket_server_access_logging_enabled;cloudtrail_s3_dataevents_read_enabled;cloudtrail_multi_region_enabled;cloudtrail_cloudwatch_logging_enabled;redshift_cluster_audit_logging;config_recorder_all_regions_enabled;s3_bucket_object_versioning;cloudtrail_log_file_validation_enabled;s3_bucket_cross_region_replication,azure_storage_bucket_server_access_logging_enabled;azure_monitor_s3_dataevents_read_enabled;azure_monitor_multi_region_enabled;azure_monitor_cloudwatch_logging_enabled;azure_synapse_cluster_audit_logging;azure_policy_recorder_all_regions_enabled;azure_storage_bucket_object_versioning;azure_monitor_log_file_validation_enabled;azure_storage_bucket_cross_region_replication,gcp_storage_bucket_server_access_logging_enabled;gcp_logging_s3_dataevents_read_enabled;gcp_logging_multi_region_enabled;gcp_logging_cloudwatch_logging_enabled;gcp_bigquery_cluster_audit_logging;gcp_config_recorder_all_regions_enabled;gcp_storage_bucket_object_versioning;gcp_logging_log_file_validation_enabled;gcp_storage_bucket_cross_region_replication,oracle_object_storage_bucket_server_access_logging_enabled;oracle_audit_s3_dataevents_read_enabled;oracle_audit_multi_region_enabled;oracle_audit_cloudwatch_logging_enabled;oracle_autonomous_dw_cluster_audit_logging;oracle_cloud_guard_recorder_all_regions_enabled;oracle_object_storage_bucket_object_versioning;oracle_audit_log_file_validation_enabled;oracle_object_storage_bucket_cross_region_replication,ibm_cos_bucket_server_access_logging_enabled;ibm_activity_tracker_s3_dataevents_read_enabled;ibm_activity_tracker_multi_region_enabled;ibm_activity_tracker_cloudwatch_logging_enabled;ibm_db2_warehouse_cluster_audit_logging;ibm_scc_recorder_all_regions_enabled;ibm_cos_bucket_object_versioning;ibm_activity_tracker_log_file_validation_enabled;ibm_cos_bucket_cross_region_replication,alicloud_oss_bucket_server_access_logging_enabled;alicloud_actiontrail_s3_dataevents_read_enabled;alicloud_actiontrail_multi_region_enabled;alicloud_actiontrail_cloudwatch_logging_enabled;alicloud_analyticdb_cluster_audit_logging;alicloud_config_recorder_all_regions_enabled;alicloud_oss_bucket_object_versioning;alicloud_actiontrail_log_file_validation_enabled;alicloud_oss_bucket_cross_region_replication,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_10.6.2,PCI_DSS,v4.0.1,10.6.2,,"Examine system configuration settings for acquiring, distributing, and storing the correct time t...",,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_10.6.3,PCI_DSS,v4.0.1,10.6.3,,Requirement 10.6.3,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_10.7.2,PCI_DSS,v4.0.1,10.7.2,,as of 31 March 2025,,automated,cloudwatch_log_group_retention_policy_specific_days_enabled;s3_bucket_lifecycle_enabled,azure_monitor_log_group_retention_policy_specific_days_enabled;azure_storage_bucket_lifecycle_enabled,gcp_monitoring_log_group_retention_policy_specific_days_enabled;gcp_storage_bucket_lifecycle_enabled,oracle_monitoring_log_group_retention_policy_specific_days_enabled;oracle_object_storage_bucket_lifecycle_enabled,ibm_monitoring_log_group_retention_policy_specific_days_enabled;ibm_cos_bucket_lifecycle_enabled,alicloud_cms_log_group_retention_policy_specific_days_enabled;alicloud_oss_bucket_lifecycle_enabled,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_10.7.3,PCI_DSS,v4.0.1,10.7.3,,Requirement 10.7.3,,automated,cloudwatch_log_group_retention_policy_specific_days_enabled;s3_bucket_lifecycle_enabled,azure_monitor_log_group_retention_policy_specific_days_enabled;azure_storage_bucket_lifecycle_enabled,gcp_monitoring_log_group_retention_policy_specific_days_enabled;gcp_storage_bucket_lifecycle_enabled,oracle_monitoring_log_group_retention_policy_specific_days_enabled;oracle_object_storage_bucket_lifecycle_enabled,ibm_monitoring_log_group_retention_policy_specific_days_enabled;ibm_cos_bucket_lifecycle_enabled,alicloud_cms_log_group_retention_policy_specific_days_enabled;alicloud_oss_bucket_lifecycle_enabled,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.1.1,PCI_DSS,v4.0.1,11.1.1,,Examine documentation and interview personnel to verify that security policies and operational pr...,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.1.2,PCI_DSS,v4.0.1,11.1.2,,Requirement 11.1.2,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.2.1,PCI_DSS,v4.0.1,11.2.1,,Requirement 11.2.1,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.2.2,PCI_DSS,v4.0.1,11.2.2,,Examine documentation to verify that an inventory of authorized wireless access points is maintai...,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.3.1,PCI_DSS,v4.0.1,11.3.1,,Requirement 11.3.1,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.3.1.2,PCI_DSS,v4.0.1,11.3.1.2,,is not required for scans performed after significant changes,,automated,ssm_managed_compliant_patching,azure_automation_managed_compliant_patching,gcp_os_config_managed_compliant_patching,oracle_os_management_managed_compliant_patching,ibm_schematics_managed_compliant_patching,alicloud_oos_managed_compliant_patching,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.3.2,PCI_DSS,v4.0.1,11.3.2,,Requirement 11.3.2,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.3.2.1,PCI_DSS,v4.0.1,11.3.2.1,,Requirement 11.3.2.1,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.4.2,PCI_DSS,v4.0.1,11.4.2,,Requirement 11.4.2,,automated,guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.4.3,PCI_DSS,v4.0.1,11.4.3,,Requirement 11.4.3,,automated,guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.4.4,PCI_DSS,v4.0.1,11.4.4,,have been met on the customer’s behalf,,automated,guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.4.5,PCI_DSS,v4.0.1,11.4.5,,Requirement 11.4.5,,automated,guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.5.1,PCI_DSS,v4.0.1,11.5.1,,Requirement 11.5.1,,automated,config_recorder_all_regions_enabled,azure_policy_recorder_all_regions_enabled,gcp_config_recorder_all_regions_enabled,oracle_cloud_guard_recorder_all_regions_enabled,ibm_scc_recorder_all_regions_enabled,alicloud_config_recorder_all_regions_enabled,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.5.1.1,PCI_DSS,v4.0.1,11.5.1.1,,Requirement 11.5.1.1,,automated,shield_advanced_protection_in_internet_facing_load_balancers,azure_shield_advanced_protection_in_internet_facing_load_balancers,gcp_shield_advanced_protection_in_internet_facing_load_balancers,oracle_shield_advanced_protection_in_internet_facing_load_balancers,ibm_shield_advanced_protection_in_internet_facing_load_balancers,alicloud_shield_advanced_protection_in_internet_facing_load_balancers,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.5.2,PCI_DSS,v4.0.1,11.5.2,,Requirement 11.5.2,,automated,config_recorder_all_regions_enabled,azure_policy_recorder_all_regions_enabled,gcp_config_recorder_all_regions_enabled,oracle_cloud_guard_recorder_all_regions_enabled,ibm_scc_recorder_all_regions_enabled,alicloud_config_recorder_all_regions_enabled,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_11.6.1,PCI_DSS,v4.0.1,11.6.1,,Requirement 11.6.1,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.1.2,PCI_DSS,v4.0.1,12.1.2,,Examine the information security policy and interview responsible personnel to verify the policy ...,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.1.3,PCI_DSS,v4.0.1,12.1.3,,Requirement 12.1.3,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.1.4,PCI_DSS,v4.0.1,12.1.4,,Examine the information security policy to verify that information security is formally assigned ...,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.10.3,PCI_DSS,v4.0.1,12.10.3,,Examine documentation and interview responsible personnel occupying designated roles to verify th...,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.10.4,PCI_DSS,v4.0.1,12.10.4,,Examine training documentation and interview incident response personnel to verify that personnel...,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.10.4.1,PCI_DSS,v4.0.1,12.10.4.1,,Requirement 12.10.4.1,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.10.5,PCI_DSS,v4.0.1,12.10.5,,and must be fully considered during a PCI DSS assessment,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.10.6,PCI_DSS,v4.0.1,12.10.6,,Requirement 12.10.6,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.10.7,PCI_DSS,v4.0.1,12.10.7,,Requirement 12.10.7,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.3.1,PCI_DSS,v4.0.1,12.3.1,,Examine documented policies and procedures to verify a process is defined for performing targeted...,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.3.3,PCI_DSS,v4.0.1,12.3.3,,Examine documentation for cryptographic suites and protocols in use and interview personnel to ve...,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.3.4,PCI_DSS,v4.0.1,12.3.4,,Examine documentation for the review of hardware and software technologies in use and interview p...,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.4.1,PCI_DSS,v4.0.1,12.4.1,,Additional testing procedure for service provider assessments only: Examine documentation to veri...,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.4.2,PCI_DSS,v4.0.1,12.4.2,,to verify the documentation includes all elements specified in this requirement,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.5.1,PCI_DSS,v4.0.1,12.5.1,,Requirement 12.5.1,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.5.3,PCI_DSS,v4.0.1,12.5.3,,Requirement 12.5.3,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.6.1,PCI_DSS,v4.0.1,12.6.1,,Examine the security awareness program to verify it provides awareness to all personnel about the...,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.6.2,PCI_DSS,v4.0.1,12.6.2,,"Examine security awareness program content, evidence of reviews, and interview personnel to verif...",,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.6.3,PCI_DSS,v4.0.1,12.6.3,,Requirement 12.6.3,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.6.3.1,PCI_DSS,v4.0.1,12.6.3.1,,for security awareness training,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.7.1,PCI_DSS,v4.0.1,12.7.1,,"Interview responsible Human Resource department management to verify that screening is conducted,...",,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.8.1,PCI_DSS,v4.0.1,12.8.1,,Requirement 12.8.1,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.8.2,PCI_DSS,v4.0.1,12.8.2,,Requirement 12.8.2,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.8.3,PCI_DSS,v4.0.1,12.8.3,,Requirement 12.8.3,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.8.4,PCI_DSS,v4.0.1,12.8.4,,Requirement 12.8.4,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.8.5,PCI_DSS,v4.0.1,12.8.5,,in accordance with all elements specified in this requirement,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.9.1,PCI_DSS,v4.0.1,12.9.1,,"Additional testing procedure for service provider assessments only: Examine TPSP policies, proced...",,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_12.9.2,PCI_DSS,v4.0.1,12.9.2,,(continued) TPSPs may define their PCI DSS responsibilities to be the same for all their customer...,,manual,,,,,,,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_2.1.1,PCI_DSS,v4.0.1,2.1.1,,Examine documentation and interview personnel to verify that security policies and operational pr...,,automated,rds_cluster_default_admin;rds_instance_default_admin,azure_sql_cluster_default_admin;azure_sql_instance_default_admin,gcp_sql_cluster_default_admin;gcp_sql_instance_default_admin,oracle_database_cluster_default_admin;oracle_database_instance_default_admin,ibm_databases_cluster_default_admin;ibm_databases_instance_default_admin,alicloud_rds_cluster_default_admin;alicloud_rds_instance_default_admin,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_2.1.2,PCI_DSS,v4.0.1,2.1.2,,Requirement 2.1.2,,automated,rds_cluster_default_admin;rds_instance_default_admin,azure_sql_cluster_default_admin;azure_sql_instance_default_admin,gcp_sql_cluster_default_admin;gcp_sql_instance_default_admin,oracle_database_cluster_default_admin;oracle_database_instance_default_admin,ibm_databases_cluster_default_admin;ibm_databases_instance_default_admin,alicloud_rds_cluster_default_admin;alicloud_rds_instance_default_admin,,pci_compliance_agent/PCI_controls_with_checks.csv
pci_dss_v4_2.2.1,PCI_DSS,v4.0.1,2.2.1,,"Examine change records and the affected systems/networks, and interview personnel to verify that ...",,automated,s3_bucket_cross_region_replication;ec2_ebs_public_snapshot;rds_instance_no_public_access;eks_endpoints_not_publicly_accessible;vpc_endpoint_for_ec2_enabled;s3_account_level_public_access_blocks;awslambda_function_not_publicly_accessible;emr_cluster_master_nodes_no_public_ip;ec2_instance_public_ip;rds_snapshots_public_access;opensearch_service_domains_not_publicly_accessible;redshift_cluster_public_access;awslambda_function_inside_vpc;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;dms_instance_no_public_access;sagemaker_notebook_instance_without_direct_internet_access_configured;ssm_managed_compliant_patching;rds_cluster_default_admin;rds_instance_default_admin,azure_storage_bucket_cross_region_replication;azure_compute_ebs_public_snapshot;azure_sql_instance_no_public_access;azure_aks_endpoints_not_publicly_accessible;azure_virtual_network_endpoint_for_ec2_enabled;azure_storage_account_level_public_access_blocks;azure_awslambda_function_not_publicly_accessible;azure_hdinsight_cluster_master_nodes_no_public_ip;azure_compute_instance_public_ip;azure_sql_snapshots_public_access;azure_search_service_domains_not_publicly_accessible;azure_synapse_cluster_public_access;azure_awslambda_function_inside_vpc;azure_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_22;azure_database_migration_instance_no_public_access;azure_machine_learning_notebook_instance_without_direct_internet_access_configured;azure_automation_managed_compliant_patching;azure_sql_cluster_default_admin;azure_sql_instance_default_admin,gcp_storage_bucket_cross_region_replication;gcp_compute_ebs_public_snapshot;gcp_sql_instance_no_public_access;gcp_gke_endpoints_not_publicly_accessible;gcp_vpc_endpoint_for_ec2_enabled;gcp_storage_account_level_public_access_blocks;gcp_awslambda_function_not_publicly_accessible;gcp_dataproc_cluster_master_nodes_no_public_ip;gcp_compute_instance_public_ip;gcp_sql_snapshots_public_access;gcp_elasticsearch_service_domains_not_publicly_accessible;gcp_bigquery_cluster_public_access;gcp_awslambda_function_inside_vpc;gcp_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_22;gcp_database_migration_instance_no_public_access;gcp_vertex_ai_notebook_instance_without_direct_internet_access_configured;gcp_os_config_managed_compliant_patching;gcp_sql_cluster_default_admin;gcp_sql_instance_default_admin,oracle_object_storage_bucket_cross_region_replication;oracle_compute_ebs_public_snapshot;oracle_database_instance_no_public_access;oracle_oke_endpoints_not_publicly_accessible;oracle_vcn_endpoint_for_ec2_enabled;oracle_object_storage_account_level_public_access_blocks;oracle_awslambda_function_not_publicly_accessible;oracle_big_data_cluster_master_nodes_no_public_ip;oracle_compute_instance_public_ip;oracle_database_snapshots_public_access;oracle_opensearch_service_domains_not_publicly_accessible;oracle_autonomous_dw_cluster_public_access;oracle_awslambda_function_inside_vpc;oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_22;oracle_golden gate_instance_no_public_access;oracle_data_science_notebook_instance_without_direct_internet_access_configured;oracle_os_management_managed_compliant_patching;oracle_database_cluster_default_admin;oracle_database_instance_default_admin,ibm_cos_bucket_cross_region_replication;ibm_vpc_ebs_public_snapshot;ibm_databases_instance_no_public_access;ibm_iks_endpoints_not_publicly_accessible;ibm_vpc_endpoint_for_ec2_enabled;ibm_cos_account_level_public_access_blocks;ibm_awslambda_function_not_publicly_accessible;ibm_analytics_engine_cluster_master_nodes_no_public_ip;ibm_vpc_instance_public_ip;ibm_databases_snapshots_public_access;ibm_databases_service_domains_not_publicly_accessible;ibm_db2_warehouse_cluster_public_access;ibm_awslambda_function_inside_vpc;ibm_vpc_securitygroup_allow_ingress_from_internet_to_tcp_port_22;ibm_lift_instance_no_public_access;ibm_watson_studio_notebook_instance_without_direct_internet_access_configured;ibm_schematics_managed_compliant_patching;ibm_databases_cluster_default_admin;ibm_databases_instance_default_admin,alicloud_oss_bucket_cross_region_replication;alicloud_ecs_ebs_public_snapshot;alicloud_rds_instance_no_public_access;alicloud_ack_endpoints_not_publicly_accessible;alicloud_vpc_endpoint_for_ec2_enabled;alicloud_oss_account_level_public_access_blocks;alicloud_awslambda_function_not_publicly_accessible;alicloud_emr_cluster_master_nodes_no_public_ip;alicloud_ecs_instance_public_ip;alicloud_rds_snapshots_public_access;alicloud_elasticsearch_service_domains_not_publicly_accessible;alicloud_analyticdb_cluster_public_access;alicloud_awslambda_function_inside_vpc;alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_22;alicloud_dts_instance_no_public_access;alicloud_pai_notebook_instance_without_direct_internet_access_configured;alicloud_oos_managed_compliant_patching;alicloud_rds_cluster_default_admin;alicloud_rds_instance_default_admin,,pci_compliance_agent/PCI_controls_with_checks.csv
