rule_id,csp,reality,type,dedup,winner_rule,note
aws.backup.reportplans.exist,aws,NONSENSE,config,UNIQUE,,"Vague ""Information Backup"" intent, not a verifiable check."
aws.cloudwatch.alarm.action_enabled,aws,REAL,config,UNIQUE,,Valid check for enabling alarm actions on security events.
aws.cloudwatch.alarm.sns_topic_configured,aws,REAL,config,UNIQUE,,Valid check for SNS topic configuration on alarms (refined rule).
aws.cloudwatch.log_group.kubernetes_audit,aws,REAL,config,UNIQUE,,Valid check for Kubernetes audit log group configuration (refined rule).
aws.cloudwatch.log_group.retention_period,aws,REAL,config,UNIQUE,,Valid check for log group retention period to ensure timestamp integrity.
aws.eks.cluster.namespace_default,aws,REAL,config,UNIQUE,,"Checks for default namespace usage, a specific EKS security concern."
aws.eks.cluster.pod_security_policy,aws,REAL,config,UNIQUE,,Checks for Pod Security Policy (or equivalent) enforcement.
aws.eks.cluster.rbac_managed,aws,REAL,config,UNIQUE,,"Verifies RBAC is enabled, a core access control feature."
aws.eks.kubelet.rotate_certificates_check,aws,REAL,config,UNIQUE,,Checks kubelet certificate rotation configuration.
aws.eks.node_group.kubelet_config_ownership,aws,REAL,config,UNIQUE,,Checks ownership of the kubelet config file.
aws.eks.node_group.kubelet_config_permissions,aws,REAL,config,UNIQUE,,Checks permissions of the kubelet config file.
aws.eks.pod.security_context,aws,REAL,config,UNIQUE,,Checks pod security context configuration.
aws.eks.pod_security_policy.allow_privilege_escalation,aws,REAL,config,UNIQUE,,Checks PSP for privilege escalation control.
aws.qldb.ledger.encryption_at_rest_enabled,aws,REAL,config,UNIQUE,,Valid encryption check for QLDB ledger data at rest.
aws.qldb.ledger.journal_export_configured,aws,REAL,config,UNIQUE,,Valid backup/recovery check via journal export configuration.
aws.qldb.logging.and_monitoring_compliance_check,aws,REAL,config,UNIQUE,,Valid logging and monitoring compliance check.
aws.qldb.vpc.network_access_secure_configuration_check,aws,REAL,config,UNIQUE,,Valid network security check for VPC access.
aws.s3.bucket.anonymous_auth_disabled,aws,REAL,config,UNIQUE,,Checks for anonymous public access being disabled.
aws.s3.bucket.cross.account.replication.disabled,aws,REAL,config,UNIQUE,,Checks for cross-account replication being disabled.
aws.s3.bucket.namespace,aws,NONSENSE,config,UNIQUE,,"""namespace"" is vague/tautological; not a standard verifiable S3 property."
aws.s3.bucket.policy.sas.linked.to.stored.access.policy,aws,REAL,config,UNIQUE,,Checks if bucket policy SAS is linked to stored access policy.
aws.s3.bucket.sas_token_expiry,aws,REAL,config,UNIQUE,,Checks for SAS token expiry configuration.
aws.s3.presigned.stored.policy,aws,REAL,config,DUP,aws.s3.bucket.policy.sas.linked.to.stored.access.policy,"Checks for presigned stored policy, semantically same as rule 4's intent."
azure.active.directory.aws_attached_policy_no_administrative_privileges,azure,REAL,config,UNIQUE,,Checks for AWS-attached policies with no admin privileges in Azure AD.
azure.active.directory.inline_policy_no_administrative_privileges,azure,REAL,config,UNIQUE,,Checks for inline policies with no admin privileges in Azure AD.
azure.active.directory.user_accesskey_unused,azure,NONSENSE,config,UNIQUE,,Rule name and description are mismatched/incoherent for Azure AD.
azure.api.management.authorization_enabled,azure,REAL,config,UNIQUE,,"Checks if API Management authorization is enabled, a specific security control."
azure.api.management.restapi_client_certificate_enabled,azure,REAL,config,UNIQUE,,"Checks if client certificate authentication is enabled for REST API, a distinct access control."
azure.backup.recovery_vault.configured,azure,REAL,config,UNIQUE,,Checks if a Recovery Vault exists/configured.
azure.backup.recovery_vaults.redundancy,azure,REAL,config,UNIQUE,,Checks for geo-redundant storage configuration.
azure.backup.vault.backup_policy,azure,NONSENSE,config,UNIQUE,,"Intent is vague/tautological; ""critical telecommunications services"" is not a verifiable Azure resource type."
azure.entra.policy.ensure_default_user_cannot_create_tenants,azure,REAL,config,UNIQUE,,Checks if default user role is restricted from tenant creation.
azure.entra.security.defaults_enabled,azure,NONSENSE,config,UNIQUE,,"Vague rule name; ""defaults_enabled"" lacks specific security intent."
azure.entra.user.unused_credentials,azure,REAL,config,UNIQUE,,"Detects unused user credentials for cleanup, a distinct access control check."
azure.iam.entra_id.anonymous_auth_disabled,azure,REAL,config,UNIQUE,,Checks for disabling anonymous authentication in Entra ID (Azure AD).
azure.iam.role.least_privilege,azure,REAL,config,UNIQUE,,Checks for least privilege in role assignments.
azure.iam.role.wildcard_action,azure,REAL,config,UNIQUE,,Checks for wildcard actions in role definitions.
azure.iam.role_definition.max_session_hours,azure,REAL,config,UNIQUE,,Checks maximum role activation duration (PIM/role settings).
azure.iam.service_account_token_volume_projection,azure,NONSENSE,config,UNIQUE,,"""service_account_token_volume_projection"" is a Kubernetes concept, not an Azure IAM service."
azure.iam.service_principal.key_credentials,azure,REAL,config,UNIQUE,,Checks service principal key credentials.
azure.iam.service_principal.oauth2_permissions,azure,REAL,config,UNIQUE,,Checks service principal OAuth2 permissions.
azure.iam.subscription.password_policy.minimum_length,azure,REAL,config,UNIQUE,,Checks Azure AD password policy minimum length.
azure.iam.user.mfa_enabled,azure,REAL,config,UNIQUE,,Checks MFA enabled for all users.
azure.iam.user.security_key_enforcement,azure,REAL,config,UNIQUE,,Checks user security key enforcement.
azure.iam.user.service_account_default_check,azure,NONSENSE,config,UNIQUE,,"""service_account_default_check"" is vague and not a standard Azure IAM concept."
azure.keyvault.key.key_type,azure,REAL,config,UNIQUE,,"Checks key type is customer-managed, a specific security control."
azure.keyvault.secret.permissions,azure,NONSENSE,config,UNIQUE,,"Rule name/description is empty or vague (""refined""), intent not verifiable."
azure.keyvault.vault.access_policy,azure,REAL,config,UNIQUE,,"Checks for access restrictions (policies/RBAC), a core security configuration."
azure.keyvault.vault.key_management,azure,REAL,config,DUP,azure.keyvault.vault.access_policy,"Checks for key management policies/admins, semantically overlaps with access control/administration in rule 3."
azure.load.balancer.alb_https_redirect,azure,REAL,config,UNIQUE,,"Checks for HTTPS redirect on ALB, a specific security config."
azure.load.balancer.desync_mitigation_mode,azure,NONSENSE,config,UNIQUE,,"Rule description is truncated/incomplete, intent is not verifiable."
gcp.sql.sqlserver.trace_flag_3625_enabled,gcp,REAL,config,UNIQUE,,singleton-in-group
alicloud.resourcemanager.audit.folder_change,alicloud,REAL,ciem,UNIQUE,,singleton
alicloud.voicenavigator.audit.create_instance,alicloud,REAL,ciem,UNIQUE,,singleton
aws.chime.audit.create_meeting,aws,REAL,ciem,UNIQUE,,singleton
aws.ebs.audit.create_snapshot,aws,REAL,ciem,UNIQUE,,singleton
aws.elb.audit.modify_load_balancer_attributes,aws,REAL,ciem,UNIQUE,,singleton
azure.activitylog.chain.suppress,azure,REAL,ciem,UNIQUE,,singleton
azure.appgateway.audit.modify_ssl_policy,azure,REAL,ciem,UNIQUE,,singleton
azure.audit.chain.privileged_evasion,azure,REAL,ciem,UNIQUE,,singleton
azure.communication.audit.create_voip_resource,azure,REAL,ciem,UNIQUE,,singleton
azure.containerinstances.activity_log.privileged_container_start,azure,REAL,ciem,UNIQUE,,singleton
azure.defender.chain.easm_disable,azure,REAL,ciem,UNIQUE,,singleton
azure.resource.audit.elevated_access,azure,REAL,ciem,UNIQUE,,singleton
azure.resources.audit.profile_edit,azure,REAL,ciem,UNIQUE,,singleton
azure.web.audit.deploy_code,azure,REAL,ciem,UNIQUE,,singleton
gcp.audit.activity_log.sink_alter,gcp,REAL,ciem,UNIQUE,,singleton
gcp.cloudfunctions.audit.create,gcp,REAL,ciem,UNIQUE,,singleton
gcp.cloudidentity.activity_log.guest_creation,gcp,REAL,ciem,UNIQUE,,singleton
gcp.cloudrun.audit.privileged_revision,gcp,REAL,ciem,UNIQUE,,singleton
gcp.contactcenterinsights.audit.create_analysis,gcp,REAL,ciem,UNIQUE,,singleton
gcp.loadbalancing.audit.update_url_map,gcp,REAL,ciem,UNIQUE,,singleton
gcp.resourcemanager.audit.project_change,gcp,REAL,ciem,UNIQUE,,singleton
ibm.cloudauditlog.chain.export_disable,ibm,REAL,ciem,UNIQUE,,singleton
ibm.codeengine.activity_log.privileged_job_run,ibm,REAL,ciem,UNIQUE,,singleton
ibm.containerservice.audit.privileged_pod_creation,ibm,REAL,ciem,UNIQUE,,singleton
ibm.resource_controller.audit.instance_provision_privileged,ibm,REAL,ciem,UNIQUE,,singleton
ibm.resourcecontroller.audit.resource_change,ibm,REAL,ciem,UNIQUE,,singleton
k8s.fluentd.chain.log_evasion,k8s,REAL,ciem,UNIQUE,,singleton
k8s.jobs.audit.create,k8s,REAL,ciem,UNIQUE,,singleton
k8s.pods.audit.create,k8s,REAL,ciem,UNIQUE,,singleton
oci.announcements.audit.create_broadcast,oracle,REAL,ciem,UNIQUE,,singleton
oci.chain.retention_bypass,oracle,REAL,ciem,UNIQUE,,singleton
alicloud.ack.audit.privileged_pod,alicloud,REAL,config,UNIQUE,,singleton
alicloud.api.gateway.authorization_enabled,alicloud,REAL,config,UNIQUE,,singleton
alicloud.function.secrets_in_kms_configured,alicloud,REAL,config,UNIQUE,,singleton
alicloud.keyvault.logging.enabled,alicloud,REAL,config,UNIQUE,,singleton
alicloud.kubernetes.cluster.admin_access_least_privilege,alicloud,REAL,config,UNIQUE,,singleton
alicloud.log_service.project.kubernetes_audit,alicloud,REAL,config,UNIQUE,,singleton
alicloud.mns.topic.subscription_configured,alicloud,REAL,config,UNIQUE,,singleton
alicloud.mysql.flexible.server_audit_log_enabled,alicloud,REAL,config,UNIQUE,,singleton
alicloud.nas.file_system.encryption,alicloud,REAL,config,UNIQUE,,singleton
alicloud.security_center.service.is_activated,alicloud,REAL,config,UNIQUE,,singleton
alicloud.sls.actiontrail.ram_role_change_monitoring,alicloud,REAL,config,UNIQUE,,singleton
alicloud.threatdetection.instance.enabled,alicloud,REAL,config,UNIQUE,,singleton
alicloud.vpn.gateway.ipsec_config,alicloud,REAL,config,UNIQUE,,singleton
alicloud.waf.global.webacl_logging_enabled,alicloud,REAL,config,UNIQUE,,singleton
aws.inspector.assessment.enabled,aws,REAL,config,UNIQUE,,singleton
aws.kms.key.key_manager,aws,REAL,config,UNIQUE,,singleton
aws.media_import_export.job.encryption_enabled,aws,REAL,config,UNIQUE,,singleton
aws.organizations.account.status,aws,REAL,config,UNIQUE,,singleton
aws.rds.db_instance.automated_backups,aws,REAL,config,UNIQUE,,singleton
aws.storage.sas_token.allowed_protocols_https_only,aws,REAL,config,UNIQUE,,singleton
aws.vpn.client_endpoint.split_tunnel,aws,REAL,config,UNIQUE,,singleton
azure.app.function.not_publicly_accessible,azure,REAL,config,UNIQUE,,singleton
azure.cdn.distributions.origin_traffic_encrypted,azure,REAL,config,UNIQUE,,singleton
azure.cr.image.vulnerability_assessment_enabled,azure,REAL,config,UNIQUE,,singleton
azure.devops.project.no_secrets_in_variables,azure,REAL,config,UNIQUE,,singleton
azure.eip.attached.attached,azure,REAL,config,UNIQUE,,singleton
azure.entra_id.user.tenant_admin_api_keys_absent,azure,REAL,config,UNIQUE,,singleton
azure.entraid.notification.group_mapping_configured,azure,REAL,config,UNIQUE,,singleton
azure.function_app.secrets_in_keyvault_configured,azure,REAL,config,UNIQUE,,singleton
azure.kubernetes.cluster.admin_access_least_privilege,azure,REAL,config,UNIQUE,,singleton
azure.management.subscription.entra_tenant_transfer_restriction,azure,REAL,config,UNIQUE,,singleton
azure.netappfiles.encryption.key_source_cmk_check,azure,REAL,config,UNIQUE,,singleton
azure.organizations.account.part_of_organizations,azure,REAL,config,UNIQUE,,singleton
azure.sentinel.data_connector.is_configured,azure,REAL,config,UNIQUE,,singleton
azure.shield.advanced.protection_in_internet_facing_load_balancers,azure,REAL,config,UNIQUE,,singleton
azure.sql.connection.credentials_in_keyvault_configured,azure,REAL,config,UNIQUE,,singleton
azure.vpn.virtual_network_gateway.split_tunnel,azure,REAL,config,UNIQUE,,singleton
gcp.api.gateway.api_gateway_https_required,gcp,REAL,config,UNIQUE,,singleton
gcp.app.engine.managed_updates_enabled,gcp,REAL,config,UNIQUE,,singleton
gcp.appsync.field.level_logging_enabled,gcp,REAL,config,UNIQUE,,singleton
gcp.artifacts.container.analysis_enabled,gcp,REAL,config,UNIQUE,,singleton
gcp.backup.enabled.for_vms,gcp,REAL,config,UNIQUE,,singleton
gcp.cloud.functions.function_url_authentication,gcp,REAL,config,UNIQUE,,singleton
gcp.cloud_function.secrets_in_secret_manager_configured,gcp,REAL,config,UNIQUE,,singleton
gcp.cloud_security_scanner.scan_config.exists,gcp,REAL,config,UNIQUE,,singleton
gcp.firestore.tables.kms_cmk_encryption_enabled,gcp,REAL,config,UNIQUE,,singleton
gcp.functions.function.not_publicly_accessible,gcp,REAL,config,UNIQUE,,singleton
gcp.gcr.container.scanning_enabled,gcp,REAL,config,UNIQUE,,singleton
gcp.gcs.bucket.replication_enabled,gcp,REAL,config,UNIQUE,,singleton
gcp.kubernetes.cluster.admin_access_least_privilege,gcp,REAL,config,UNIQUE,,singleton
gcp.kubernetes_engine.pod.security_context,gcp,REAL,config,UNIQUE,,singleton
gcp.organization_policy.constraint,gcp,REAL,config,UNIQUE,,singleton
gcp.organizations.account.part_of_organizations,gcp,REAL,config,UNIQUE,,singleton
gcp.secretmanager.secret.permissions,gcp,REAL,config,UNIQUE,,singleton
gcp.security_command_center.scc.is_enabled,gcp,REAL,config,UNIQUE,,singleton
