rule_id,csp,service,type,action,frameworks,framework_count,control_count,mapped_controls,suggested_intent
oci.audit.chain.policy_bypass,oracle,audit,chain,policy_bypass,CANADA_PBMM,1,1,CANADA_PBMM/CA-7(1),Detect API key upload for a user and policy modifications that reduce logging.
oci.audit.chain.retention_bypass,oracle,audit,chain,retention_bypass,CIS,1,1,CIS/1.2.21,"Detect audit log configuration changes affecting retention, and chained events to circumvent logging."
oci.audit.chain.retention_evasion,oracle,audit,chain,retention_evasion,CIS,1,1,CIS/3.1.13,Monitor Audit service configuration changes and sequential actions to reduce retention or export frequency
oci.audit.chain.trail_tamper,oracle,audit,chain,trail_tamper,CIS,1,1,CIS/3.2.2,"Detect changes to Audit configuration (e.g., disabling collection) and multi-step attempts to disrupt or bypass audit trails."
oci.audit.chain.vcn_flow_log_disable,oracle,audit,chain,vcn_flow_log_disable,CANADA_PBMM,1,1,CANADA_PBMM/RA-5(1),"Detect security list modifications that reduce network controls and chained actions to disable VCN flow logs, hindering traffic analysis."
oci.audit.config_modify,oracle,audit,config_modify,,NIST_800_171,1,1,NIST_800_171/3.3.9,"Detect changes to Audit configuration or event rules, and sequences that disable logging collection."
oci.audit.service.disable,oracle,audit,service,disable,CIS,1,1,CIS/2.3.1,Detect disabling of OCI Audit service or configuration deletion for OKE audit logging
oci.audit.service.retention_breach,oracle,audit,service,retention_breach,PCI_DSS,1,1,PCI_DSS/10.2.2,Detect audit log retention policy violations and administrative bypass attempts
oci.chain.retention_bypass,oracle,chain,retention_bypass,,CANADA_PBMM,1,1,CANADA_PBMM/AU-7(1),"Monitor Audit service configuration changes (retention, events) and chain with privileged deletions to reduce logs."
oci.cloudguard.activity_log.target_detector_recipe_detach,oracle,cloudguard,activity_log,target_detector_recipe_detach,CIS,1,1,CIS/4.15,Detect deactivation of Cloud Guard responder recipes or detachment of detector recipes to suppress problem notifications.
oci.cloudguard.audit.disable,oracle,cloudguard,audit,disable,CIS,1,1,CIS/8.1.16,Detect disabling of Oracle Cloud Guard or configuration changes to Vulnerability Scanning service that may evade external attack surface analysis.
oci.cloudguard.audit.responder_recipe_deactivate,oracle,cloudguard,audit,responder_recipe_deactivate,CIS,1,1,CIS/4.15,Detect deactivation of Cloud Guard responder recipes or detachment of detector recipes to suppress problem notifications.
oci.compute.activity_log.auditd_stop,oracle,compute,activity_log,auditd_stop,CIS,1,1,CIS/5.7.2,Detect Compute instance auditd process termination and OS Management commands that disable auditd logging
oci.compute.activity_log.create_security_list_voip,oracle,compute,activity_log,create_security_list_voip,NIST_800_171,1,1,NIST_800_171/3.13.14,Monitor security list modifications for VoIP protocols and announcement service broadcast creation
oci.compute.activity_log.instance_console,oracle,compute,activity_log,instance_console,NIST_800_171,1,1,NIST_800_171/3.1.15,Detect remote console access to compute instances and API key creation for privileged remote execution.
oci.compute.activity_log.instance_launch_with_nested,oracle,compute,activity_log,instance_launch_with_nested,CIS,1,1,CIS/6.1,Detect instance launches with nested virtualization enabled or configuration changes that permit nested virtualization.
oci.compute.activity_log.launch_instance,oracle,compute,activity_log,launch_instance,NIST_800_171,1,1,NIST_800_171/3.4.8,Observe instance launches and OS Management software installations for compliance with software execution controls.
oci.compute.activity_log.modify_instance_time,oracle,compute,activity_log,modify_instance_time,NIST_800_171,1,1,NIST_800_171/3.3.7,"Detect changes to compute instance time settings (e.g., NTP configuration) and modifications to Audit service configuration that could impact timestamp accuracy."
oci.compute.activity_log.update_instance,oracle,compute,activity_log,update_instance,PCI_DSS,1,1,PCI_DSS/10.6.1,"Detect modifications to compute instance metadata (e.g., time settings) or audit configuration changes that could impact time-sync integrity."
oci.compute.activity_log.update_instance_configuration,oracle,compute,activity_log,update_instance_configuration,CIS,1,1,CIS/5.1,Detect instance configuration updates disabling trusted platform module or instance launches without trusted computing.
oci.compute.audit.image_import,oracle,compute,audit,image_import,NIST_800_171,1,1,NIST_800_171/3.7.4,Identify import of custom boot volumes or OS management software updates that haven't been scanned for malicious code.
oci.compute.audit.instance_privileged_launch,oracle,compute,audit,instance_privileged_launch,CIS,1,1,CIS/2.1.1,Monitor OKE and Compute for privileged container/pod launch activities
oci.compute.audit.launch_instance_without_trusted_platform,oracle,compute,audit,launch_instance_without_trusted_platform,CIS,1,1,CIS/5.1,Detect instance configuration updates disabling trusted platform module or instance launches without trusted computing.
oci.compute.audit.nested_virtualization_flag,oracle,compute,audit,nested_virtualization_flag,CIS,1,1,CIS/6.1,Detect instance launches with nested virtualization enabled or configuration changes that permit nested virtualization.
oci.compute.audit.patch_override,oracle,compute,audit,patch_override,CIS,1,1,CIS/10.7,Detect compute instance patch management overrides or OS Management service command chains that bypass updates.
oci.compute.chain.instance_privileged_access,oracle,compute,chain,instance_privileged_access,CANADA_PBMM,1,1,CANADA_PBMM/IA-2(1),Detect API key creation for privileged user and subsequent compute instance privileged access
oci.compute.chain.remove_agent,oracle,compute,chain,remove_agent,CANADA_PBMM,1,1,CANADA_PBMM/SI-3(1),Detect disabling of Vulnerability Scanning service or removal of the Oracle Cloud Agent from compute instances.
oci.compute.chain.session_persistence,oracle,compute,chain,session_persistence,NIST_800_171,1,1,NIST_800_171/3.1.10,Detect authentication policy weakening and persistent compute instance sessions evading lock.
oci.core.activity_log.security_list_change,oracle,core,activity_log,security_list_change,CANADA_PBMM,1,1,CANADA_PBMM/RA-5(1),"Detect security list modifications that reduce network controls and chained actions to disable VCN flow logs, hindering traffic analysis."
oci.core.audit.delete_volume,oracle,core,audit,delete_volume,NIST_800_171,1,1,NIST_800_171/3.8.3,Detect block volume deletion and storage bucket deletion events as potential disposal without sanitization.
oci.events.audit.delete_rule,oracle,events,audit,delete_rule,CANADA_PBMM,1,1,CANADA_PBMM/SI-4(16),Detect modifications to Audit service configuration or deletion of Events service rules that could disrupt monitoring
oci.events.audit.disable_vulnerability_scanning,oracle,events,audit,disable_vulnerability_scanning,CANADA_PBMM,1,1,CANADA_PBMM/SI-3(1),Detect disabling of Vulnerability Scanning service or removal of the Oracle Cloud Agent from compute instances.
oci.events.audit.log_disable,oracle,events,audit,log_disable,PCI_DSS,1,1,PCI_DSS/5.3.4,Detect disabling of Events Service rules for malware alerts or deletion of Logging log groups storing anti-malware audit trails.
oci.events.audit.rule_deactivation,oracle,events,audit,rule_deactivation,PCI_DSS,1,1,PCI_DSS/6.3.1,"Detect disabling of OCI Vulnerability Scanning service host scans or deactivation of Events service rules for vulnerability alerts, indicating potential suppression of detection."
oci.events.chain.agent_stop_and_tag,oracle,events,chain,agent_stop_and_tag,CANADA_PBMM,1,1,CANADA_PBMM/SI-3(2),Detect stopping OCI Scanning Agent or stopping agent and tagging resource to bypass policies
oci.events.chain.audit_tamper,oracle,events,chain,audit_tamper,CIS,1,1,CIS/1.2.20,Detect audit log configuration changes and event rule chains that may tamper with audit trails.
oci.events.chain.log_tamper,oracle,events,chain,log_tamper,CIS,1,1,CIS/2.1.2,"Detect audit log configuration modifications (retention, compartment changes) and chained events to disable or divert logging via service connector or stream edits."
oci.events.chain.policy_bypass,oracle,events,chain,policy_bypass,CIS,1,1,CIS/2.4,Identify direct IAM policy edits and chained events attempting to bypass policy controls
oci.events.chain.rule_deactivate,oracle,events,chain,rule_deactivate,NIST_800_171,1,1,NIST_800_171/3.6.3,Monitor for audit configuration changes combined with event rule deactivation that could obscure incidents.
oci.events.chain.trail_deletion,oracle,events,chain,trail_deletion,CANADA_PBMM,1,1,CANADA_PBMM/IR-3(2),"Detect disabling of Audit service configuration or chained events leading to trail deletion, evading incident logging."
oci.functions.activity_log.dynamic_group_edit,oracle,functions,activity_log,dynamic_group_edit,CIS,1,1,CIS/12.4,Detect OCI Functions policy updates granting excessive permissions and dynamic group modifications that could broaden function access.
oci.functions.audit.create_function,oracle,functions,audit,create_function,NIST_800_171,1,1,NIST_800_171/3.13.13,"Track creation and updates of Oracle Functions, which can execute user-supplied mobile code."
oci.functions.audit.policy_update,oracle,functions,audit,policy_update,CIS,1,1,CIS/12.4,Detect OCI Functions policy updates granting excessive permissions and dynamic group modifications that could broaden function access.
oci.functions.audit.update_function,oracle,functions,audit,update_function,NIST_800_171,1,1,NIST_800_171/3.13.13,"Track creation and updates of Oracle Functions, which can execute user-supplied mobile code."
oci.iam.activity_log.api_key_create,oracle,iam,activity_log,api_key_create,CANADA_PBMM,1,1,CANADA_PBMM/IR-4(1),Detect API key creation for privileged user followed by disabling audit log exports
oci.iam.audit.admin_bypass,oracle,iam,audit,admin_bypass,PCI_DSS,1,1,PCI_DSS/10.2.2,Detect audit log retention policy violations and administrative bypass attempts
oci.iam.audit.policy_assignment_change,oracle,iam,audit,policy_assignment_change,CIS,1,1,CIS/5.3.7,Monitor IAM policy assignment events and evasion chains that circumvent periodic review
oci.iam.audit.policy_attachment_admin,oracle,iam,audit,policy_attachment_admin,CANADA_PBMM,1,1,CANADA_PBMM/AC-6(2),Detect administrative policy attachments and compartment traversal attempts
oci.iam.audit.policy_edit,oracle,iam,audit,policy_edit,CIS,1,1,CIS/2.4,Identify direct IAM policy edits and chained events attempting to bypass policy controls
oci.iam.audit.policy_modify,oracle,iam,audit,policy_modify,CIS,1,1,CIS/5.2.10,Detect modifications to IAM policies granting high privileges and admin sessions followed by policy changes.
oci.iam.audit.user_auth_after_inactivity,oracle,iam,audit,user_auth_after_inactivity,CIS,1,1,CIS/1.5,"Flag authentication events for users inactive >90 days, and chained API-to-console attempts to bypass dormant detection"
oci.iam.audit.user_capability,oracle,iam,audit,user_capability,CANADA_PBMM,1,1,CANADA_PBMM/AC-6(1),Identify user capability assignments and chained actions leading to administrative privilege escalation.
oci.iam.chain.api_to_console_bypass,oracle,iam,chain,api_to_console_bypass,CIS,1,1,CIS/1.5,"Flag authentication events for users inactive >90 days, and chained API-to-console attempts to bypass dormant detection"
oci.iam.chain.credential_theft,oracle,iam,chain,credential_theft,PCI_DSS,1,1,PCI_DSS/10.4.2.1,Flag anomalous access patterns from untrusted locations and credential theft/abuse chains in OCI audit logs.
oci.iam.chain.mfa_bypass,oracle,iam,chain,mfa_bypass,CANADA_PBMM,1,1,CANADA_PBMM/IR-7(2),"Detect modifications to audit configurations or IAM chains that bypass MFA, undermining incident forensics"
oci.iam.chain.policy_assignment_evasion,oracle,iam,chain,policy_assignment_evasion,CIS,1,1,CIS/5.3.7,Monitor IAM policy assignment events and evasion chains that circumvent periodic review
oci.iam.chain.privilege_escalation,oracle,iam,chain,privilege_escalation,NIST_800_171,1,1,NIST_800_171/3.3.6,Identify audit log compartment changes or retention reductions and chained IAM events for evasion
oci.identity.audit.api_key_create,oracle,identity,audit,api_key_create,CANADA_PBMM,1,1,CANADA_PBMM/IR-4(3),Detect audit log configuration changes and API key creation to mask incident-related actions.
oci.identity.audit.api_key_upload,oracle,identity,audit,api_key_upload,CANADA_PBMM,1,1,CANADA_PBMM/CA-7(1),Detect API key upload for a user and policy modifications that reduce logging.
oci.identity.audit.auth_failure_burst,oracle,identity,audit,auth_failure_burst,NIST_800_171,1,1,NIST_800_171/3.1.8,Flag bursts of authentication failures from a user or IP address in Identity Service audit logs.
oci.identity.audit.auth_policy_change,oracle,identity,audit,auth_policy_change,NIST_800_171,1,1,NIST_800_171/3.1.10,Detect authentication policy weakening and persistent compute instance sessions evading lock.
oci.identity.audit.policy_attachment_admin,oracle,identity,audit,policy_attachment_admin,CANADA_PBMM,1,1,CANADA_PBMM/AC-6(10),Identify changes to dynamic group memberships and administrative policy attachments that grant excessive permissions.
oci.identity.audit.policy_bypass,oracle,identity,audit,policy_bypass,CANADA_PBMM,1,1,CANADA_PBMM/SI-4(20),Identify multi-step defense evasion chains and policy bypass attempts in audit logs.
oci.identity.audit.policy_change,oracle,identity,audit,policy_change,NIST_800_171,1,1,NIST_800_171/3.4.3,"Detect compartment modifications (e.g., move, delete) and identity policy changes to log and review system alterations."
oci.identity.audit.policy_delete,oracle,identity,audit,policy_delete,NIST_800_171,1,1,NIST_800_171/3.12.2,"Detect deletion of IAM policies and chained actions to disable or delete Audit service configurations, hindering oversight of deficiency corrections."
oci.identity.audit.replay_attempt,oracle,identity,audit,replay_attempt,NIST_800_171,1,1,NIST_800_171/3.5.4,Detect replay attempts in identity audit logs and patterns of authentication events suggesting credential replay.
oci.identity.audit.update_customer_secret_key,oracle,identity,audit,update_customer_secret_key,NIST_800_171,1,1,NIST_800_171/3.12.3,Detect chained audit log compromise (disable/delete events) and sensitive credential updates.
oci.identity.audit.user_capability_add,oracle,identity,audit,user_capability_add,CANADA_PBMM,1,1,CANADA_PBMM/AU-6(3),Detect modification of audit configuration paired with elevation of user privileges.
