framework,control_id,control_title,csp,rule_type,suggested_rule_id,intent
CIS,5.3.2,Ensure that guest users are reviewed on a regular basis,azure,ciem,azure.aad.activity_log.guest_invite,Monitor invitations of external/B2B guest users and assignment of privileged directory roles.
CIS,5.3.2,Ensure that guest users are reviewed on a regular basis,azure,ciem,azure.aad.audit.guest_role_assignment,Monitor invitations of external/B2B guest users and assignment of privileged directory roles.
CIS,5.3.2,Ensure that guest users are reviewed on a regular basis,gcp,ciem,gcp.cloudidentity.activity_log.guest_creation,Detect creation of external account members and their use to create service account keys.
CIS,5.3.2,Ensure that guest users are reviewed on a regular basis,gcp,ciem,gcp.iam.chain.guest_service_account_key,Detect creation of external account members and their use to create service account keys.
CIS,5.3.2,Ensure that guest users are reviewed on a regular basis,oracle,ciem,oci.identity.audit.user_creation,Identify creation of non-federated external users and their addition to privileged groups/policies.
CIS,5.3.2,Ensure that guest users are reviewed on a regular basis,oracle,ciem,oci.identity.chain.group_policy_modify,Identify creation of non-federated external users and their addition to privileged groups/policies.
CIS,5.3.2,Ensure that guest users are reviewed on a regular basis,ibm,ciem,ibm.iam.activity_log.account_invite,Monitor invitations of external users to the account and subsequent API key generation for them.
CIS,5.3.2,Ensure that guest users are reviewed on a regular basis,ibm,ciem,ibm.iam.chain.invite_apikey,Monitor invitations of external users to the account and subsequent API key generation for them.
CIS,5.3.2,Ensure that guest users are reviewed on a regular basis,alicloud,ciem,alicloud.ram.activity_log.user_creation,Detect creation of RAM users with external email and immediate attachment of privileged policies.
CIS,5.3.2,Ensure that guest users are reviewed on a regular basis,alicloud,ciem,alicloud.ram.chain.attach_policy,Detect creation of RAM users with external email and immediate attachment of privileged policies.
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,aws,ciem,aws.iam.activity_log.role_assignment_modify,Detect IAM role assignment changes and suspicious chains that may bypass periodic review
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,aws,ciem,aws.iam.chain.role_assignment_evasion,Detect IAM role assignment changes and suspicious chains that may bypass periodic review
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,azure,ciem,azure.rbac.activity_log.role_assignment_write,Monitor RBAC role assignment events and multi-step attempts to evade review
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,azure,ciem,azure.rbac.audit.role_evasion_chain,Monitor RBAC role assignment events and multi-step attempts to evade review
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,gcp,ciem,gcp.iam.activity_log.role_binding_update,Detect IAM role binding modifications and anomalous patterns indicating review avoidance
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,gcp,ciem,gcp.iam.chain.role_binding_anomaly,Detect IAM role binding modifications and anomalous patterns indicating review avoidance
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,oracle,ciem,oci.iam.audit.policy_assignment_change,Monitor IAM policy assignment events and evasion chains that circumvent periodic review
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,oracle,ciem,oci.iam.chain.policy_assignment_evasion,Monitor IAM policy assignment events and evasion chains that circumvent periodic review
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,ibm,ciem,ibm.iam.activity_log.access_policy_modify,Detect IAM access policy changes and anomalous modification chains to bypass review
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,ibm,ciem,ibm.iam.chain.policy_modification_anomaly,Detect IAM access policy changes and anomalous modification chains to bypass review
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,alicloud,ciem,alicloud.ram.activity_log.attach_policy,Monitor RAM policy attachment events and suspicious chains evading periodic review
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,alicloud,ciem,alicloud.ram.chain.attach_policy_evasion,Monitor RAM policy attachment events and suspicious chains evading periodic review
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,k8s,ciem,k8s.rbac.audit.rolebinding_create,Detect RoleBinding creations and multi-step escalation chains bypassing review cycles
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,k8s,ciem,k8s.rbac.chain.rolebinding_escalation,Detect RoleBinding creations and multi-step escalation chains bypassing review cycles
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,aws,ciem,aws.securityhub.activity_log.disable,"Detect attempts to disable AWS Security Hub or suspend GuardDuty, which are analogous to disabling external attack surface monitoring."
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,aws,ciem,aws.guardduty.audit.suspend,"Detect attempts to disable AWS Security Hub or suspend GuardDuty, which are analogous to disabling external attack surface monitoring."
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,azure,ciem,azure.security.asc.audit.disable,"Detect disabling of Azure Security Center/Defender for Cloud policies or Defender EASM resources, indicating potential evasion of external attack surface monitoring."
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,azure,ciem,azure.defender.chain.easm_disable,"Detect disabling of Azure Security Center/Defender for Cloud policies or Defender EASM resources, indicating potential evasion of external attack surface monitoring."
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,gcp,ciem,gcp.securitycenter.audit.disable,Detect disabling of Security Command Center services or service account impersonation chains that could bypass external asset monitoring.
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,gcp,ciem,gcp.iam.chain.service_account_impersonate,Detect disabling of Security Command Center services or service account impersonation chains that could bypass external asset monitoring.
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,oracle,ciem,oci.cloudguard.audit.disable,Detect disabling of Oracle Cloud Guard or configuration changes to Vulnerability Scanning service that may evade external attack surface analysis.
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,oracle,ciem,oci.vulnerability_scanning.chain.config_change,Detect disabling of Oracle Cloud Guard or configuration changes to Vulnerability Scanning service that may evade external attack surface analysis.
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,ibm,ciem,ibm.security_advisor.audit.disable,Detect disabling of IBM Security Advisor or API key abuse chains that could disrupt external threat monitoring.
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,ibm,ciem,ibm.iam.chain.api_key_abuse,Detect disabling of IBM Security Advisor or API key abuse chains that could disrupt external threat monitoring.
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,alicloud,ciem,alicloud.sas.audit.disable,Detect disabling of Security Center (SAS) or RAM privilege escalation chains aimed at evading external attack surface detection.
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,alicloud,ciem,alicloud.ram.chain.privilege_escalation,Detect disabling of Security Center (SAS) or RAM privilege escalation chains aimed at evading external attack surface detection.
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,k8s,ciem,k8s.admission.audit.webhook_disable,Detect disabling of admission control webhooks or ClusterRole escalation chains that could bypass external security monitoring in Kubernetes.
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,k8s,ciem,k8s.rbac.chain.clusterrole_escalation,Detect disabling of admission control webhooks or ClusterRole escalation chains that could bypass external security monitoring in Kubernetes.
CIS,5.7.2,Enable Linux auditd logging,aws,ciem,aws.ec2.activity_log.auditd_disable,Detect EC2 auditd service stop/deletion and SSM commands that disable or tamper with Linux audit logging
CIS,5.7.2,Enable Linux auditd logging,aws,ciem,aws.ssm.chain.auditd_tamper,Detect EC2 auditd service stop/deletion and SSM commands that disable or tamper with Linux audit logging
CIS,5.7.2,Enable Linux auditd logging,azure,ciem,azure.vm.activity_log.auditd_modify,Detect VM auditd configuration changes and Automation runbooks that disable or circumvent Linux audit logging
CIS,5.7.2,Enable Linux auditd logging,azure,ciem,azure.automation.chain.auditd_bypass,Detect VM auditd configuration changes and Automation runbooks that disable or circumvent Linux audit logging
CIS,5.7.2,Enable Linux auditd logging,gcp,ciem,gcp.compute.activity_log.auditd_alter,Detect Compute Engine auditd service manipulation and OS Config patch deployments that modify or disable auditd
CIS,5.7.2,Enable Linux auditd logging,gcp,ciem,gcp.osconfig.chain.auditd_evasion,Detect Compute Engine auditd service manipulation and OS Config patch deployments that modify or disable auditd
CIS,5.7.2,Enable Linux auditd logging,oracle,ciem,oci.compute.activity_log.auditd_stop,Detect Compute instance auditd process termination and OS Management commands that disable auditd logging
