framework,control_id,control_title,csp,suggested_rule_id,intent
CIS,5.10,Ensure that 'Notify users on password resets?' is set to 'Yes',alicloud,alicloud.ram.user_settings.password_reset_notification_enabled,(refined)
CIS,5.18,Ensure that 'Restrict user ability to access groups features in  My Groups' is set to 'Yes',aws,aws.iam.group.restrict_user_access_features,(refined)
CIS,5.18,Ensure that 'Restrict user ability to access groups features in  My Groups' is set to 'Yes',gcp,gcp.iam.group.restrict_user_access_features,(refined)
CIS,5.18,Ensure that 'Restrict user ability to access groups features in  My Groups' is set to 'Yes',oracle,oci.identity.group.restrict_user_access_features,(refined)
CIS,5.18,Ensure that 'Restrict user ability to access groups features in  My Groups' is set to 'Yes',ibm,ibm.iam.group.restrict_user_access_features,(refined)
CIS,5.18,Ensure that 'Restrict user ability to access groups features in  My Groups' is set to 'Yes',alicloud,alicloud.ram.group.restrict_user_access_features,(refined)
CIS,5.25,Ensure that 'Subscription leaving Microsoft Entra tenant' and  'Subscription entering Microsoft Entra tenant' is set to 'Permit no  one',azure,azure.management.subscription.entra_tenant_transfer_restriction,(refined)
CIS,5.3.7,Ensure all non-privileged role assignments are periodically  reviewed,k8s,k8s.rbac.role.least_privilege,PARTIAL: k8s.rbac.role.least_privilege ||| verifies RBAC role bindings exist but cannot test periodic review execution
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,aws,aws.securityhub.hub.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,aws,aws.guardduty.detector.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,aws,aws.inspector.assessment.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,gcp,gcp.securitycenter.source.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,gcp,gcp.securitycenter.organization.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,gcp,gcp.cloudasset.feed.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,oracle,oci.cloudguard.target.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,oracle,oci.cloudguard.detector_recipe.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,oracle,oci.vulnerability_scanning.host_scan_target.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,ibm,ibm.securityadvisor.offering.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,ibm,ibm.scc.collector.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,ibm,ibm.activitytracker.route.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,alicloud,alicloud.sas.anti_ransomware.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,alicloud,alicloud.securitycenter.service.enabled,(refined)
CIS,8.1.16,Ensure that Microsoft Defender External Attack Surface  Monitoring (EASM) is enabled,alicloud,alicloud.threatdetection.instance.enabled,(refined)
CIS,9.3.7,Ensure 'Cross Tenant Replication' is not enabled,aws,aws.s3.bucket.cross.account.replication.disabled,(refined)
CIS,9.3.7,Ensure 'Cross Tenant Replication' is not enabled,gcp,gcp.storage.bucket.cross.project.replication.disabled,(refined)
CIS,9.3.7,Ensure 'Cross Tenant Replication' is not enabled,oracle,oci.objectstorage.bucket.cross.tenancy.replication.disabled,(refined)
CIS,9.3.7,Ensure 'Cross Tenant Replication' is not enabled,ibm,ibm.cos.bucket.cross.account.replication.disabled,(refined)
CIS,9.3.7,Ensure 'Cross Tenant Replication' is not enabled,alicloud,alicloud.oss.bucket.cross.account.replication.disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled Draft,aws,aws.s3.bucket.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled Draft,aws,aws.iam.user.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled Draft,azure,azure.storage.account.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled Draft,azure,azure.iam.user.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled Draft,oracle,oci.object_storage.bucket.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled Draft,oracle,oci.iam.user.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled Draft,ibm,ibm.cos.bucket.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled Draft,ibm,ibm.iam.user.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled Draft,alicloud,alicloud.oss.bucket.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled Draft,alicloud,alicloud.ram.user.anonymous_auth_disabled,(refined)
CIS,3.2.2,Ensure that the --authorization-mode argument is not set to  AlwaysAllow,k8s,k8s.kubernetes.api_server.authorization_mode_not_alwaysallow,(refined)
CIS,3.2.5,Ensure that the --streaming-connection-idle-timeout  argument is not set to 0,gcp,gcp.compute.instance_template.metadata_streaming_connection_idle_timeout,(refined)
CIS,3.2.6,Ensure that the --make-iptables-util-chains argument is set  to true,k8s,k8s.kubernetes.node.kubelet_config,"PARTIAL: k8s.kubernetes.node.kubelet_config ||| May verify kubelet config file or flags if accessible, but CSPM cannot reliably test execution on managed servi"
CIS,3.2.7,Ensure that the --eventRecordQPS argument is set to 0 or a  level which ensures appropriate event capture,k8s,k8s.node.kubelet.event_record_qps,(refined)
CIS,3.2.8,Ensure that the --rotate-certificates argument is not present  or is set to true,gcp,gcp.container.node_pool.rotate_certificates,(refined)
CIS,3.2.8,Ensure that the --rotate-certificates argument is not present  or is set to true,k8s,k8s.node.kubelet.rotate_certificates,PARTIAL: k8s.node.kubelet.rotate_certificates ||| May verify kubelet config but depends on node access; often not fully verifiable via pure API in managed clus
CIS,3.2.9,Ensure that the RotateKubeletServerCertificate argument is  set to true,gcp,gcp.container.node_pool.rotate_kubelet_server_certificate,(refined)
CIS,3.2.9,Ensure that the RotateKubeletServerCertificate argument is  set to true,k8s,k8s.cluster.kubelet.rotate_server_certificate,(refined)
CIS,4.1.10,Avoid non-default bindings to system:authenticated,aws,aws.iam.role_trust.system_authenticated_non_default,(refined)
CIS,4.1.10,Avoid non-default bindings to system:authenticated,azure,azure.aad.role_assignment.system_authenticated_non_default,(refined)
CIS,4.1.10,Avoid non-default bindings to system:authenticated,oracle,oci.iam.policy.system_authenticated_non_default,(refined)
CIS,4.1.10,Avoid non-default bindings to system:authenticated,ibm,ibm.iam.policy.system_authenticated_non_default,(refined)
CIS,4.1.10,Avoid non-default bindings to system:authenticated,alicloud,alicloud.ram.policy.system_authenticated_non_default,(refined)
CIS,4.1.3,Minimize wildcard use in Roles and ClusterRoles,aws,aws.iam.role.wildcard_action,(refined)
CIS,4.1.3,Minimize wildcard use in Roles and ClusterRoles,azure,azure.iam.role.wildcard_action,(refined)
CIS,4.1.3,Minimize wildcard use in Roles and ClusterRoles,oracle,oci.iam.policy.wildcard_action,(refined)
CIS,4.1.3,Minimize wildcard use in Roles and ClusterRoles,ibm,ibm.iam.policy.wildcard_action,(refined)
CIS,4.1.3,Minimize wildcard use in Roles and ClusterRoles,alicloud,alicloud.ram.role.wildcard_action,(refined)
CIS,4.1.3,Minimize wildcard use in Roles and ClusterRoles,k8s,k8s.rbac.role.wildcard_verb,PARTIAL: k8s.rbac.role.wildcard_verb ||| verifies RBAC manifests but not runtime admission control
CIS,4.4.2,Consider external secret storage,k8s,k8s.secret.secret_encrypted,PARTIAL: k8s.secret.secret_encrypted ||| verifies secret encryption at rest is configured but not external storage usage
CIS,4.6.3,Apply Security Context to Pods and Containers,aws,aws.eks.pod.security_context,(refined)
CIS,4.6.3,Apply Security Context to Pods and Containers,azure,azure.aks.pod.security_context,(refined)
CIS,4.6.3,Apply Security Context to Pods and Containers,oracle,oci.oke.pod.security_context,(refined)
CIS,4.6.3,Apply Security Context to Pods and Containers,ibm,ibm.kubernetes.pod.security_context,(refined)
CIS,4.6.3,Apply Security Context to Pods and Containers,alicloud,alicloud.cs.pod.security_context,(refined)
CIS,4.6.3,Apply Security Context to Pods and Containers,k8s,k8s.pod.security_context,(refined)
CIS,4.6.4,The default namespace should not be used,aws,aws.eks.cluster.namespace_default,(refined)
CIS,4.6.4,The default namespace should not be used,azure,azure.aks.cluster.namespace_default,(refined)
CIS,4.6.4,The default namespace should not be used,oracle,oci.oke.cluster.namespace_default,(refined)
CIS,4.6.4,The default namespace should not be used,ibm,ibm.kubernetes.cluster.namespace_default,(refined)
CIS,4.6.4,The default namespace should not be used,alicloud,alicloud.cs.cluster.namespace_default,(refined)
CIS,4.6.4,The default namespace should not be used,k8s,k8s.namespace.default,"PARTIAL: k8s.namespace.default ||| requires agent-based audit of cluster RBAC, not pure API configuration"
CIS,5.8.2,Manage Kubernetes RBAC users with Google Groups for GKE,aws,aws.eks.cluster.rbac_managed,PARTIAL: aws.eks.cluster.rbac_managed ||| verifies RBAC is enabled but not specific Google Groups integration
CIS,5.8.2,Manage Kubernetes RBAC users with Google Groups for GKE,azure,azure.aks.cluster.rbac_enabled,PARTIAL: azure.aks.cluster.rbac_enabled ||| verifies RBAC is enabled but not specific Entra ID group integration
CIS,5.8.2,Manage Kubernetes RBAC users with Google Groups for GKE,oracle,oci.oke.cluster.rbac_enabled,PARTIAL: oci.oke.cluster.rbac_enabled ||| verifies RBAC is enabled but not specific IAM group integration
CIS,5.8.2,Manage Kubernetes RBAC users with Google Groups for GKE,ibm,ibm.iks.cluster.rbac_enabled,PARTIAL: ibm.iks.cluster.rbac_enabled ||| verifies RBAC is enabled but not specific Cloud IAM group integration
CIS,5.8.2,Manage Kubernetes RBAC users with Google Groups for GKE,alicloud,alicloud.cs.cluster.rbac_enabled,PARTIAL: alicloud.cs.cluster.rbac_enabled ||| verifies RBAC is enabled but not specific RAM group integration
CIS,3.1.2,Ensure that the kubelet kubeconfig file ownership is set to  root:root,gcp,gcp.container.node_pool.kubelet_kubeconfig_ownership,(refined)
CIS,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644,aws,aws.eks.node_group.kubelet_config_permissions,(refined)
CIS,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644,azure,azure.aks.node_pool.kubelet_config_permissions,(refined)
CIS,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644,oracle,oci.oke.node_pool.kubelet_config_permissions,(refined)
CIS,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644,ibm,ibm.iks.worker_pool.kubelet_config_permissions,(refined)
CIS,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644,alicloud,alicloud.cs.node_pool.kubelet_config_permissions,(refined)
CIS,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644,k8s,k8s.node.kubelet_config,PARTIAL: k8s.node.kubelet_config ||| verifies config exists but not testing execution
CIS,3.1.4,Ensure that the kubelet configuration file ownership is set to  root:root,aws,aws.eks.node_group.kubelet_config_ownership,(refined)
CIS,3.1.4,Ensure that the kubelet configuration file ownership is set to  root:root,azure,azure.aks.node_pool.kubelet_config_ownership,(refined)
CIS,3.1.4,Ensure that the kubelet configuration file ownership is set to  root:root,oracle,oci.oke.node_pool.kubelet_config_ownership,(refined)
CIS,3.1.4,Ensure that the kubelet configuration file ownership is set to  root:root,ibm,ibm.iks.worker_pool.kubelet_config_ownership,(refined)
CIS,3.1.4,Ensure that the kubelet configuration file ownership is set to  root:root,alicloud,alicloud.cs.node_pool.kubelet_config_ownership,(refined)
CIS,3.1.4,Ensure that the kubelet configuration file ownership is set to  root:root,k8s,k8s.node.kubelet_config,PARTIAL: k8s.node.kubelet_config ||| verifies config file ownership on node objects but requires node-level access
CIS,1.3,Ensure that Security Key Enforcement is Enabled for All  Admin Accounts,aws,aws.iam.user.security_key_enforcement,(refined)
CIS,1.3,Ensure that Security Key Enforcement is Enabled for All  Admin Accounts,azure,azure.iam.user.security_key_enforcement,(refined)
CIS,1.3,Ensure that Security Key Enforcement is Enabled for All  Admin Accounts,oracle,oci.iam.user.security_key_enforcement,(refined)
CIS,1.3,Ensure that Security Key Enforcement is Enabled for All  Admin Accounts,ibm,ibm.iam.user.security_key_enforcement,(refined)
