program_name,provider,service,short_description
iam_policy_attached_only_to_group_or_roles,AWS,iam,AWS iam programmable compliance check
iam_policy_cloudshell_admin_not_attached,AWS,iam,AWS iam programmable compliance check
iam_policy_condition_check,AWS,iam,AWS iam programmable compliance check
iam_policy_creation_check,AWS,iam,AWS iam programmable compliance check
iam_policy_efs_access_point_check,AWS,iam,AWS iam programmable compliance check
iam_policy_granularity_check,AWS,iam,AWS iam programmable compliance check
iam_inline_policy_no_full_access_to_cloudtrail,AWS,iam,AWS iam programmable compliance check
iam_inline_policy_no_full_access_to_kms,AWS,iam,AWS iam programmable compliance check
iam_policy_no_full_admin_privileges,AWS,iam,AWS iam programmable compliance check
iam_policy_permission_check,AWS,iam,AWS iam programmable compliance check
iam_policy_tag_based_access_check,AWS,iam,AWS iam programmable compliance check
iam_role_acl_check,AWS,iam,AWS iam programmable compliance check
iam_role_administratoraccess_policy,AWS,iam,AWS iam programmable compliance check
iam_role_assume_policy_check,AWS,iam,AWS iam programmable compliance check
iam_role_authentication_check,AWS,iam,AWS iam programmable compliance check
iam_role_authorization_check,AWS,iam,AWS iam programmable compliance check
iam_role_cluster_admin_check,AWS,iam,AWS iam programmable compliance check
iam_role_cluster_admin_usage_check,AWS,iam,AWS iam programmable compliance check
iam_role_cross_account_readonlyaccess_policy,AWS,iam,AWS iam programmable compliance check
iam_role_cross_service_confused_deputy_prevention,AWS,iam,AWS iam programmable compliance check
iam_role_existence_check,AWS,iam,AWS iam programmable compliance check
iam_role_exists_for_aws_support,AWS,iam,AWS iam programmable compliance check
iam_role_for_backup_exists,AWS,iam,AWS iam programmable compliance check
iam_role_least_privilege_policy_check,AWS,iam,AWS iam programmable compliance check
iam_role_maximum_session_duration_check,AWS,iam,AWS iam programmable compliance check
iam_role_minimize_wildcard_use,AWS,iam,AWS iam programmable compliance check
iam_role_no_full_admin_privileges,AWS,iam,AWS iam programmable compliance check
iam_role_pan_display_access_check,AWS,iam,AWS iam programmable compliance check
iam_role_permissions_policy_check,AWS,iam,AWS iam programmable compliance check
iam_role_policy_check,AWS,iam,AWS iam programmable compliance check
iam_role_policy_for_aws_support,AWS,iam,AWS iam programmable compliance check
iam_role_regular_review,AWS,iam,AWS iam programmable compliance check
iam_role_separation_check,AWS,iam,AWS iam programmable compliance check
iam_role_separation_check,AWS,iam,AWS iam programmable compliance check
iam_role_unused_check,AWS,iam,AWS iam programmable compliance check
iam_role_usage_audit,AWS,iam,AWS iam programmable compliance check
iam_roles_exist,AWS,iam,AWS iam programmable compliance check
iam_roles_exist,AWS,iam,AWS iam programmable compliance check
iam_root_account_hardware_mfa_enabled,AWS,iam,AWS iam programmable compliance check
iam_root_credentials_management_enabled,AWS,iam,AWS iam programmable compliance check
iam_root_hardware_mfa_enabled,AWS,iam,AWS iam programmable compliance check
iam_root_account_mfa_enabled,AWS,iam,AWS iam programmable compliance check
iam_root_user_access_key_check,AWS,iam,AWS iam programmable compliance check
iam_root_user_activity_check,AWS,iam,AWS iam programmable compliance check
iam_root_user_mfa_enabled_check,AWS,iam,AWS iam programmable compliance check
iam_access_keys_rotation_check,AWS,iam,AWS iam programmable compliance check
iam_securityaudit_role_created,AWS,iam,AWS iam programmable compliance check
iam_service_provider_unique_authentication_check,AWS,iam,AWS iam programmable compliance check
iam_shared_credentials_usage_check,AWS,iam,AWS iam programmable compliance check
iam_ssl_certificate_expiration_check,AWS,iam,AWS iam programmable compliance check
iam_support_role_created,AWS,iam,AWS iam programmable compliance check
iam_terminated_user_access_revocation_check,AWS,iam,AWS iam programmable compliance check
iam_timestream_access_control_check,AWS,iam,AWS iam programmable compliance check
iam_timestream_authentication_check,AWS,iam,AWS iam programmable compliance check
iam_user_access_control_policy_attached,AWS,iam,AWS iam programmable compliance check
iam_user_access_key_creation_check,AWS,iam,AWS iam programmable compliance check
iam_user_access_key_rotation_check,AWS,iam,AWS iam programmable compliance check
iam_user_access_key_rotation_check,AWS,iam,AWS iam programmable compliance check
iam_user_access_last_used_check,AWS,iam,AWS iam programmable compliance check
iam_user_access_last_used_check,AWS,iam,AWS iam programmable compliance check
iam_user_account_activity_monitoring,AWS,iam,AWS iam programmable compliance check
iam_user_account_lockout_policy_check,AWS,iam,AWS iam programmable compliance check
iam_user_account_review,AWS,iam,AWS iam programmable compliance check
iam_user_acl_check,AWS,iam,AWS iam programmable compliance check
iam_user_administrator_access_policy,AWS,iam,AWS iam programmable compliance check
iam_user_authentication_check,AWS,iam,AWS iam programmable compliance check
iam_user_concurrent_session_limit_check,AWS,iam,AWS iam programmable compliance check
iam_user_console_access_unused,AWS,iam,AWS iam programmable compliance check
iam_user_password_complexity_policy_check,AWS,iam,AWS iam programmable compliance check
iam_user_console_password_mfa_enabled,AWS,iam,AWS iam programmable compliance check
iam_user_creation_check,AWS,iam,AWS iam programmable compliance check
iam_user_existence_check,AWS,iam,AWS iam programmable compliance check
iam_user_group_only_permissions_check,AWS,iam,AWS iam programmable compliance check
iam_user_hardware_mfa_enabled,AWS,iam,AWS iam programmable compliance check
iam_user_identity_verification_before_modification,AWS,iam,AWS iam programmable compliance check
iam_user_inventory_check,AWS,iam,AWS iam programmable compliance check
iam_user_invitation_domain_check,AWS,iam,AWS iam programmable compliance check
iam_user_invite_external_users_check,AWS,iam,AWS iam programmable compliance check
iam_user_least_privilege_policy_check,AWS,iam,AWS iam programmable compliance check
iam_user_lifecycle_management_check,AWS,iam,AWS iam programmable compliance check
iam_user_mfa_device_check,AWS,iam,AWS iam programmable compliance check
iam_user_mfa_enabled,AWS,iam,AWS iam programmable compliance check
iam_user_mfa_enabled_console_access,AWS,iam,AWS iam programmable compliance check
iam_user_no_full_admin_privileges,AWS,iam,AWS iam programmable compliance check
iam_user_no_setup_initial_access_key,AWS,iam,AWS iam programmable compliance check
iam_user_console_password_check,AWS,iam,AWS iam programmable compliance check
iam_user_password_complexity_policy_check,AWS,iam,AWS iam programmable compliance check
iam_user_password_history_policy_check,AWS,iam,AWS iam programmable compliance check
iam_user_policy_attachment_check,AWS,iam,AWS iam programmable compliance check
iam_user_policy_attachment_check,AWS,iam,AWS iam programmable compliance check
iam_user_single_active_access_key_check,AWS,iam,AWS iam programmable compliance check
iam_user_single_active_access_key_check,AWS,iam,AWS iam programmable compliance check
iam_user_with_temporary_credentials,AWS,iam,AWS iam programmable compliance check
iam_users_exist,AWS,iam,AWS iam programmable compliance check
iam_users_managed_centralized_check,AWS,iam,AWS iam programmable compliance check
neptune_db_cluster_policies_check,AWS,iam,AWS iam programmable compliance check
qldb_cross_service_access_check,AWS,iam,AWS iam programmable compliance check
qldb_policy_check,AWS,iam,AWS iam programmable compliance check
timestream_access_permissions_review,AWS,iam,AWS iam programmable compliance check
timestream_resource_policy_check,AWS,iam,AWS iam programmable compliance check
workspaces_administration_defined,AWS,iam,AWS iam programmable compliance check
iam_policy_least_privilege_validation,AWS,iam,AWS iam programmable compliance check
iam_role_separation_of_duties_validation,AWS,iam,AWS iam programmable compliance check
iam_maintenance_personnel_authorization,AWS,iam,AWS iam programmable compliance check
access_control_policy_compliance_check,AWS,iam,AWS iam programmable compliance check
account_lifecycle_automation_check,AWS,iam,AWS iam programmable compliance check
iam_adaptive_authentication_risk_assessment,AWS,iam,AWS iam programmable compliance check
iam_identity_proofing_verification,AWS,iam,AWS iam programmable compliance check
iam_device_authentication_management,AWS,iam,AWS iam programmable compliance check
iam_authenticator_lifecycle_management,AWS,iam,AWS iam programmable compliance check
iam_service_authentication_validation,AWS,iam,AWS iam programmable compliance check
iam_reauthentication_policy_enforcement,AWS,iam,AWS iam programmable compliance check
access_analyzer_enabled,AWS,iam,AWS iam programmable compliance check
access_analyzer_findings_exist,AWS,iam,AWS iam programmable compliance check
access_analyzer_privacy_compliance_monitoring,AWS,iam,AWS iam programmable compliance check
access_analyzer_physical_access_control,AWS,iam,AWS iam programmable compliance check
access_analyzer_program_access_control,AWS,iam,AWS iam programmable compliance check
access_analyzer_media_access_control,AWS,iam,AWS iam programmable compliance check
access_analyzer_planning_access_control,AWS,iam,AWS iam programmable compliance check
iam_least_privilege_policy_check,AWS,iam,AWS iam programmable compliance check
networkfirewall_deletion_protection,AWS,networkfirewall,AWS networkfirewall programmable compliance check
vpc_networkfirewall_in_all,AWS,networkfirewall,AWS networkfirewall programmable compliance check
networkfirewall_logging_enabled,AWS,networkfirewall,AWS networkfirewall programmable compliance check
networkfirewall_multi_az,AWS,networkfirewall,AWS networkfirewall programmable compliance check
networkfirewall_policy_default_action_fragmented_packets,AWS,networkfirewall,AWS networkfirewall programmable compliance check
networkfirewall_policy_default_action_full_packets,AWS,networkfirewall,AWS networkfirewall programmable compliance check
elb_networkfirewall_policy_group_associated,AWS,networkfirewall,AWS networkfirewall programmable compliance check
eks_api_server_audit_logs_recorded,AWS,eks,AWS eks programmable compliance check
eks_cluster_access_manager_api_access_policies_assigned,AWS,eks,AWS eks programmable compliance check
eks_cluster_access_manager_api_audit,AWS,eks,AWS eks programmable compliance check
eks_cluster_access_manager_api_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_access_manager_api_enhanced_security_controls,AWS,eks,AWS eks programmable compliance check
eks_cluster_access_manager_api_improved_visibility_and_auditing,AWS,eks,AWS eks programmable compliance check
eks_cluster_access_manager_api_simplified_access_management,AWS,eks,AWS eks programmable compliance check
eks_cluster_client_ca_file_configured,AWS,eks,AWS eks programmable compliance check
eks_cluster_cni_plugin_network_policies_support,AWS,eks,AWS eks programmable compliance check
eks_cluster_control_plane_endpoint_private_access,AWS,eks,AWS eks programmable compliance check
eks_cluster_iam_authenticator_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_kms_cmk_encryption_in_secrets_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_limit_bind_permission,AWS,eks,AWS eks programmable compliance check
eks_cluster_limit_escalate_permission,AWS,eks,AWS eks programmable compliance check
eks_cluster_limit_impersonate_permission,AWS,eks,AWS eks programmable compliance check
eks_cluster_network_policy_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_network_policy_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_nodes_private_ip_only,AWS,eks,AWS eks programmable compliance check
eks_cluster_not_publicly_accessible,AWS,eks,AWS eks programmable compliance check
eks_cluster_private_endpoint_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_private_nodes_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_public_access_disabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_rotate_certificates_check,AWS,eks,AWS eks programmable compliance check
eks_cluster_rotate_kubelet_server_certificate_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_secrets_encryption_check,AWS,eks,AWS eks programmable compliance check
eks_cluster_uses_a_supported_version,AWS,eks,AWS eks programmable compliance check
eks_cni_plugin_supports_network_policies,AWS,eks,AWS eks programmable compliance check
eks_control_plane_logs_exported_to_cloudwatch,AWS,eks,AWS eks programmable compliance check
eks_control_plane_logs_exported_to_cloudwatch,AWS,eks,AWS eks programmable compliance check
eks_default_namespace_usage_check,AWS,eks,AWS eks programmable compliance check
eks_image_vulnerability_scanning_check,AWS,eks,AWS eks programmable compliance check
eks_kubeconfig_file_permission_check,AWS,eks,AWS eks programmable compliance check
